lat,lon,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
-8.058589268292682,-34.95480205479452,1.705856851221008,1.2822385302967814,0.4973331695332045,7.0,5.0,2.0,2.0,5.0,3.0
-8.058589268292682,-34.9546001369863,1.7019676233772838,1.2629037055465022,0.5128706339520042,7.0,5.0,2.0,2.0,5.0,3.0
-8.058589268292682,-34.954398219178074,1.6983611985128853,1.243666612399767,0.5288884942277577,7.0,5.0,2.0,2.0,5.0,3.0
-8.058589268292682,-34.954196301369855,1.6950393817337523,1.224531856884185,0.5453444214296799,7.0,5.0,2.0,2.0,5.0,3.0
-8.058589268292682,-34.95399438356164,1.6920038493058869,1.205504312170825,0.5621999494349357,7.0,5.0,2.0,2.0,5.0,3.0
-8.058589268292682,-34.95379246575342,1.6892561445579042,1.1865891358046072,0.5794202057301021,7.0,5.0,2.0,2.0,5.0,3.0
-8.058589268292682,-34.953590547945204,1.6867976740588408,1.1677917880205548,0.5969736283742471,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.953388630136985,1.6846297040945082,1.1491180511750076,0.6148316823677371,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.953186712328765,1.6827533574614526,1.1305740503459765,0.6329685843821591,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.952984794520546,1.6811696105991678,1.112166275115696,0.6513610415804068,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.95278287671233,1.6798792910739546,1.0939016025697708,0.6699880078522671,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.95258095890411,1.6788830754343935,1.0757873215069291,0.6888304590721994,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.95237904109589,1.6781814874452812,1.0578311578583153,0.7078711878074117,7.0,5.0,3.0,2.0,4.0,2.0
-8.058589268292682,-34.952177123287676,1.6777748967161112,1.0400413012799912,0.7270946170970041,7.0,4.0,3.0,3.0,4.0,1.0
-8.058589268292682,-34.95197520547946,1.6776635177297343,1.0224264328596764,0.7464866324318085,7.0,4.0,3.0,3.0,4.0,1.0
-8.058589268292682,-34.95177328767124,1.6778474092764937,1.004995753852729,0.7660344307465181,7.0,4.0,3.0,3.0,4.0,1.0
-8.058589268292682,-34.95157136986302,1.6783264742991246,0.9877590153095168,0.7857263851254849,7.0,4.0,3.0,3.0,4.0,1.0
-8.058589268292682,-34.9513694520548,1.6791004601493122,0.9707265484154696,0.8055519238243566,7.0,4.0,3.0,3.0,4.0,1.0
-8.058589268292682,-34.95116753424658,1.6801689592532487,0.9539092953119409,0.8255014222732677,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.95096561643836,1.6815314101810768,0.9373188400841708,0.8455661067449376,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.95076369863014,1.683187099117572,0.9209674395343344,0.8657379684867758,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.95056178082192,1.6851351617217234,0.9048680532526836,0.8860096871845581,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.9503598630137,1.6873745853626632,0.8890343724083942,0.9063745627462844,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.950157945205476,1.6899042117259646,0.87348084653279,0.9268264544703354,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.94995602739726,1.692722739763837,0.8582227074647857,0.9473597267767544,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.949754109589044,1.6958287289821503,0.8432759894402444,0.9679692007672708,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.949552191780825,1.6992206030388997,0.8286575441848985,0.988650110935814,7.0,4.0,4.0,3.0,3.0,0.0
-8.058589268292682,-34.949350273972605,1.7028966536362662,0.8143850496634701,1.0093980664606468,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058589268292682,-34.949148356164386,1.7068550446840582,0.8004770109784891,1.0302090165586584,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058589268292682,-34.948946438356174,1.7110938167101817,0.786952751761274,1.0510792194324703,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058589268292682,-34.94874452054795,1.7156108914985422,0.773832394202201,1.0720052144239371,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94854260273973,1.7204040769240494,0.7611368257664598,1.0929837969907978,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94834068493151,1.725471071964759,0.748887650566169,1.1140119962185115,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94813876712329,1.7308094718661295,0.7371071232956476,1.1350870545712142,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94793684931507,1.7364167734271885,0.7258180637508266,1.1562064096407498,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94773493150685,1.7422903803901066,0.7150437500820374,1.1773676776757067,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94753301369863,1.7484276089058168,0.7048077892630977,1.1985686387002368,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94733109589041,1.7548256930508024,0.6951339637017686,1.21980722305821,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058589268292682,-34.94712917808219,1.7614817903749378,0.686046053547297,1.2410814992069723,8.0,3.0,5.0,5.0,3.0,-2.0
-8.058589268292682,-34.94692726027397,1.7683929874542792,0.6775676350701746,1.2623896626724749,8.0,3.0,5.0,5.0,3.0,-2.0
-8.058589268292682,-34.946725342465754,1.7755563054304309,0.6697218564543859,1.2837300260094402,8.0,3.0,5.0,5.0,3.0,-2.0
-8.058589268292682,-34.94652342465753,1.7829687055176358,0.6625311934845954,1.3051010096674154,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058589268292682,-34.94632150684932,1.7906270944496878,0.6560171888603009,1.3265011336935275,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058589268292682,-34.946119589041096,1.7985283298643873,0.6502001801208541,1.3479290101664445,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058589268292682,-34.94591767123288,1.8066692255907717,0.6450990224685317,1.369383336290592,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058589268292682,-34.94571575342466,1.8150465568380645,0.6407308138061821,1.3908628880952345,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058589268292682,-34.94551383561644,1.8236570652692317,0.637110630222126,1.4123665146639557,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058589268292682,-34.94531191780822,1.8324974639400835,0.6342512805937788,1.4338931328768925,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.95985,1.8719481041160884,1.7816754689334675,0.4055125752242192,8.0,8.0,2.0,0.0,6.0,6.0
-8.058429146341464,-34.959648082191784,1.8617643508652744,1.7607920826094323,0.3941672084069845,8.0,8.0,2.0,0.0,6.0,6.0
-8.058429146341464,-34.95944616438357,1.8517921232188868,1.7399427555408944,0.3837784186142089,8.0,7.0,2.0,1.0,6.0,5.0
-8.058429146341464,-34.959244246575345,1.8420348565884572,1.7191287269238158,0.3744258376451587,8.0,7.0,2.0,1.0,6.0,5.0
-8.058429146341464,-34.959042328767126,1.8324959847085711,1.6983512945528858,0.366188869425153,8.0,7.0,2.0,1.0,6.0,5.0
-8.058429146341464,-34.958840410958906,1.823178935505355,1.677611818175778,0.35914428183927377,8.0,7.0,2.0,1.0,6.0,5.0
-8.058429146341464,-34.958638493150694,1.8140871267894236,1.6569117230743138,0.3533633953268142,8.0,7.0,2.0,1.0,6.0,5.0
-8.058429146341464,-34.95843657534247,1.805223961757876,1.636252503873603,0.3489090282979924,8.0,7.0,1.0,1.0,7.0,6.0
-8.058429146341464,-34.95823465753425,1.7965928243315274,1.6156357286239642,0.3458324417852309,8.0,7.0,1.0,1.0,7.0,6.0
-8.058429146341464,-34.958032739726036,1.7881970743149591,1.5950630431372814,0.3441705862599762,8.0,7.0,1.0,1.0,7.0,6.0
-8.058429146341464,-34.95783082191781,1.7800400424002532,1.5745361756254486,0.34394396926529824,8.0,7.0,1.0,1.0,7.0,6.0
-8.058429146341464,-34.95762890410959,1.7721250250251532,1.554056941661694,0.34515541779565617,8.0,7.0,1.0,1.0,7.0,6.0
-8.058429146341464,-34.95742698630137,1.7644552790893584,1.5336272494634098,0.34778990463413423,8.0,7.0,1.0,1.0,7.0,6.0
-8.058429146341464,-34.957225068493145,1.7570340165467824,1.513249105556447,0.35181546297670635,8.0,6.0,2.0,2.0,6.0,4.0
-8.058429146341464,-34.957023150684925,1.749864398892998,1.4929246208155975,0.3571850628254324,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.95682123287671,1.74294953155211,1.4726560169334957,0.3638392022770135,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.95661931506849,1.7362924581912778,1.4524456333299225,0.37170890225298586,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.956417397260275,1.7298961549816114,1.4322959345576376,0.3807187909812364,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.956215479452055,1.7237635248144108,1.412209518209672,0.3907900132948386,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.956013561643836,1.7178973915089482,1.3921891233919546,0.4018427777972191,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.955811643835624,1.7123004940253628,1.3722376397916265,0.4137984395043485,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.9556097260274,1.7069754807075457,1.3523581173742103,0.4265810894746361,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.95540780821918,1.7019249035862072,1.3325537767745683,0.4401186773480105,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.95520589041096,1.6971512127590356,1.3128280204063547,0.4543437259342499,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.95500397260274,1.692656750881853,1.2931844443584195,0.46919371194961496,7.0,6.0,2.0,1.0,5.0,4.0
-8.058429146341464,-34.95480205479452,1.688443747790864,1.27362685112157,0.4846111887506816,7.0,5.0,2.0,2.0,5.0,3.0
-8.058429146341464,-34.9546001369863,1.6845143152891817,1.254159263197925,0.5005437204520603,7.0,5.0,2.0,2.0,5.0,3.0
-8.058429146341464,-34.954398219178074,1.6808704421180858,1.234785937654958,0.5169436862931625,7.0,5.0,2.0,2.0,5.0,3.0
-8.058429146341464,-34.954196301369855,1.6775139891435598,1.2155113816817693,0.5337680024168716,7.0,5.0,2.0,2.0,5.0,3.0
-8.058429146341464,-34.95399438356164,1.6744466847801305,1.196340369194497,0.5509777971038082,7.0,5.0,2.0,2.0,5.0,3.0
-8.058429146341464,-34.95379246575342,1.671670120682396,1.1772779585681852,0.5685380658242463,7.0,5.0,2.0,2.0,5.0,3.0
-8.058429146341464,-34.953590547945204,1.6691857477243242,1.158329511537058,0.5864173245846644,7.0,5.0,3.0,2.0,4.0,2.0
-8.058429146341464,-34.953388630136985,1.6669948722899908,1.139500713322187,0.6045872738877648,7.0,5.0,3.0,2.0,4.0,2.0
-8.058429146341464,-34.953186712328765,1.6650986529000875,1.1207975940498407,0.6230224809857914,7.0,5.0,3.0,2.0,4.0,2.0
-8.058429146341464,-34.952984794520546,1.663498097188857,1.1022265514827971,0.6417000847527676,7.0,5.0,3.0,2.0,4.0,2.0
-8.058429146341464,-34.95278287671233,1.6621940592556308,1.0837943751273975,0.6605995251449572,7.0,5.0,3.0,2.0,4.0,2.0
-8.058429146341464,-34.95258095890411,1.6611872374032974,1.065508271729252,0.6797022976010422,7.0,5.0,3.0,2.0,4.0,2.0
-8.058429146341464,-34.95237904109589,1.6604781722773307,1.0473758921649752,0.6989917317095744,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.952177123287676,1.6600672454213885,1.0294053597366903,0.7184527928288189,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.95197520547946,1.6599546782500345,1.0116052998177605,0.7380719049952735,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.95177328767124,1.6601405314553592,0.9939848708019235,0.75783679328281,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.95157136986302,1.6606247048416347,0.9765537962385182,0.7777363437931035,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.9513694520548,1.6614069375959977,0.9593223980037968,0.7977604794359378,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.95116753424658,1.6624868089899945,0.9423016303052418,0.8179000498453877,7.0,4.0,3.0,3.0,4.0,1.0
-8.058429146341464,-34.95096561643836,1.6638637395088405,0.9255031142247614,0.8381467338216035,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.95076369863014,1.6655369923999237,0.9089391724445001,0.8584929529042908,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.95056178082192,1.6675056756313609,0.8926228636822161,0.8789317947651021,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.9503598630137,1.669768744254097,0.8765680162610175,0.8994569452752167,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.950157945205476,1.6723250031394707,0.8607892600946003,0.9200626282219012,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.94995602739726,1.6751731100919218,0.8453020562255195,0.940743551765336,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.949754109589044,1.6783115793071717,0.8301227228685797,0.9614948608381751,7.0,4.0,4.0,3.0,3.0,0.0
-8.058429146341464,-34.949552191780825,1.6817387851600072,0.8152684567600298,0.9823120947749964,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058429146341464,-34.949350273972605,1.685452966296617,0.8007573483591709,1.0031911495600694,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058429146341464,-34.949148356164386,1.6894522300136459,0.7866083892984745,1.0241282441478736,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058429146341464,-34.948946438356174,1.6937345568918758,0.7728414702116991,1.0451198903753691,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058429146341464,-34.94874452054795,1.6982978056673823,0.7594773669052147,1.0661628660527842,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94854260273973,1.7031397183063348,0.7465377126475435,1.0872541908553142,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94834068493151,1.7082579252625842,0.7340449541876757,1.1083911047126147,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94813876712329,1.7136499508899858,0.7220222890825323,1.1295710483929324,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94793684931507,1.7193132189801976,0.7104935818818578,1.1507916460542675,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94773493150685,1.7252450584038546,0.6994832568821959,1.1720506895088405,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94753301369863,1.731442708826044,0.6890161654287523,1.1933461240639291,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94733109589041,1.7379033264711723,0.6791174262124039,1.2146760357206476,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94712917808219,1.7446239899143088,0.6698122376822769,1.236038639596202,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.94692726027397,1.7516017058746438,0.6611256625728327,1.2574322694665898,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058429146341464,-34.946725342465754,1.7588334149861828,0.653082385672769,1.2788553682501103,8.0,3.0,5.0,5.0,3.0,-2.0
-8.058429146341464,-34.94652342465753,1.7663159975313898,0.6457064472649047,1.3003064794136936,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.94632150684932,1.7740462791054834,0.6390209561537875,1.3217842391213666,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.946119589041096,1.7820210362106883,0.6330477877436739,1.3432873691336742,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.94591767123288,1.7902370017393234,0.6278072741938562,1.3648146702953776,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.94571575342466,1.7986908703580766,0.6233178950541072,1.3863650166234252,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.94551383561644,1.807379303752889,0.6195959779228348,1.4079373499112002,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058429146341464,-34.94531191780822,1.8162989357402697,0.6166554193565861,1.4295306747760168,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058269024390244,-34.95985,1.8562628752089552,1.7756646647816934,0.3906089495912496,8.0,8.0,2.0,0.0,6.0,6.0
-8.058269024390244,-34.959648082191784,1.8459925895275904,1.754709735044531,0.3788174856753929,8.0,7.0,2.0,1.0,6.0,5.0
-8.058269024390244,-34.95944616438357,1.8359346926035012,1.7337872591397152,0.3679956123215198,8.0,7.0,2.0,1.0,6.0,5.0
-8.058269024390244,-34.959244246575345,1.8260926938736897,1.712898426304731,0.3582312119330097,8.0,7.0,2.0,1.0,6.0,5.0
-8.058269024390244,-34.959042328767126,1.8164701026814685,1.6920444825442735,0.34961289878968266,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.958840410958906,1.8070704240438455,1.6712267339199207,0.34222726963086797,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.958638493150694,1.7978971542264288,1.6504465500649592,0.3361555836797232,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.95843657534247,1.7889537761204977,1.6297053679292903,0.3314700530676297,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.95823465753425,1.7802437544390757,1.6090046957928972,0.3282300458577135,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.958032739726036,1.7717705307248846,1.5883461175390279,0.3264786014558337,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.95783082191781,1.7635375181920985,1.5677312972273554,0.3262396951548403,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.95762890410959,1.7555480964070054,1.5471619839879032,0.3275166369246427,8.0,7.0,1.0,1.0,7.0,6.0
-8.058269024390244,-34.95742698630137,1.7478056058179692,1.5266400172544632,0.3302918459663317,7.0,7.0,1.0,0.0,6.0,6.0
-8.058269024390244,-34.957225068493145,1.7403133421486496,1.5061673323544342,0.3345280359590799,7.0,6.0,1.0,1.0,6.0,5.0
-8.058269024390244,-34.957023150684925,1.7330745506739016,1.4857459665133104,0.3401706299123565,7.0,6.0,1.0,1.0,6.0,5.0
-8.058269024390244,-34.95682123287671,1.7260924203904868,1.4653780652660549,0.3471510555202115,7.0,6.0,1.0,1.0,6.0,5.0
-8.058269024390244,-34.95661931506849,1.7193700781001084,1.4450658893268875,0.35539049019935554,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.956417397260275,1.7129105824312136,1.424811821971116,0.36480363619468986,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.956215479452055,1.7067169178117425,1.4046183769067837,0.3753021885351975,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.956013561643836,1.7007919884238831,1.3844882067571822,0.3867977762850207,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.955811643835624,1.6951386121588183,1.3644241121242238,0.39920427607931663,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.9556097260274,1.689759514598482,1.344429051317369,0.41243949328776336,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.95540780821918,1.6846573230550046,1.3245061507971676,0.4264262708696448,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.95520589041096,1.6798345606851468,1.3046587163545844,0.4410931201387784,7.0,6.0,2.0,1.0,5.0,4.0
-8.058269024390244,-34.95500397260274,1.6752936407157226,1.2848902451220914,0.4563744778809056,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.95480205479452,1.6710368608066557,1.2652044384412369,0.4722106889620276,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.9546001369863,1.667066397576528,1.245605215659383,0.488547799872797,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.954398219178074,1.6633843013220635,1.2260967289311318,0.5053372319872866,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.954196301369855,1.6599924909593893,1.2066833790611409,0.5225353869223365,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.95399438356164,1.656892749215329,1.1873698324867856,0.5401032220051974,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.95379246575342,1.6540867180902477,1.1681610394476054,0.5580058221351372,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.953590547945204,1.6515758946310917,1.149062253430108,0.5762119852402758,7.0,5.0,2.0,2.0,5.0,3.0
-8.058269024390244,-34.953388630136985,1.6493616270213232,1.130079051934862,0.5946938318277223,7.0,5.0,3.0,2.0,4.0,2.0
-8.058269024390244,-34.953186712328765,1.6474451110301025,1.1112173586542904,0.6134264443068357,7.0,5.0,3.0,2.0,4.0,2.0
-8.058269024390244,-34.952984794520546,1.645827386825481,1.0924834671128505,0.6323875384738172,7.0,5.0,3.0,2.0,4.0,2.0
-8.058269024390244,-34.95278287671233,1.6445093361837182,1.073884065831011,0.6515571673614315,7.0,5.0,3.0,2.0,4.0,2.0
-8.058269024390244,-34.95258095890411,1.643491680102659,1.0554262650541375,0.670917456283136,7.0,5.0,3.0,2.0,4.0,2.0
-8.058269024390244,-34.95237904109589,1.6427749768426458,1.037117625090927,0.6904523670980507,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.952177123287676,1.6423596203984856,1.0189661862762098,0.7101474893278023,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.95197520547946,1.6422458394201285,1.0009805005403043,0.7299898555789243,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.95177328767124,1.642433696583099,0.9831696645743336,0.7499677787603419,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.95157136986302,1.6429230884168189,0.9655433544925136,0.7700707086955451,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.9513694520548,1.643713745587979,0.9481118618917312,0.790289105887165,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.95116753424658,1.6448052336428505,0.9308861311162488,0.8106143304055283,7.0,4.0,3.0,3.0,4.0,1.0
-8.058269024390244,-34.95096561643836,1.646196954196184,0.9138777974863412,0.8310385440615418,7.0,4.0,4.0,3.0,3.0,0.0
-8.058269024390244,-34.95076369863014,1.6478881465659918,0.8970992261513779,0.8515546242335422,7.0,4.0,4.0,3.0,3.0,0.0
-8.058269024390244,-34.95056178082192,1.6498778898399171,0.8805635511271172,0.8721560879069019,7.0,4.0,4.0,3.0,3.0,0.0
-8.058269024390244,-34.9503598630137,1.652165105361017,0.8642847139543409,0.8928370246421918,7.0,4.0,4.0,3.0,3.0,0.0
-8.058269024390244,-34.950157945205476,1.6547485596207845,0.8482775012725216,0.913592037375478,7.0,4.0,4.0,3.0,3.0,0.0
-8.058269024390244,-34.94995602739726,1.6576268675310086,0.8325575804386346,0.9344161900449908,7.0,4.0,4.0,3.0,3.0,0.0
-8.058269024390244,-34.949754109589044,1.6607984960726898,0.8171415321200753,0.9553049612364032,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058269024390244,-34.949552191780825,1.6642617682791587,0.8020468786022191,0.9762542030579939,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058269024390244,-34.949350273972605,1.6680148675464908,0.7872921062880486,0.9972601046344832,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058269024390244,-34.949148356164386,1.6720558422364828,0.7728966806509717,1.0183191596369203,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058269024390244,-34.948946438356174,1.6763826105517008,0.7588810516071022,1.0394281373679712,7.0,3.0,4.0,4.0,3.0,-1.0
-8.058269024390244,-34.94874452054795,1.6809929656505007,0.7452666470490084,1.0605840569731442,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94854260273973,1.6858845809762515,0.7320758520182727,1.0817841643957606,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94834068493151,1.6910550157762474,0.719331970791814,1.1030259117767809,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94813876712329,1.6965017207749993,0.7070591690143573,1.1243069389832778,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94793684931507,1.7022220439781015,0.6952823929603824,1.145625057041486,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94773493150685,1.708213236577565,0.6840272630702873,1.1669782332492658,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94753301369863,1.7144724589314186,0.6733199391636486,1.1883645777777856,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94733109589041,1.7209967865895512,0.6631869551769243,1.209782331593376,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94712917808219,1.7277832163416025,0.6536550219707853,1.2312298555665198,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94692726027397,1.7348286722590376,0.6447507977250356,1.252705620613409,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.946725342465754,1.742130011713925,0.6365006266902523,1.2742081987977298,7.0,3.0,5.0,4.0,2.0,-2.0
-8.058269024390244,-34.94652342465753,1.7496840313439013,0.6289302485774156,1.295736255232803,7.0,3.0,6.0,4.0,1.0,-3.0
-8.058269024390244,-34.94632150684932,1.7574874729462058,0.6220644826420554,1.317288540771039,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058269024390244,-34.946119589041096,1.7655370292893082,0.6159268923680552,1.3388638853356536,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058269024390244,-34.94591767123288,1.773829349802615,0.6105394386188926,1.360461191855834,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058269024390244,-34.94571575342466,1.7823610461551966,0.6059221308597834,1.3820794307538335,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058269024390244,-34.94551383561644,1.7911286976887602,0.6020926875582303,1.4037176349130565,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058269024390244,-34.94531191780822,1.8001288566985274,0.5990662178312713,1.425374895069266,8.0,3.0,6.0,5.0,2.0,-3.0
-8.058108902439024,-34.95985,1.8406143613917272,1.7698106493963253,0.3759487492807879,8.0,8.0,2.0,0.0,6.0,6.0
-8.058108902439024,-34.959648082191784,1.830256263788537,1.7487855666577423,0.3636822713204363,8.0,7.0,2.0,1.0,6.0,5.0
-8.058108902439024,-34.95944616438357,1.82011140634446,1.7277913459564116,0.3523959059506946,8.0,7.0,2.0,1.0,6.0,5.0
-8.058108902439024,-34.959244246575345,1.8101833742634967,1.7068291261139947,0.342186648277165,8.0,7.0,1.0,1.0,7.0,6.0
-8.058108902439024,-34.959042328767126,1.800475754351792,1.685900100812321,0.3331535346634313,8.0,7.0,1.0,1.0,7.0,6.0
-8.058108902439024,-34.958840410958906,1.7909921306770331,1.6650055218124844,0.3253945308836957,8.0,7.0,1.0,1.0,7.0,6.0
-8.058108902439024,-34.958638493150694,1.781736080029364,1.6441467023941545,0.3190026198490122,8.0,7.0,1.0,1.0,7.0,6.0
-8.058108902439024,-34.95843657534247,1.7727111671668354,1.6233250210274306,0.31406128364152874,8.0,7.0,1.0,1.0,7.0,6.0
