13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
16.48,87.04,17.44,10.32,87.04,17.44,13.65,87.04,72.88,12.95,87.04,17.44,7.35,87.04,17.44
13.66,64.27,87.04,54.57,64.27,87.04,63.39,64.27,87.04,95.47,64.27,87.04,62.73,64.27,87.04
40.51,137.37,64.27,7.93,137.37,64.27,82.51,137.37,104.99,25.31,137.37,64.27,7.01,137.37,64.27
70.91,137.37,17.44,75.49,137.37,17.44,75.41,137.37,72.88,87.48,137.37,17.44,23.35,137.37,17.44
4.75,42.13,64.27,13.06,42.13,64.27,72.04,83.07,64.27,11.21,42.13,64.27,16.24,42.13,64.27
70.05,64.27,97.92,114.25,64.27,112.33,95.24,104.99,112.33,41.58,64.27,112.33,59.27,64.27,112.33
91.85,87.04,102.64,24.92,87.04,102.64,55.07,87.04,102.64,46.76,87.04,102.64,6.5,87.04,102.64
102.48,96.42,42.13,78.79,96.42,42.13,9.62,96.42,83.07,118.3,96.42,42.13,142.48,96.42,42.13
177.71,96.42,87.04,19.5,96.42,87.04,18.4,96.42,87.04,18.34,96.42,87.04,26.36,96.42,87.04
59.28,97.92,17.44,4.68,97.92,17.44,31.12,84.77,72.88,44.39,84.77,17.44,22.04,84.77,17.44
40.4,96.42,96.42,6.48,96.42,96.42,61.26,96.42,96.42,91.66,68.72,68.72,72.94,96.42,96.42
17.33,137.37,87.04,16.79,137.37,87.04,24.75,137.37,87.04,45.86,137.37,87.04,103.03,137.37,87.04
23.3,96.42,87.04,17.24,96.42,87.04,15.44,96.42,87.04,25.05,101.44,87.04,26.1,96.42,87.04
97.27,64.27,64.27,17.16,64.27,64.27,7.73,104.99,104.99,0.74,64.27,64.27,109.9,64.27,64.27
28.2,32.13,97.92,23.29,32.13,112.33,110.76,81.69,84.77,37.22,32.13,84.77,61.18,32.13,97.92
144.48,64.27,96.42,87.7,64.27,96.42,79.64,64.27,96.42,12.5,64.27,68.72,3.27,64.27,96.42
14.4,17.44,84.77,23.41,17.44,97.92,75.08,72.88,84.77,40.9,17.44,84.77,5.2,17.44,84.77
122.57,96.42,17.44,15.66,96.42,17.44,38.89,96.42,72.88,18.88,68.72,17.44,26.37,96.42,17.44
38.15,102.64,32.13,23.4,102.64,32.13,9.94,102.64,32.13,70.76,102.64,32.13,38.48,102.64,32.13
21.68,87.04,32.13,34.81,87.04,32.13,74.56,87.04,81.69,131.29,87.04,32.13,39.8,87.04,32.13
5.12,137.37,17.44,8.14,137.37,17.44,32.52,137.37,72.88,20.87,137.37,17.44,25.86,137.37,17.44
166.81,64.27,102.64,17.02,64.27,102.64,21.61,104.99,102.64,142.3,64.27,102.64,119.62,64.27,102.64
48.83,32.13,96.42,43.57,32.13,96.42,17.63,81.69,96.42,148.86,32.13,68.72,80.86,32.13,96.42
133.92,87.04,137.37,11.84,87.04,137.37,38.59,87.04,137.37,80.38,87.04,137.37,13.04,87.04,137.37
64.99,96.42,137.37,7.56,96.42,137.37,50.11,96.42,137.37,39.26,68.72,137.37,8.28,96.42,137.37
68.85,32.13,137.37,106.24,32.13,137.37,10.55,81.69,137.37,17.92,32.13,137.37,17.83,32.13,137.37
7.37,42.13,32.13,22.36,42.13,32.13,20.8,83.07,81.69,5.72,42.13,32.13,14.72,42.13,32.13
72.09,137.37,112.33,6.0,137.37,112.33,20.91,137.37,112.33,28.45,137.37,112.33,12.66,137.37,112.33
103.61,97.92,17.44,55.04,97.92,17.44,7.71,84.77,72.88,62.85,84.77,17.44,20.86,84.77,17.44
10.82,32.13,64.27,16.16,32.13,64.27,3.75,81.69,64.27,5.65,32.13,64.27,38.91,32.13,64.27
48.81,87.04,97.92,107.48,87.04,112.33,48.89,87.04,84.77,26.39,87.04,84.77,74.66,87.04,112.33
72.63,137.37,32.13,51.7,137.37,32.13,46.77,137.37,81.69,4.58,137.37,32.13,28.57,137.37,32.13
8.94,17.44,112.33,8.27,17.44,112.33,113.06,72.88,112.33,163.26,17.44,112.33,64.33,17.44,112.33
38.1,96.42,32.13,105.42,96.42,32.13,92.31,96.42,81.69,8.36,68.72,32.13,51.29,96.42,32.13
129.48,112.33,102.64,6.99,112.33,102.64,170.95,112.33,102.64,37.33,112.33,102.64,121.77,112.33,102.64
122.72,42.13,32.13,11.0,42.13,32.13,4.57,42.13,81.69,11.47,42.13,32.13,79.92,42.13,32.13
30.15,64.27,87.04,52.61,64.27,87.04,49.09,104.99,87.04,28.73,64.27,87.04,98.46,64.27,87.04
86.93,102.64,17.44,70.94,102.64,17.44,30.08,102.64,72.88,105.06,102.64,17.44,15.94,102.64,17.44
50.45,102.64,102.64,78.39,102.64,102.64,5.97,102.64,102.64,36.06,102.64,102.64,32.52,102.64,102.64
103.25,137.37,87.04,31.32,137.37,87.04,115.28,137.37,87.04,141.25,137.37,87.04,17.37,137.37,87.04
74.1,32.13,42.13,9.17,32.13,42.13,3.61,81.69,42.13,13.51,32.13,42.13,34.69,32.13,42.13
47.98,137.37,17.44,131.75,137.37,17.44,57.63,137.37,72.88,45.42,137.37,17.44,24.63,137.37,17.44
95.31,64.27,17.44,76.37,64.27,17.44,23.05,104.99,72.88,9.4,64.27,17.44,63.68,64.27,17.44
24.46,96.42,64.27,31.02,96.42,64.27,52.22,96.42,64.27,78.22,68.72,64.27,71.8,96.42,64.27
15.69,87.04,96.42,91.03,87.04,96.42,62.37,87.04,96.42,44.62,87.04,68.72,66.72,87.04,96.42
97.44,96.42,17.44,172.68,96.42,17.44,47.01,96.42,72.88,70.27,68.72,17.44,153.67,96.42,17.44
30.01,32.13,32.13,74.07,32.13,32.13,18.38,32.13,81.69,18.91,32.13,32.13,120.52,32.13,32.13
50.74,87.04,97.92,150.88,87.04,97.92,54.06,87.04,84.77,37.43,87.04,84.77,18.7,87.04,97.92
33.67,42.13,84.77,100.78,42.13,97.92,86.26,42.13,84.77,137.02,42.13,84.77,52.65,42.13,84.77
113.6,96.42,32.13,28.48,96.42,32.13,125.11,96.42,81.69,96.92,68.72,32.13,18.93,96.42,32.13
11.51,137.37,137.37,52.52,137.37,137.37,4.06,137.37,137.37,26.72,137.37,137.37,72.22,137.37,137.37
123.16,64.27,87.04,59.08,64.27,87.04,60.56,104.99,87.04,27.72,64.27,87.04,115.33,64.27,87.04
96.65,17.44,42.13,88.83,17.44,42.13,45.26,72.88,83.07,36.76,17.44,42.13,67.26,17.44,42.13
120.54,137.37,87.04,21.49,137.37,87.04,26.73,137.37,87.04,121.41,137.37,87.04,3.11,137.37,87.04
99.18,17.44,112.33,27.87,17.44,112.33,19.52,72.88,112.33,74.39,17.44,84.77,40.08,17.44,112.33
12.36,137.37,32.13,87.15,137.37,32.13,30.32,137.37,32.13,50.24,137.37,32.13,30.51,137.37,32.13
15.81,87.04,96.42,75.26,87.04,96.42,15.81,87.04,96.42,2.96,87.04,68.72,6.62,87.04,96.42
74.65,32.13,87.04,39.8,32.13,87.04,180.98,81.69,87.04,12.78,32.13,87.04,67.21,32.13,87.04
11.74,137.37,64.27,124.81,137.37,64.27,10.75,137.37,104.99,111.71,137.37,64.27,68.36,137.37,64.27
66.91,64.27,96.42,45.65,64.27,96.42,110.38,104.99,96.42,74.88,64.27,68.72,126.37,64.27,96.42
152.49,102.64,17.44,24.08,102.64,17.44,94.21,102.64,72.88,68.37,102.64,17.44,3.52,102.64,17.44
73.82,32.13,84.77,36.05,32.13,97.92,20.7,81.69,84.77,26.91,32.13,84.77,7.63,32.13,84.77
35.6,137.37,112.33,15.91,137.37,112.33,3.25,137.37,112.33,35.65,137.37,84.77,32.11,137.37,112.33
27.96,64.27,96.42,100.76,64.27,96.42,114.64,64.27,96.42,11.6,64.27,68.72,13.47,64.27,96.42
4.79,84.77,137.37,26.81,97.92,137.37,73.34,84.77,137.37,54.96,84.77,137.37,97.11,84.77,137.37
21.46,102.64,32.13,25.67,102.64,32.13,103.29,102.64,81.69,75.62,102.64,32.13,47.64,102.64,32.13
28.6,102.64,96.42,83.08,102.64,96.42,7.93,102.64,96.42,45.79,102.64,68.72,16.06,102.64,96.42
25.42,97.92,112.33,11.99,97.92,112.33,58.56,84.77,112.33,13.39,84.77,112.33,49.15,97.92,112.33
23.94,64.27,137.37,132.76,64.27,137.37,184.3,104.99,137.37,10.56,64.27,137.37,24.06,64.27,137.37
10.04,102.64,87.04,224.26,102.64,87.04,1.3,102.64,87.04,14.47,102.64,87.04,5.49,102.64,87.04
20.57,97.92,102.64,90.68,97.92,102.64,48.04,84.77,102.64,23.03,84.77,102.64,68.7,97.92,102.64
55.98,96.42,64.27,30.64,96.42,64.27,36.61,96.42,104.99,15.48,68.72,64.27,16.54,96.42,64.27
81.9,64.27,17.44,14.62,64.27,17.44,70.11,64.27,72.88,53.02,64.27,17.44,63.2,64.27,17.44
41.37,32.13,64.27,87.95,32.13,64.27,140.75,81.69,104.99,69.64,32.13,64.27,8.78,32.13,64.27
127.68,137.37,137.37,32.56,137.37,137.37,90.33,137.37,137.37,62.31,137.37,137.37,65.89,137.37,137.37
53.19,112.33,102.64,123.11,112.33,102.64,161.28,112.33,102.64,91.16,112.33,102.64,2.79,112.33,102.64
97.65,96.42,102.64,37.42,96.42,102.64,12.25,96.42,102.64,10.54,68.72,102.64,31.21,96.42,102.64
13.59,64.27,137.37,86.89,64.27,137.37,31.57,104.99,137.37,5.93,64.27,137.37,16.63,64.27,137.37
4.51,17.44,112.33,33.42,17.44,112.33,119.97,72.88,112.33,101.72,17.44,112.33,17.58,17.44,112.33
8.46,17.44,17.44,28.82,17.44,17.44,54.74,72.88,72.88,47.2,17.44,17.44,5.85,17.44,17.44
83.45,87.04,32.13,60.96,87.04,32.13,6.68,87.04,81.69,32.93,87.04,32.13,17.92,87.04,32.13
5.38,112.33,112.33,50.53,112.33,112.33,36.49,112.33,112.33,166.21,112.33,112.33,0.94,112.33,112.33
40.3,42.13,32.13,7.35,42.13,32.13,94.16,83.07,81.69,76.12,42.13,32.13,31.25,42.13,32.13
80.73,102.64,17.44,54.14,102.64,17.44,72.87,102.64,72.88,76.56,102.64,17.44,25.5,102.64,17.44
22.8,32.13,17.44,114.83,32.13,17.44,84.84,81.69,72.88,35.28,32.13,17.44,71.25,32.13,17.44
16.72,102.64,64.27,103.1,102.64,64.27,41.28,102.64,64.27,33.59,102.64,64.27,11.44,102.64,64.27
71.99,87.04,17.44,23.77,87.04,17.44,105.89,87.04,72.88,18.29,87.04,17.44,18.94,87.04,17.44
1.88,87.04,32.13,100.48,87.04,32.13,7.05,87.04,81.69,27.39,87.04,32.13,18.56,87.04,32.13
137.57,97.92,102.64,24.11,112.33,102.64,21.3,84.77,102.64,23.52,84.77,102.64,133.85,112.33,102.64
30.44,102.64,64.27,12.66,102.64,64.27,18.39,102.64,104.99,117.57,102.64,64.27,40.13,102.64,64.27
85.07,102.64,32.13,32.45,102.64,32.13,21.06,102.64,32.13,158.27,102.64,32.13,19.74,102.64,32.13
8.65,42.13,17.44,60.6,42.13,17.44,13.34,42.13,72.88,105.35,42.13,17.44,133.22,42.13,17.44
107.29,112.33,102.64,22.7,112.33,102.64,16.72,112.33,102.64,39.64,112.33,102.64,176.73,112.33,102.64
22.47,96.42,64.27,27.77,96.42,64.27,69.15,96.42,104.99,29.36,68.72,64.27,14.92,96.42,64.27
10.9,42.13,102.64,100.28,42.13,102.64,101.37,42.13,102.64,63.71,42.13,102.64,17.93,42.13,102.64
113.26,112.33,64.27,39.65,112.33,64.27,28.96,112.33,104.99,14.19,112.33,64.27,118.92,112.33,64.27
34.08,42.13,42.13,13.5,42.13,42.13,83.8,83.07,83.07,0.86,42.13,42.13,13.44,42.13,42.13
21.25,64.27,87.04,35.33,64.27,87.04,80.09,64.27,87.04,47.99,64.27,87.04,2.83,64.27,87.04
49.08,102.64,96.42,41.25,102.64,96.42,50.62,102.64,96.42,39.15,102.64,68.72,137.95,102.64,96.42
20.39,102.64,64.27,28.15,102.64,64.27,14.48,102.64,104.99,83.89,102.64,64.27,63.78,102.64,64.27
30.72,32.13,64.27,169.92,32.13,64.27,4.88,32.13,64.27,42.76,32.13,64.27,7.38,32.13,64.27
163.58,102.64,32.13,13.66,102.64,32.13,19.99,102.64,81.69,31.04,102.64,32.13,18.16,102.64,32.13
38.41,137.37,96.42,74.82,137.37,96.42,84.75,137.37,96.42,154.29,137.37,68.72,15.76,137.37,96.42
25.15,96.42,102.64,31.29,96.42,102.64,14.58,96.42,102.64,6.88,96.42,102.64,45.85,96.42,102.64
12.81,42.13,17.44,66.44,42.13,17.44,21.34,42.13,72.88,92.82,42.13,17.44,59.0,42.13,17.44
54.58,32.13,112.33,130.78,32.13,112.33,71.59,81.69,112.33,11.44,32.13,112.33,59.32,32.13,112.33
6.46,137.37,32.13,36.19,137.37,32.13,15.04,137.37,81.69,47.68,137.37,32.13,11.96,137.37,32.13
22.88,112.33,137.37,26.72,112.33,137.37,37.02,112.33,137.37,30.36,112.33,137.37,2.61,112.33,137.37
24.84,64.27,87.04,54.53,64.27,87.04,47.98,64.27,87.04,4.97,64.27,87.04,8.96,64.27,87.04
93.18,112.33,137.37,32.24,112.33,137.37,145.29,112.33,137.37,49.72,112.33,137.37,24.62,112.33,137.37
14.91,32.13,64.27,19.24,32.13,64.27,50.22,81.69,64.27,25.69,32.13,64.27,57.37,32.13,64.27
40.82,64.27,102.64,61.88,64.27,102.64,13.1,64.27,102.64,45.23,64.27,102.64,28.17,64.27,102.64
25.34,84.77,17.44,12.63,97.92,17.44,15.27,84.77,72.88,104.03,84.77,17.44,83.77,84.77,17.44
2.91,97.92,96.42,5.02,112.33,96.42,24.24,84.77,96.42,52.13,84.77,96.42,25.08,112.33,96.42
11.75,137.37,102.64,64.48,137.37,102.64,24.45,137.37,102.64,29.65,137.37,102.64,10.94,137.37,102.64
21.91,137.37,42.13,203.03,137.37,42.13,54.76,137.37,83.07,7.88,137.37,42.13,79.78,137.37,42.13
86.42,32.13,96.42,3.28,32.13,96.42,22.26,81.69,96.42,36.79,32.13,96.42,62.95,32.13,96.42
28.84,137.37,17.44,21.09,137.37,17.44,28.71,137.37,72.88,51.21,137.37,17.44,16.9,137.37,17.44
11.02,102.64,64.27,25.54,102.64,64.27,17.05,102.64,64.27,9.08,102.64,64.27,24.89,102.64,64.27
150.43,32.13,137.37,133.7,32.13,137.37,36.98,81.69,137.37,6.05,32.13,137.37,77.25,32.13,137.37
108.9,64.27,87.04,73.85,64.27,87.04,34.22,64.27,87.04,47.25,64.27,87.04,34.2,64.27,87.04
17.76,137.37,102.64,4.62,137.37,102.64,30.52,137.37,102.64,54.96,137.37,102.64,47.74,137.37,102.64
104.07,87.04,64.27,24.21,87.04,64.27,101.32,87.04,104.99,39.71,87.04,64.27,63.7,87.04,64.27
30.0,112.33,32.13,47.22,112.33,32.13,32.63,112.33,81.69,3.18,112.33,32.13,46.99,112.33,32.13
164.66,64.27,17.44,64.3,64.27,17.44,24.13,64.27,72.88,104.83,64.27,17.44,27.07,64.27,17.44
26.85,87.04,112.33,6.91,87.04,112.33,118.83,87.04,112.33,18.61,87.04,112.33,69.83,87.04,112.33
32.82,137.37,17.44,35.99,137.37,17.44,93.28,137.37,72.88,21.82,137.37,17.44,89.53,137.37,17.44
34.99,17.44,112.33,140.8,17.44,112.33,15.61,72.88,112.33,9.01,17.44,112.33,23.11,17.44,112.33
129.84,32.13,96.42,52.02,32.13,96.42,6.98,81.69,96.42,9.77,32.13,96.42,5.15,32.13,96.42
20.32,64.27,87.04,11.16,64.27,87.04,142.12,64.27,87.04,39.98,64.27,87.04,85.55,64.27,87.04
18.09,97.92,102.64,56.96,112.33,102.64,47.63,84.77,102.64,25.06,84.77,102.64,97.98,112.33,102.64
34.31,17.44,96.42,96.15,17.44,96.42,18.69,72.88,96.42,72.57,17.44,68.72,59.3,17.44,96.42
53.58,137.37,84.77,27.9,137.37,97.92,32.46,137.37,84.77,24.27,137.37,84.77,24.54,137.37,84.77
21.14,17.44,87.04,21.04,17.44,87.04,77.18,72.88,87.04,173.31,17.44,87.04,42.68,17.44,87.04
55.93,64.27,17.44,46.56,64.27,17.44,215.07,104.99,72.88,83.53,64.27,17.44,82.45,64.27,17.44
23.97,87.04,87.04,113.08,87.04,87.04,7.25,87.04,87.04,202.58,87.04,87.04,19.54,87.04,87.04
7.14,96.42,87.04,41.69,96.42,87.04,52.63,96.42,87.04,86.75,68.72,87.04,61.4,96.42,87.04
72.76,112.33,96.42,122.54,112.33,96.42,76.32,112.33,96.42,95.81,84.77,68.72,24.01,112.33,96.42
101.3,42.13,137.37,28.02,42.13,137.37,8.3,83.07,137.37,10.97,42.13,137.37,56.03,42.13,137.37
58.37,32.13,42.13,82.45,32.13,42.13,110.66,81.69,83.07,135.08,32.13,42.13,59.78,32.13,42.13
5.58,64.27,112.33,65.88,64.27,112.33,91.05,104.99,112.33,15.23,64.27,112.33,39.75,64.27,112.33
44.59,64.27,64.27,22.08,64.27,64.27,23.77,104.99,64.27,73.77,64.27,64.27,66.23,64.27,64.27
31.18,17.44,96.42,7.38,17.44,96.42,25.39,72.88,96.42,18.64,17.44,68.72,78.29,17.44,96.42
9.55,17.44,102.64,35.11,17.44,102.64,9.69,72.88,102.64,67.0,17.44,102.64,7.3,17.44,102.64
76.21,32.13,137.37,18.19,32.13,137.37,6.64,81.69,137.37,15.63,32.13,137.37,5.65,32.13,137.37
14.68,42.13,64.27,72.6,42.13,64.27,81.84,42.13,64.27,19.16,42.13,64.27,2.87,42.13,64.27
12.82,17.44,32.13,61.81,17.44,32.13,31.88,72.88,81.69,24.1,17.44,32.13,7.83,17.44,32.13
72.46,42.13,137.37,29.83,42.13,137.37,78.32,83.07,137.37,66.18,42.13,137.37,6.16,42.13,137.37
27.55,102.64,87.04,149.16,102.64,87.04,50.9,102.64,87.04,15.36,102.64,87.04,17.22,102.64,87.04
2.4,96.42,102.64,39.32,96.42,102.64,17.73,96.42,102.64,153.33,68.72,102.64,15.99,96.42,102.64
61.71,96.42,87.04,13.89,96.42,87.04,88.14,96.42,87.04,16.08,68.72,87.04,29.46,96.42,87.04
53.33,42.13,64.27,84.94,42.13,64.27,25.16,83.07,64.27,34.68,42.13,64.27,122.87,42.13,64.27
123.3,102.64,32.13,10.83,102.64,32.13,24.05,102.64,81.69,38.85,102.64,32.13,75.57,102.64,32.13
6.75,32.13,64.27,10.34,32.13,64.27,34.16,81.69,104.99,74.27,32.13,64.27,22.06,32.13,64.27
88.54,102.64,87.04,46.88,102.64,87.04,26.04,102.64,87.04,24.77,102.64,87.04,92.36,102.64,87.04
28.36,17.44,137.37,127.72,17.44,137.37,52.47,72.88,137.37,2.87,17.44,137.37,59.51,17.44,137.37
14.48,64.27,96.42,56.28,64.27,96.42,31.42,104.99,96.42,55.71,64.27,68.72,37.79,64.27,96.42
12.53,87.04,112.33,55.16,87.04,112.33,1.77,87.04,112.33,3.75,87.04,112.33,120.4,87.04,112.33
27.28,64.27,32.13,68.93,64.27,32.13,23.65,104.99,81.69,67.02,64.27,32.13,58.69,64.27,32.13
18.29,17.44,17.44,10.34,17.44,17.44,34.14,72.88,72.88,10.43,17.44,17.44,27.25,17.44,17.44
6.63,137.37,32.13,74.25,137.37,32.13,16.07,137.37,81.69,50.63,137.37,32.13,22.27,137.37,32.13
19.28,64.27,32.13,39.35,64.27,32.13,115.75,104.99,81.69,2.42,64.27,32.13,53.72,64.27,32.13
80.81,42.13,17.44,26.88,42.13,17.44,110.22,42.13,72.88,41.55,42.13,17.44,65.93,42.13,17.44
18.36,42.13,112.33,32.45,42.13,112.33,76.96,42.13,112.33,40.63,42.13,112.33,34.0,42.13,112.33
8.61,137.37,64.27,2.92,137.37,64.27,19.29,137.37,104.99,5.55,137.37,64.27,58.86,137.37,64.27
12.96,97.92,42.13,12.4,112.33,42.13,56.38,84.77,42.13,2.18,84.77,42.13,115.9,112.33,42.13
5.69,97.92,64.27,39.32,112.33,64.27,6.17,84.77,64.27,103.38,84.77,64.27,122.54,112.33,64.27
19.19,42.13,42.13,26.66,42.13,42.13,171.77,83.07,42.13,68.49,42.13,42.13,5.03,42.13,42.13
