CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-LightGBM.py
MEM 141.761719 1604501237.0309
MEM 141.761719 1604501237.1459
MEM 141.761719 1604501237.2547
MEM 141.761719 1604501237.3648
MEM 141.761719 1604501237.4754
MEM 141.761719 1604501237.5846
MEM 141.761719 1604501237.6938
MEM 141.761719 1604501237.8049
MEM 141.761719 1604501237.9198
MEM 141.761719 1604501238.0334
MEM 141.761719 1604501238.1464
MEM 141.761719 1604501238.2607
MEM 141.761719 1604501238.3734
MEM 141.761719 1604501238.4845
MEM 141.761719 1604501238.5949
MEM 142.859375 1604501238.7043
MEM 145.511719 1604501238.8045
MEM 145.511719 1604501238.9189
MEM 141.640625 1604501239.0292
MEM 143.585938 1604501239.1404
MEM 143.585938 1604501239.2504
MEM 143.585938 1604501239.3628
MEM 139.000000 1604501239.4715
MEM 141.875000 1604501239.5845
MEM 141.886719 1604501239.6929
MEM 141.902344 1604501239.8010
MEM 142.062500 1604501239.9106
MEM 142.078125 1604501240.0181
MEM 142.082031 1604501240.1274
MEM 142.082031 1604501240.2381
MEM 142.082031 1604501240.3483
MEM 142.085938 1604501240.4575
MEM 142.085938 1604501240.5671
MEM 142.242188 1604501240.6762
MEM 142.273438 1604501240.7859
MEM 142.335938 1604501240.8962
MEM 142.335938 1604501241.0051
MEM 142.335938 1604501241.1161
MEM 142.335938 1604501241.2286
MEM 142.335938 1604501241.3405
MEM 142.335938 1604501241.4509
MEM 142.335938 1604501241.5606
MEM 142.335938 1604501241.6700
MEM 142.335938 1604501241.7788
MEM 142.335938 1604501241.8884
MEM 142.335938 1604501241.9972
MEM 142.335938 1604501242.1067
MEM 142.335938 1604501242.2176
MEM 142.335938 1604501242.3269
MEM 142.335938 1604501242.4350
MEM 142.335938 1604501242.5435
MEM 142.335938 1604501242.6548
MEM 142.335938 1604501242.7649
MEM 142.335938 1604501242.8746
MEM 142.335938 1604501242.9831
MEM 142.335938 1604501243.0926
MEM 142.335938 1604501243.1997
MEM 142.335938 1604501243.3126
MEM 142.335938 1604501243.4247
MEM 142.335938 1604501243.5339
MEM 142.335938 1604501243.6431
MEM 142.335938 1604501243.7509
MEM 142.335938 1604501243.8605
MEM 142.335938 1604501243.9707
MEM 142.335938 1604501244.0796
MEM 142.335938 1604501244.1905
MEM 142.335938 1604501244.2998
MEM 142.335938 1604501244.4086
MEM 142.335938 1604501244.5166
MEM 142.335938 1604501244.6264
MEM 142.335938 1604501244.7352
MEM 142.335938 1604501244.8466
MEM 142.335938 1604501244.9552
MEM 142.335938 1604501245.0660
MEM 142.335938 1604501245.1690
MEM 142.335938 1604501245.2811
MEM 142.335938 1604501245.3908
MEM 142.335938 1604501245.4981
MEM 142.335938 1604501245.6071
MEM 142.335938 1604501245.7148
MEM 142.335938 1604501245.8247
MEM 142.335938 1604501245.9335
MEM 142.335938 1604501246.0437
MEM 142.335938 1604501246.1532
MEM 142.335938 1604501246.2606
MEM 142.335938 1604501246.3706
MEM 142.335938 1604501246.4799
MEM 142.335938 1604501246.5885
MEM 142.335938 1604501246.6988
MEM 142.335938 1604501246.8082
MEM 142.335938 1604501246.9182
MEM 142.335938 1604501247.0301
MEM 142.335938 1604501247.1530
MEM 142.335938 1604501247.2614
MEM 142.335938 1604501247.3713
MEM 142.335938 1604501247.4832
MEM 142.335938 1604501247.5931
MEM 142.367188 1604501247.7057
MEM 142.460938 1604501247.8127
MEM 142.492188 1604501247.9225
MEM 142.617188 1604501248.0385
MEM 142.777344 1604501248.1477
MEM 142.816406 1604501248.2578
MEM 142.902344 1604501248.3600
MEM 144.464844 1604501248.4660
MEM 146.683594 1604501248.5661
MEM 142.804688 1604501248.6672
MEM 144.089844 1604501248.7709
MEM 144.089844 1604501248.8772
MEM 144.089844 1604501248.9851
MEM 144.367188 1604501249.0888
MEM 145.863281 1604501249.1925
MEM 145.886719 1604501249.2957
MEM 145.886719 1604501249.3968
MEM 145.886719 1604501249.4991
MEM 145.886719 1604501249.5994
MEM 145.949219 1604501249.7009
MEM 145.949219 1604501249.8071
MEM 146.011719 1604501249.9104
MEM 146.015625 1604501250.0211
MEM 146.015625 1604501250.1340
MEM 146.015625 1604501250.2351
MEM 146.019531 1604501250.3432
MEM 146.019531 1604501250.4560
MEM 146.019531 1604501250.5655
MEM 146.019531 1604501250.6697
MEM 146.023438 1604501250.7729
MEM 146.023438 1604501250.8743
MEM 146.023438 1604501250.9791
MEM 146.019531 1604501251.0863
MEM 146.019531 1604501251.1965
MEM 146.019531 1604501251.2983
MEM 147.484375 1604501251.4007
MEM 148.546875 1604501251.5055
MEM 144.343750 1604501251.6083
MEM 145.636719 1604501251.7162
MEM 145.636719 1604501251.8313
MEM 145.636719 1604501251.9316
MEM 145.636719 1604501252.0323
MEM 146.269531 1604501252.1379
MEM 146.269531 1604501252.2480
MEM 146.277344 1604501252.3589
MEM 146.277344 1604501252.4707
MEM 146.277344 1604501252.5907
MEM 146.292969 1604501252.7029
MEM 146.312500 1604501252.8690
MEM 146.312500 1604501253.0192
MEM 146.312500 1604501253.1463
MEM 146.312500 1604501253.2607
MEM 146.312500 1604501253.3703
MEM 146.312500 1604501253.5070
MEM 146.312500 1604501253.6206
MEM 146.320312 1604501253.7285
MEM 146.339844 1604501253.8318
MEM 146.339844 1604501253.9483
MEM 146.347656 1604501254.0588
MEM 146.347656 1604501254.1674
MEM 146.347656 1604501254.2782
MEM 146.347656 1604501254.3868
MEM 146.347656 1604501254.4971
MEM 146.347656 1604501254.5985
MEM 146.347656 1604501254.7141
MEM 146.347656 1604501254.8198
MEM 146.347656 1604501254.9330
MEM 146.347656 1604501255.0364
MEM 146.347656 1604501255.1481
MEM 146.347656 1604501255.2571
MEM 146.347656 1604501255.3621
MEM 146.347656 1604501255.4685
MEM 146.347656 1604501255.5838
MEM 146.347656 1604501255.6951
MEM 146.347656 1604501255.7956
MEM 146.347656 1604501255.9088
MEM 146.347656 1604501256.0115
MEM 146.347656 1604501256.1238
MEM 146.347656 1604501256.2418
MEM 146.347656 1604501256.3581
MEM 146.347656 1604501256.4684
MEM 146.347656 1604501256.5757
MEM 146.347656 1604501256.6870
MEM 146.347656 1604501256.7923
MEM 146.347656 1604501256.9087
MEM 146.347656 1604501257.0204
MEM 146.343750 1604501257.1230
MEM 146.343750 1604501257.2362
MEM 146.343750 1604501257.3521
MEM 146.343750 1604501257.4630
MEM 146.343750 1604501257.5913
MEM 146.343750 1604501257.7007
MEM 146.343750 1604501257.8029
MEM 146.343750 1604501257.9131
MEM 146.343750 1604501258.0243
MEM 146.343750 1604501258.1371
MEM 146.343750 1604501258.2380
MEM 146.343750 1604501258.3380
MEM 146.343750 1604501258.4481
MEM 146.343750 1604501258.5619
MEM 146.343750 1604501258.6730
MEM 146.343750 1604501258.7859
MEM 146.343750 1604501258.8912
MEM 146.343750 1604501259.0060
MEM 146.343750 1604501259.1176
MEM 146.343750 1604501259.2280
MEM 146.343750 1604501259.3406
MEM 146.343750 1604501259.4554
MEM 146.343750 1604501259.5622
MEM 146.343750 1604501259.6713
MEM 146.343750 1604501259.7801
MEM 146.343750 1604501259.8923
MEM 146.343750 1604501259.9934
MEM 146.343750 1604501260.1021
MEM 146.343750 1604501260.2111
MEM 146.343750 1604501260.3195
MEM 146.343750 1604501260.4283
MEM 146.343750 1604501260.5331
MEM 146.324219 1604501260.6445
MEM 146.324219 1604501260.7520
MEM 146.398438 1604501260.8638
MEM 146.429688 1604501260.9740
MEM 146.523438 1604501261.0914
MEM 146.597656 1604501261.2013
MEM 146.597656 1604501261.3115
MEM 146.597656 1604501261.4225
MEM 146.597656 1604501261.5309
MEM 146.593750 1604501261.6409
MEM 146.593750 1604501261.7511
MEM 146.597656 1604501261.8599
MEM 146.734375 1604501261.9688
MEM 149.492188 1604501262.0764
MEM 148.714844 1604501262.1877
MEM 148.371094 1604501262.2966
MEM 148.371094 1604501262.4023
MEM 148.371094 1604501262.5182
MEM 148.371094 1604501262.6221
MEM 149.128906 1604501262.7324
MEM 149.128906 1604501262.8420
MEM 149.128906 1604501262.9531
MEM 149.132812 1604501263.0638
MEM 149.132812 1604501263.1728
MEM 149.132812 1604501263.2869
MEM 149.144531 1604501263.4012
MEM 149.207031 1604501263.5115
MEM 149.265625 1604501263.6223
MEM 149.265625 1604501263.7374
MEM 149.335938 1604501263.8463
MEM 149.335938 1604501263.9578
MEM 149.335938 1604501264.0742
MEM 149.335938 1604501264.1859
MEM 149.347656 1604501264.2949
MEM 149.398438 1604501264.4040
MEM 149.460938 1604501264.5140
MEM 150.511719 1604501264.6237
MEM 151.589844 1604501264.7243
MEM 149.062500 1604501264.8394
MEM 149.062500 1604501264.9522
MEM 149.062500 1604501265.0598
MEM 149.472656 1604501265.1740
MEM 150.882812 1604501265.2740
MEM 150.886719 1604501265.3765
MEM 150.902344 1604501265.4928
MEM 150.960938 1604501265.6069
MEM 150.960938 1604501265.7170
MEM 150.960938 1604501265.8256
MEM 151.027344 1604501265.9359
MEM 151.027344 1604501266.0454
MEM 151.054688 1604501266.1567
MEM 151.128906 1604501266.2726
MEM 151.128906 1604501266.3734
MEM 151.160156 1604501266.4839
MEM 151.175781 1604501266.5961
MEM 151.187500 1604501266.7066
MEM 151.214844 1604501266.8160
MEM 151.261719 1604501266.9234
MEM 151.265625 1604501267.0379
MEM 152.578125 1604501267.1404
MEM 153.144531 1604501267.2457
MEM 139.781250 1604501267.3522
MEM 140.769531 1604501267.4672
MEM 140.769531 1604501267.5799
MEM 140.769531 1604501267.6917
MEM 141.441406 1604501267.8029
MEM 143.359375 1604501267.9103
MEM 143.363281 1604501268.0237
MEM 143.367188 1604501268.1430
MEM 143.367188 1604501268.2466
MEM 143.367188 1604501268.3546
MEM 143.367188 1604501268.4592
MEM 143.367188 1604501268.5732
MEM 143.386719 1604501268.6746
MEM 143.386719 1604501268.7843
MEM 143.386719 1604501268.8949
MEM 143.406250 1604501269.0054
MEM 143.472656 1604501269.1138
MEM 143.472656 1604501269.2222
MEM 143.535156 1604501269.3333
MEM 143.667969 1604501269.4424
MEM 143.667969 1604501269.5517
MEM 143.734375 1604501269.6621
MEM 145.515625 1604501269.7738
MEM 149.042969 1604501269.8764
MEM 145.082031 1604501269.9858
MEM 145.082031 1604501270.0938
MEM 145.082031 1604501270.1994
MEM 145.082031 1604501270.3277
MEM 145.972656 1604501270.4386
MEM 145.972656 1604501270.5493
MEM 145.972656 1604501270.6588
MEM 145.972656 1604501270.7682
MEM 145.972656 1604501270.8763
MEM 145.972656 1604501270.9853
MEM 145.972656 1604501271.0950
MEM 145.972656 1604501271.2062
MEM 145.972656 1604501271.3164
MEM 146.031250 1604501271.4246
MEM 146.031250 1604501271.5329
MEM 146.039062 1604501271.6438
MEM 146.039062 1604501271.7567
MEM 146.046875 1604501271.8670
MEM 146.070312 1604501271.9762
MEM 146.066406 1604501272.0847
MEM 146.066406 1604501272.1941
MEM 146.113281 1604501272.3037
MEM 146.109375 1604501272.4137
MEM 147.480469 1604501272.5165
MEM 145.195312 1604501272.6295
MEM 146.070312 1604501272.7380
MEM 146.070312 1604501272.8534
MEM 146.070312 1604501272.9661
MEM 146.464844 1604501273.0810
MEM 151.906250 1604501273.1821
MEM 150.031250 1604501273.2953
MEM 146.714844 1604501273.3968
MEM 153.484375 1604501273.5085
MEM 156.113281 1604501273.6286
MEM 138.156250 1604501273.7325
MEM 135.085938 1604501273.8441
MEM 130.554688 1604501273.9535
