CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 140.601562 1604494504.3352
MEM 140.601562 1604494504.4359
MEM 139.988281 1604494504.5367
MEM 143.367188 1604494504.6373
MEM 148.609375 1604494504.7381
MEM 153.691406 1604494504.8388
MEM 157.894531 1604494504.9396
MEM 160.320312 1604494505.0403
MEM 161.394531 1604494505.1410
MEM 161.820312 1604494505.2418
MEM 141.585938 1604494505.3425
MEM 141.585938 1604494505.4432
MEM 141.585938 1604494505.5439
MEM 141.585938 1604494505.6447
MEM 141.574219 1604494505.7454
MEM 141.574219 1604494505.8462
MEM 143.753906 1604494505.9468
MEM 150.003906 1604494506.0474
MEM 155.605469 1604494506.1483
MEM 159.042969 1604494506.2491
MEM 160.753906 1604494506.3491
MEM 161.234375 1604494506.4495
MEM 161.511719 1604494506.5503
MEM 141.246094 1604494506.6510
MEM 141.246094 1604494506.7517
MEM 141.246094 1604494506.8525
MEM 141.246094 1604494506.9532
MEM 141.246094 1604494507.0539
MEM 144.679688 1604494507.1547
MEM 150.453125 1604494507.2554
MEM 155.832031 1604494507.3561
MEM 159.347656 1604494507.4568
MEM 161.332031 1604494507.5576
MEM 162.226562 1604494507.6583
MEM 141.417969 1604494507.7590
MEM 141.417969 1604494507.8597
MEM 141.417969 1604494507.9605
MEM 141.417969 1604494508.0612
MEM 141.417969 1604494508.1619
MEM 141.398438 1604494508.2627
MEM 147.648438 1604494508.3634
MEM 153.500000 1604494508.4641
MEM 157.390625 1604494508.5649
MEM 160.128906 1604494508.6650
MEM 161.343750 1604494508.7653
MEM 161.890625 1604494508.8661
MEM 141.742188 1604494508.9668
MEM 141.742188 1604494509.0675
MEM 141.742188 1604494509.1683
MEM 141.742188 1604494509.2690
MEM 141.742188 1604494509.3697
MEM 141.750000 1604494509.4705
MEM 143.273438 1604494509.5712
MEM 148.558594 1604494509.6719
MEM 153.964844 1604494509.7726
MEM 157.140625 1604494509.8733
MEM 159.078125 1604494509.9737
MEM 159.656250 1604494510.0738
MEM 160.117188 1604494510.1746
MEM 160.332031 1604494510.2753
MEM 142.292969 1604494510.3755
MEM 142.300781 1604494510.4758
MEM 142.312500 1604494510.5760
MEM 142.324219 1604494510.6762
MEM 140.640625 1604494510.7770
MEM 145.679688 1604494510.8777
MEM 151.121094 1604494510.9784
MEM 154.097656 1604494511.0792
MEM 155.695312 1604494511.1799
MEM 156.460938 1604494511.2806
MEM 156.949219 1604494511.3813
MEM 157.171875 1604494511.4821
MEM 143.250000 1604494511.5828
MEM 143.261719 1604494511.6835
MEM 143.269531 1604494511.7842
MEM 143.285156 1604494511.8850
MEM 141.378906 1604494511.9857
MEM 146.308594 1604494512.0865
MEM 142.457031 1604494512.1872
MEM 145.941406 1604494512.2879
MEM 152.902344 1604494512.3886
MEM 142.078125 1604494512.4894
MEM 133.660156 1604494512.5901
