CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 139.027344 1604494640.1650
MEM 139.031250 1604494640.2657
MEM 139.035156 1604494640.3665
MEM 139.039062 1604494640.4672
MEM 139.042969 1604494640.5674
MEM 139.046875 1604494640.6677
MEM 139.050781 1604494640.7684
MEM 139.054688 1604494640.8691
MEM 139.058594 1604494640.9699
MEM 139.062500 1604494641.0706
MEM 139.066406 1604494641.1714
MEM 139.062500 1604494641.2715
MEM 140.265625 1604494641.3722
MEM 144.335938 1604494641.4730
MEM 148.257812 1604494641.5737
MEM 152.023438 1604494641.6744
MEM 155.664062 1604494641.7752
MEM 158.683594 1604494641.8759
MEM 160.191406 1604494641.9766
MEM 160.425781 1604494642.0774
MEM 160.433594 1604494642.1781
MEM 139.351562 1604494642.2788
MEM 139.355469 1604494642.3795
MEM 139.359375 1604494642.4802
MEM 139.363281 1604494642.5810
MEM 139.367188 1604494642.6817
MEM 139.371094 1604494642.7825
MEM 139.375000 1604494642.8832
MEM 139.378906 1604494642.9841
MEM 139.382812 1604494643.0846
MEM 139.386719 1604494643.1853
MEM 139.390625 1604494643.2861
MEM 139.390625 1604494643.3868
MEM 140.984375 1604494643.4876
MEM 143.613281 1604494643.5883
MEM 147.292969 1604494643.6887
MEM 151.332031 1604494643.7888
MEM 155.042969 1604494643.8895
MEM 158.339844 1604494643.9902
MEM 160.511719 1604494644.0910
MEM 160.996094 1604494644.1917
MEM 139.101562 1604494644.2924
MEM 139.101562 1604494644.3932
MEM 139.101562 1604494644.4939
MEM 139.101562 1604494644.5946
MEM 139.101562 1604494644.6953
MEM 139.101562 1604494644.7962
MEM 139.101562 1604494644.8968
MEM 139.101562 1604494644.9975
MEM 139.101562 1604494645.0983
MEM 139.101562 1604494645.1990
MEM 139.101562 1604494645.2997
MEM 139.101562 1604494645.4005
MEM 139.195312 1604494645.5006
MEM 140.644531 1604494645.6009
MEM 144.589844 1604494645.7017
MEM 148.347656 1604494645.8024
MEM 152.269531 1604494645.9031
MEM 155.765625 1604494646.0038
MEM 157.433594 1604494646.1046
MEM 159.148438 1604494646.2053
MEM 160.347656 1604494646.3060
MEM 160.421875 1604494646.4067
MEM 140.164062 1604494646.5075
MEM 140.164062 1604494646.6082
MEM 140.164062 1604494646.7086
MEM 140.164062 1604494646.8087
MEM 140.164062 1604494646.9094
MEM 140.164062 1604494647.0102
MEM 140.164062 1604494647.1109
MEM 140.164062 1604494647.2116
MEM 140.164062 1604494647.3123
MEM 140.164062 1604494647.4131
MEM 140.164062 1604494647.5138
MEM 140.164062 1604494647.6145
MEM 138.828125 1604494647.7153
MEM 142.023438 1604494647.8158
MEM 145.804688 1604494647.9158
MEM 149.855469 1604494648.0165
MEM 153.500000 1604494648.1172
MEM 156.964844 1604494648.2179
MEM 159.464844 1604494648.3187
MEM 160.406250 1604494648.4194
MEM 160.617188 1604494648.5201
MEM 141.332031 1604494648.6208
MEM 141.335938 1604494648.7209
MEM 141.339844 1604494648.8213
MEM 141.343750 1604494648.9221
MEM 141.347656 1604494649.0228
MEM 141.351562 1604494649.1235
MEM 141.355469 1604494649.2242
MEM 141.359375 1604494649.3250
MEM 141.363281 1604494649.4257
MEM 141.367188 1604494649.5264
MEM 141.371094 1604494649.6272
MEM 141.371094 1604494649.7279
MEM 143.648438 1604494649.8286
MEM 146.218750 1604494649.9294
MEM 148.679688 1604494650.0301
MEM 151.375000 1604494650.1308
MEM 154.363281 1604494650.2313
MEM 157.503906 1604494650.3313
MEM 159.468750 1604494650.4320
MEM 160.222656 1604494650.5328
MEM 160.539062 1604494650.6335
MEM 160.558594 1604494650.7342
MEM 140.992188 1604494650.8349
MEM 140.996094 1604494650.9357
MEM 141.000000 1604494651.0364
MEM 141.003906 1604494651.1371
MEM 141.007812 1604494651.2379
MEM 141.011719 1604494651.3386
MEM 141.015625 1604494651.4393
MEM 141.019531 1604494651.5400
MEM 141.023438 1604494651.6407
MEM 141.027344 1604494651.7415
MEM 141.031250 1604494651.8422
MEM 141.398438 1604494651.9429
MEM 142.300781 1604494652.0437
MEM 143.933594 1604494652.1444
MEM 147.050781 1604494652.2451
MEM 150.355469 1604494652.3459
MEM 154.234375 1604494652.4466
MEM 157.621094 1604494652.5473
MEM 159.718750 1604494652.6480
MEM 160.664062 1604494652.7488
MEM 160.847656 1604494652.8495
MEM 160.847656 1604494652.9502
MEM 142.757812 1604494653.0502
MEM 142.757812 1604494653.1507
MEM 142.757812 1604494653.2514
MEM 142.757812 1604494653.3522
MEM 142.757812 1604494653.4529
MEM 142.757812 1604494653.5536
MEM 142.757812 1604494653.6544
MEM 142.757812 1604494653.7552
MEM 142.757812 1604494653.8558
MEM 142.757812 1604494653.9566
MEM 142.757812 1604494654.0573
MEM 139.617188 1604494654.1580
MEM 141.082031 1604494654.2588
MEM 144.988281 1604494654.3595
MEM 148.957031 1604494654.4602
MEM 152.906250 1604494654.5610
MEM 156.585938 1604494654.6617
MEM 158.722656 1604494654.7624
MEM 159.828125 1604494654.8632
MEM 160.031250 1604494654.9639
MEM 141.984375 1604494655.0646
MEM 141.988281 1604494655.1654
MEM 141.992188 1604494655.2661
MEM 141.996094 1604494655.3668
MEM 142.000000 1604494655.4675
MEM 142.003906 1604494655.5683
MEM 142.007812 1604494655.6690
MEM 142.011719 1604494655.7697
MEM 142.015625 1604494655.8705
MEM 142.023438 1604494655.9713
MEM 142.023438 1604494656.0719
MEM 140.871094 1604494656.1723
MEM 145.972656 1604494656.2725
MEM 146.457031 1604494656.3729
MEM 151.558594 1604494656.4737
MEM 141.714844 1604494656.5744
MEM 133.074219 1604494656.6751
