rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lon
-76.5114285714286,-90.2257142857143,-77.93,-96.91,-94.1125,-83.21,-83.8883333333333,-104.266,-97.22,13.714285714285708,1.4185714285714113,-12.295714285714295,-2.7974999999999994,-13.700000000000005,-10.902500000000005,20.3776666666667,13.331666666666695,-7.046000000000008,0.3510352657045868,1.1674116157902117,1.120646030201807,-160.93871591504256,-0.9451698041509324,-0.3265793032653598,0.34552447806850256,-52.19682766850804,0.6129508017234704,-0.7901210759539041,-1.289044852755349,28.557251915675806,0.8783398805427275,0.4780366662173386,0.5442502120272155,2,5,5,-3,-3,0,-34.95326926942925
-90.59,-92.4,-89.9,-96.65,-71.02,-86.67,-92.2733333333333,-84.69,-96.105,1.8100000000000025,-0.6899999999999977,-2.5,-25.63000000000001,-9.980000000000004,15.650000000000004,-7.5833333333333,3.831666666666706,11.415000000000004,1.581763680872378,0.991509529111689,0.6769925324509098,-179.00172754801608,-0.9998482209164096,-0.017422259620692198,0.01742490435670711,-122.59828299176095,-0.5387455386173422,-0.8424685422138383,1.5637596635621016,113.08316422114729,-0.39206681952982064,0.9199367418598796,-2.3463774439344243,7,4,3,3,4,1,-34.95218866858931
-85.2,-92.56,-88.26,-83.25,-86.315,-92.6342857142857,-87.7583333333333,-96.096,-95.605,7.3599999999999985,3.0600000000000023,-4.299999999999997,3.0649999999999977,9.384285714285696,6.319285714285697,8.337666666666706,7.846666666666707,-0.4909999999999997,0.9432261289722654,0.9501942217050566,0.6414182100610949,-171.73533830641696,-0.9896146353981428,-0.14374586396067549,0.14525438369536994,-83.11394018317104,0.11989529534043893,-0.9927865420901056,-8.280446194916319,53.37375231320453,0.5965925899438296,0.8025442552433565,1.3452132473165943,4,4,3,0,1,1,-34.953214908623096
-79.5385714285714,-96.91,-78.38428571428571,-92.0383333333333,-87.2975,-88.47,-83.7116666666667,-104.266,-97.22,17.371428571428595,-1.1542857142856917,-18.52571428571429,-4.740833333333298,-3.5683333333332996,1.1724999999999994,20.554333333333304,13.508333333333294,-7.046000000000008,0.3782226619806106,1.2163667837007073,1.0900122730937205,-152.01577054855474,-0.8830767805179606,-0.4692285154485326,0.5313564186041795,-54.09351970926711,0.5864639706466637,-0.8099753151382758,-1.3811169239350842,25.71085052715217,0.9009948799240562,0.4338297204556593,0.4815007611277727,2,5,5,-3,-3,0,-34.953643349966136
-72.01,-88.6857142857143,-75.32,-88.69,-90.21,-87.9657142857143,-89.1866666666667,-98.012,-97.755,16.675714285714292,3.309999999999988,-13.365714285714304,1.5199999999999958,-0.7242857142856991,-2.244285714285695,8.825333333333305,8.5683333333333,-0.257000000000005,0.5585632599837906,0.9507706784433438,0.9934355181975484,-179.20846852621062,-0.9999045767488276,-0.013814390929316418,0.013815709269212141,-59.05911836212138,0.5141533670536852,-0.8576982657947715,-1.6681759193949128,40.30661520613837,0.7625936481222961,0.6468778306941178,0.8482601871742561,2,4,4,-2,-2,0,-34.95208147598574
-77.8771428571429,-92.21,-77.82,-89.33,-91.1025,-92.95571428571432,-89.15916666666668,-97.054,-99.62,14.332857142857096,-0.05714285714290668,-14.39,1.772500000000008,3.6257142857143236,1.8532142857143157,7.894833333333324,10.460833333333326,2.5660000000000025,0.7383381952882393,1.048309134904499,0.7598221694211924,-165.3856494127558,-0.9676460055780619,-0.2523117276085693,0.26074796584091803,-71.48433847100411,0.3175638643113889,-0.9482368860593948,-2.9859722488122773,37.64375822214852,0.7918234291921451,0.6107500773494768,0.7713210481440191,3,4,3,-1,0,1,-34.95359566422765
-86.5171428571429,-78.32,-79.82,-93.58,-94.7625,-89.7132142857143,-90.0,-99.034,-94.4075,-8.197142857142907,-6.697142857142907,1.5,1.1825000000000043,-3.8667857142856974,-5.049285714285702,9.034000000000006,4.407499999999999,-4.626500000000006,0.4156878977018962,0.929725733786508,1.2298831102456238,158.2072575769445,-0.9285328600808292,0.37125022255901147,-0.3998245388178228,-44.65437308964513,0.7113593896407808,-0.70282844191872,-0.9880075418328716,40.86379698960468,0.7562670239167574,0.6542630881656788,0.8651217988815729,2,4,5,-2,-3,-1,-34.950603436584984
-95.04,-96.6671428571429,-91.31285714285721,-97.3,-93.685,-95.67,-95.3933333333333,-85.59200000000001,-96.55,1.6271428571428999,-3.727142857142794,-5.354285714285695,-3.6149999999999953,-1.6299999999999957,1.985,-9.80133333333329,1.1566666666666947,10.957999999999984,1.189975407619427,1.042921543074547,0.4474314508457924,-168.94499137582656,-0.9814435388578692,-0.19175134949757786,0.19537685246848105,-96.63691064536465,-0.11557706954339622,-0.9932985155509702,8.594252471317523,70.65682254179757,0.3312255366313455,0.9435516116690582,2.8486680745247988,5,4,2,1,3,2,-34.954047357878586
-79.66285714285709,-91.85,-78.0714285714286,-84.82,-92.88,-86.99857142857141,-82.31,-96.186,-96.2825,12.187142857142902,-1.5914285714284944,-13.778571428571393,8.060000000000002,2.1785714285714164,-5.881428571428586,13.876000000000005,13.972499999999995,0.0964999999999918,0.6646892298015681,1.0024819604905373,0.8511123698896703,-170.0683723893425,-0.98501427018829,-0.17247286025757955,0.17509681380007885,-66.9425834918735,0.3916533766052511,-0.9201128368812738,-2.349303981128852,39.0075817941315,0.7770626784032959,0.6294232231437731,0.8100031575793969,3,4,4,-1,-1,0,-34.95298751458792
-79.51,-94.275,-85.33,-95.86,-97.5075,-96.13,-82.93,-98.048,-98.1,14.765,5.819999999999991,-8.94500000000001,1.6474999999999935,0.269999999999996,-1.3774999999999975,15.117999999999995,15.169999999999987,0.0519999999999925,0.8077927441355215,1.0165202885458584,0.709936336031193,-167.4687671406624,-0.9761778773253416,-0.21697177655305885,0.222266639710732,-75.25014826184629,0.25459944582112176,-0.9670465977333138,-3.7983059806530295,42.00479539553922,0.7430888196933728,0.6691928018491458,0.9005556053518348,3,4,3,-1,0,1,-34.95360606295218
-84.83571428571429,-100.28857142857099,-84.09,-94.765,-100.225,-81.16428571428571,-87.6283333333333,-85.38,-67.41,15.452857142856699,-0.7457142857142856,-16.198571428570983,5.459999999999994,-13.60071428571429,-19.06071428571429,-2.2483333333333064,-20.218333333333305,-17.97,1.5448770426467933,1.6195326469429172,0.13732596333510022,-149.37211147957683,-0.8604941509193363,-0.509460318605493,0.5920555277002114,-100.02740694184924,-0.17411923207559216,-0.9847245772404616,5.655461292253765,-95.54577859934416,-0.0966410307491064,-0.9953193011168578,10.299137885861807,7,7,1,0,6,6,-34.95913828352433
-86.78714285714291,-94.26,-80.25,-93.4633333333333,-95.135,-94.57,-90.965,-96.142,-99.48,7.4728571428570945,-6.537142857142911,-14.010000000000005,1.6716666666667097,1.1066666666666976,-0.5650000000000119,5.1769999999999925,8.515,3.3380000000000085,0.7733900046120836,0.9757382196238228,0.7622907196509955,-170.64885572145198,-0.9867110698658876,-0.16248465959626832,0.16467298742108266,-73.06364655684533,0.2913092210889438,-0.956628944632428,-3.2838951717918525,43.49593295113839,0.7254232309284921,0.6883030844252171,0.9488296694665214,3,4,3,-1,0,1,-34.95315441376949
-88.19142857142859,-99.5742857142857,-91.2542857142857,-95.9383333333333,-92.8475,-89.20857142857142,-87.24,-72.14,-66.91,11.382857142857105,3.062857142857112,-8.319999999999991,-3.090833333333308,-6.729761904761888,-3.6389285714285786,-15.099999999999996,-20.33,-5.230000000000004,1.5406612566425837,1.5289550343390856,0.07267954387556981,-153.6205094743525,-0.8958708635056608,-0.4443145236447055,0.4959582253920439,-102.57459222454963,-0.21771045032082564,-0.9760134014556888,4.483080164582828,-151.95551253002026,-0.882582804218155,-0.4701569883543344,0.5327058108398426,7,7,0,0,7,7,-34.958225270632546
-87.08,-98.535,-81.51,-103.78,-96.726,-92.58714285714292,-80.61722222222221,-99.9346666666667,-96.3033333333333,11.454999999999998,-5.569999999999993,-17.02499999999999,-7.054000000000002,-11.192857142857079,-4.138857142857076,19.317444444444487,15.686111111111087,-3.6313333333334015,0.7618897436581585,1.1558824602692743,0.7090425223598432,-157.1856003686701,-0.9217657316799656,-0.3877472577601261,0.4206570546438484,-72.63027174522675,0.2985365856563297,-0.954398191021264,-3.1969220419769617,30.038646323295666,0.8656879540148694,0.500584025188129,0.5782499604696252,3,5,3,-2,0,2,-34.95470079290427
-89.31142857142858,-95.1142857142857,-84.45,-99.26,-93.9625,-91.33285714285721,-89.1316666666667,-102.204,-98.35,5.802857142857121,-4.8614285714285765,-10.664285714285695,-5.297499999999999,-7.9271428571427975,-2.629642857142798,13.07233333333329,9.218333333333293,-3.853999999999999,1.1737845434704963,1.6758446257920458,0.5458400462158258,-133.53157212077386,-0.6887541796172248,-0.7249949517478059,1.0526178616450963,-81.8036589369517,0.14256572581276727,-0.9897853372441312,-6.94265982655624,-21.56371019412113,0.9300094608519852,-0.3675355802174799,-0.3951955283129906,5,7,2,-2,3,5,-34.95972329391323
-91.21857142857141,-92.1571428571429,-91.9266666666666,-93.28,-85.91,-95.98,-92.5,-88.53399999999998,-96.3725,0.9385714285714926,0.708095238095197,-0.2304761904762956,-7.370000000000003,2.700000000000003,10.07000000000001,-3.9660000000000224,3.8725000000000014,7.838500000000025,1.4296886553394734,0.7610157096992325,0.8028987753385325,174.1586427697143,-0.9948075052167704,0.10177439542628253,-0.1023056168078524,-119.51503319790872,-0.4926519060345853,-0.8702264644794998,1.7664124584111685,97.59832403032968,-0.13222739596752625,0.9912194084841394,-7.496324050180743,6,3,3,3,3,0,-34.950661781404555
-87.9871428571429,-98.56857142857142,-86.89,-94.27,-90.2025,-84.58,-86.2466666666667,-75.2244,-89.58,10.581428571428518,-1.0971428571428987,-11.678571428571415,-4.0674999999999955,-9.689999999999998,-5.622500000000002,-11.022266666666695,3.3333333333333,14.355599999999995,1.4033727647139511,1.2827611857513597,0.20780693436411665,-161.59321327961,-0.9488386161650236,-0.3157614296807683,0.3327872878498555,-102.80095021492971,-0.22156466983559445,-0.9751456799271808,4.401178584341805,94.27286965581516,-0.07450653748327181,0.997220525196034,-13.384335910388124,6,5,1,1,5,4,-34.955985896237635
-92.87619047619049,-98.7371428571429,-89.90285714285709,-103.37583333333299,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,5.860952380952412,-2.9733333333334,-8.834285714285812,-1.8583333333329928,-7.59583333333299,-5.737499999999998,3.0029047619047016,13.190666666666601,10.187761904761901,1.3051569629978643,1.3021306879272614,0.1962439719971789,-158.2367153582351,-0.9287236101853622,-0.3707727820165168,0.3992283365580799,-97.26960998649237,-0.1265384841916481,-0.9919616988666852,7.839209590691126,58.011304963497935,0.5297519265374515,0.8481526374007562,1.6010373816749015,6,6,1,0,5,5,-34.95638925190224
-91.1571428571429,-90.24214285714292,-92.0857142857143,-72.46,-78.65,-84.46,-91.2483333333333,-92.998,-97.255,-0.9149999999999778,0.9285714285714022,1.84357142857138,6.190000000000013,12.0,5.809999999999987,1.7496666666666982,6.006666666666689,4.256999999999991,1.210322966795196,0.4092362069431862,1.0739749537439252,160.25146706993385,-0.9411846673732251,0.33789261889178873,-0.3590077809435861,-102.96190497500116,-0.2243031619786324,-0.9745194156744068,4.344653044914462,80.51573059305932,0.16477681429832436,0.986330878290696,5.985859615570477,5,2,5,3,0,-3,-34.948281730579424
-81.57,-92.6071428571429,-91.55142857142859,-82.5,-92.5225,-89.45,-92.61,-95.754,-93.97,11.03714285714291,9.981428571428593,-1.0557142857143162,10.022499999999994,6.950000000000002,-3.072499999999991,3.1440000000000046,1.3599999999999994,-1.784000000000006,0.9701218614493752,0.6350817703292764,0.9058307967663156,169.3265505437204,-0.9826987279111372,0.18521125819407536,-0.1884720646660117,-81.48723181322605,0.14802980657555426,-0.9889828999356884,-6.680971372011576,66.39211165899243,0.4004751913130376,0.9163076018143612,2.2880508498168504,4,3,4,1,0,-1,-34.95035684881854
-91.22714285714292,-93.97,-91.6666666666667,-92.34,-84.09,-90.72,-88.7641666666667,-84.508,-96.3725,2.7428571428570763,0.4395238095237772,-2.303333333333299,-8.25,-1.6200000000000043,6.629999999999996,-4.256166666666702,7.608333333333308,11.864500000000007,1.3329634456891009,0.6753850855983833,0.8399467202501483,171.82261742985355,-0.9898324563643084,0.14223820980242688,-0.1436992784868594,-113.75491231368834,-0.4028251635670941,-0.9152769458459794,2.272144415559908,90.22579136295164,-0.003940792506017146,0.9999922350470648,-253.7540947715947,6,3,4,3,2,-1,-34.95030170206246
-78.44,-96.65,-85.26,-99.41,-97.53,-93.71285714285708,-92.465,-96.342,-99.74,18.210000000000008,6.820000000000008,-11.39,-1.879999999999996,-5.6971428571429215,-3.8171428571429264,3.8769999999999953,7.2749999999999915,3.397999999999996,0.80103315711014,0.970171131726846,0.7409211395949887,-170.8145994882097,-0.9871769722139816,-0.15962965116304575,0.16170317547525231,-74.66383856745874,0.26448176433913306,-0.9643906865643505,-3.6463409451842432,44.84405692742168,0.70902870648582,0.7051796178131108,0.9945713218132076,3,4,3,-1,0,1,-34.95316707914391
-77.3488571428571,-94.71,-90.39,-96.4233333333333,-96.488125,-100.87,-84.17,-106.544,-90.08,17.361142857142895,13.041142857142901,-4.319999999999993,0.064791666666693,4.446666666666702,4.381875000000008,22.373999999999995,5.9099999999999975,-16.464000000000002,0.9380303940149776,1.6686370013804044,0.8008578837358409,-124.05782035922077,-0.5600292465337852,-0.828472837832841,1.4793385219799609,-71.76863652527851,0.3128548824968293,-0.9498009383538716,-3.0359153444360825,-9.107281332973884,0.9873936995388042,-0.15828354971718994,-0.16030439508690578,4,7,3,-3,1,4,-34.9590303549735
-80.1214285714286,-89.95857142857142,-76.25,-88.8533333333333,-90.6625,-90.45,-81.36,-94.938,-95.605,9.837142857142824,-3.871428571428595,-13.708571428571418,1.8091666666666981,1.5966666666667066,-0.21249999999999147,13.578000000000005,14.245000000000005,0.6670000000000016,0.9491451347296362,0.7929485895548883,0.7651505631518409,178.73559871963062,-0.9997565123330386,0.02206617428733096,-0.02207154843716616,-82.868852479914,0.1241409166653661,-0.9922645981841148,-7.993050356304848,61.32213558358799,0.4798845860032247,0.8773316272177322,1.8282138097509903,4,3,3,1,1,0,-34.95184327471122
-91.4642857142857,-92.1657142857143,-97.6,-66.02,-72.915,-77.9171428571428,-87.0483333333333,-86.71,-96.3725,0.7014285714286075,6.1357142857142986,5.434285714285693,6.8950000000000085,11.89714285714281,5.0021428571428,-0.33833333333330984,9.3241666666667,9.662500000000009,1.3379309912753254,0.724292734617825,0.7915701698077257,173.94640635054512,-0.994423685882306,0.10545867890434024,-0.10605004728017076,-113.01008144031276,-0.3908930892517413,-0.9204360883707408,2.354700335410549,91.04023200580058,-0.018154476097403675,0.9998351939182919,-55.07375638679442,6,3,3,3,3,0,-34.950712175980684
-70.69,-91.0257142857143,-84.7385714285714,-84.44,-91.02,-87.4442857142857,-87.8,-98.012,-98.7325,20.335714285714303,14.048571428571409,-6.2871428571428964,6.579999999999997,3.0042857142857002,-3.5757142857142985,10.212000000000003,10.932500000000005,0.7205000000000013,0.5777708090662554,0.8564166497869393,1.0563314172677336,170.33465137597108,-0.9858051879256486,0.16789321445155686,-0.1703107434490593,-56.0904583235731,0.5578833262367734,-0.8299193902464226,-1.4876217861621364,45.03140178503027,0.7067191348548362,0.7074942151212488,1.0010967302683431,2,4,5,-2,-3,-1,-34.95115152135674
-89.81142857142858,-85.14,-92.25357142857142,-84.52,-90.9375,-78.813373015873,-87.0581666666667,-81.07,-96.92,-4.671428571428578,2.4421428571428407,7.113571428571419,6.417500000000004,-5.706626984126999,-12.124126984127006,-5.988166666666699,9.861833333333307,15.850000000000007,0.8382164236089611,0.6876333556683565,1.6997902610810154,115.55917630793249,-0.4314430764335383,0.9021401619468916,-2.0909830548314803,-4.30244930357406,0.9971819273924888,-0.0750213548384828,-0.07523336793182228,55.83903131853891,0.561519819492724,0.8274632875945971,1.4736136799981985,4,3,7,1,-3,-4,-34.94513656901225
-96.34,-91.13142857142859,-92.60285714285708,-67.0,-87.23,-87.58,-91.925,-97.924,-97.6,-5.2085714285714175,-3.737142857142928,1.4714285714284898,20.230000000000004,20.58,0.3499999999999943,5.9990000000000085,5.674999999999998,-0.3240000000000123,1.0216693873365328,0.3716870849304174,1.1835783151694719,153.1231602053844,-0.8919803407328789,0.4520741883209627,-0.5068207982583164,-68.53135712207542,0.3659919682611525,-0.9306180092649872,-2.5427279557155402,70.00063266905092,0.34200976707041464,0.9396963973690868,2.7475718176657145,4,2,5,2,-1,-3,-34.9477915401045
-83.44,-95.73,-87.51,-92.89,-92.1258333333333,-91.57404761904759,-91.42,-97.358,-97.5325,12.290000000000004,4.070000000000007,-8.219999999999999,-0.7641666666666964,-1.3159523809524103,-0.5517857142857139,5.938000000000002,6.112499999999998,0.17449999999999474,0.7544808247210705,0.979283430221792,0.7775297953652159,-170.58205889981562,-0.9865209707745944,-0.1636348808229837,0.16587065624616293,-71.9736924651424,0.3094536423348948,-0.95091452993719,-3.0728820083109505,42.66013279239706,0.7353862902219152,0.6776481418506578,0.9214859603191221,3,4,3,-1,0,1,-34.95314612956394
-88.19142857142859,-99.5742857142857,-92.4,-95.9383333333333,-92.8475,-90.70714285714293,-87.4933333333333,-89.988,-63.96,11.382857142857105,4.2085714285714175,-7.174285714285687,-3.090833333333308,-5.2311904761903785,-2.14035714285707,2.4946666666667032,-23.533333333333296,-26.028,1.5426767516401143,1.5256239117219936,0.07474985818231134,-153.84022346550788,-0.8975680997394893,-0.44087584003894137,0.4911892926752872,-102.77280350811634,-0.22108560016438966,-0.9752544065011712,4.411207268931193,-156.53741933603095,-0.9173202980667264,-0.3981500605987297,0.4340360302043246,7,7,0,0,7,7,-34.95824431016313
-94.16,-93.72,-90.7971428571429,-55.83,-76.45,-78.21285714285709,-90.95666666666668,-98.048,-97.6,-0.4399999999999977,-3.362857142857095,-2.9228571428570973,20.620000000000005,22.382857142857084,1.7628571428570865,7.091333333333324,6.643333333333317,-0.4480000000000075,1.0567572798566194,0.3474851759565629,1.1865922196192789,153.21625721129914,-0.8927137153536088,0.4506242585786476,-0.5047802569048162,-72.59148460355917,0.2991826097775053,-0.954195874025203,-3.189342705228806,71.69278631940624,0.3141119884983565,0.9493859376889928,3.022444136015397,5,1,5,4,0,-4,-34.94764530518897
-90.0471428571429,-98.2457142857143,-91.97,-100.931666666667,-98.2575,-90.91142857142859,-84.5666666666667,-98.116,-66.85,8.198571428571396,1.9228571428570973,-6.275714285714301,-2.6741666666670056,-10.020238095238412,-7.346071428571406,13.549333333333294,-17.71666666666671,-31.266000000000005,1.3430150099560672,1.6620703090994309,0.3462328640956627,-140.49821856298843,-0.7716048061080873,-0.6361022112765377,0.8243886070189039,-89.61768837516799,0.0066725471074680475,-0.999977738309758,-149.86447037452353,-36.084302324192414,0.8081512793074457,-0.5889749653030585,-0.7287929628816368,6,7,1,-1,5,6,-34.95977930741372
-89.405,-89.38285714285709,-86.78,-87.9,-91.66,-80.8975,-88.4648333333333,-80.4833333333333,-96.92,-0.02214285714291009,-2.625,-2.60285714285709,3.759999999999991,-7.002500000000013,-10.762500000000005,-7.981499999999998,8.455166666666699,16.436666666666696,0.8396532355100689,0.6843248698899661,1.6979294246720669,115.76342459209623,-0.4346562820767223,0.9005964226284939,-2.0719737865643624,-4.32328970285349,0.9971545736421128,-0.07538405842494719,-0.07559917029674394,55.93167434338848,0.560181139294677,0.8283701414093325,1.4787540731063022,4,3,7,1,-3,-4,-34.94516463529931
-75.43,-79.27,-72.2057142857143,-87.9,-77.27,-94.59,-84.2116666666667,-102.828,-97.22,3.8399999999999888,-3.2242857142857133,-7.0642857142857025,-10.63000000000001,6.689999999999998,17.320000000000007,18.6163333333333,13.008333333333294,-5.608000000000002,0.4193832695389082,1.2157129362926788,1.0490964413015629,-151.42082802772103,-0.8781569303578441,-0.4783726640021234,0.5447462150155657,-56.04245574812718,0.5585784393098373,-0.829451702715828,-1.484933259759674,25.384126985628704,0.9034540888259937,0.42868486022204416,0.4744954564089746,2,5,4,-3,-2,1,-34.9538809370309
-88.98,-95.3,-94.49,-54.04,-73.92,-69.4114285714286,-89.5116666666667,-94.332,-97.6,6.319999999999991,5.509999999999992,-0.8100000000000023,19.880000000000006,15.371428571428602,-4.5085714285714005,4.820333333333295,8.088333333333296,3.2680000000000007,1.0888924742856083,0.3317358370523511,1.1842995815354282,153.6142872183743,-0.8958226061749753,0.4444118115733143,-0.496093544090034,-77.48446158220014,0.2167043740855941,-0.97623727354172,-4.504926481807538,73.28336975685725,0.2876385181132546,0.9577390473910996,3.3296620135346413,5,1,5,4,0,-4,-34.94764776731324
-92.87619047619049,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-95.78,-70.25,-81.3505714285714,-91.5075,5.860952380952412,-2.9733333333334,-8.834285714285812,-0.21999999999999886,-5.957499999999996,-5.737499999999998,11.100571428571401,21.2575,10.156928571428594,1.3032145975510918,1.2780079043762207,0.21457941630097707,-159.3982039118499,-0.9360485058695442,-0.3518709915002851,0.375911065819622,-97.75776116046066,-0.1349851495544694,-0.9908476216854728,7.340419482853142,63.35844996017286,0.4484073972848253,0.8938292935791761,1.9933419898767235,6,5,1,1,5,4,-34.95615958558305
-90.11142857142859,-91.88714285714279,-87.09,-89.72,-86.0675,-84.1933333333333,-90.0483333333333,-83.83,-96.7,1.7757142857142014,-3.0214285714285865,-4.797142857142788,-3.6525000000000034,-5.526666666666699,-1.874166666666696,-6.218333333333305,6.651666666666699,12.870000000000005,1.3151720040499837,0.7752465771626659,0.7297193954427041,176.5402669018512,-0.998177456226196,0.06034704534441189,-0.06045723129488983,-110.021610542374,-0.34237454766391234,-0.9395635524603598,2.7442564258096387,89.7390232719322,0.004554887425676565,0.9999896264464644,219.5421166304521,6,3,3,3,3,0,-34.9513019442861
-94.34,-96.95,-88.03,-102.270833333333,-102.0075,-96.88285714285708,-69.75,-84.37799999999999,-81.59,2.6099999999999994,-6.310000000000002,-8.920000000000002,-0.26333333333300857,-5.387976190475925,-5.124642857142916,14.627999999999984,11.840000000000005,-2.7879999999999825,1.2231563161022707,1.2340449287383224,0.28341247258640506,-159.8083194643769,-0.9385431508707184,-0.34516192425246445,0.3677635108542916,-94.67716610183555,-0.08154131552078657,-0.9966699623562152,12.222883037766824,53.61901053793814,0.5931517930157734,0.8050906473448646,1.3573096411822787,5,5,1,0,4,4,-34.95580710569104
-96.275,-80.13,-104.485,-99.295,-97.685,-99.98,-106.07,-102.064,-94.4075,-16.14500000000001,8.209999999999994,24.355000000000004,-1.6099999999999994,0.6850000000000023,2.2950000000000017,-4.006,-11.662499999999996,-7.656499999999994,0.6974935380721626,0.6326435179318054,1.3899481051449734,136.56965737536757,-0.7262107021895589,0.6874721929106281,-0.9466566532796441,-31.25672838628548,0.8548509439407617,-0.5188736490163948,-0.606975581759843,54.37684794320914,0.5824514800699588,0.8128654706433989,1.3955934501973708,3,3,6,0,-3,-3,-34.94762242373598
-88.4442857142857,-90.19142857142859,-91.91857142857141,-45.64,-86.875,-65.83,-90.02,-97.146,-97.6,1.7471428571428902,3.4742857142857133,1.7271428571428231,41.235,20.19,-21.045,7.126000000000005,7.579999999999997,0.4539999999999935,1.072968742736296,0.31745284630781706,1.2152566999163932,151.7979937628178,-0.8812869049496849,0.4725816238113846,-0.5362403788790729,-71.30573955167564,0.32051810306441664,-0.9472423901029704,-2.9553475483804323,72.24884556023095,0.3048834885747905,0.952389656807793,3.1237823381641205,5,1,5,4,0,-4,-34.947486395493435
-91.00714285714292,-99.1157142857143,-90.12178571428568,-96.1066666666667,-92.8375,-93.88142857142859,-85.855,-65.69,-87.005,8.10857142857138,-0.8853571428572451,-8.993928571428627,-3.269166666666692,-2.225238095238112,1.0439285714285802,-20.165000000000006,1.1499999999999917,21.315,1.423538949104238,1.3172153123869716,0.17600858805462274,-160.45672405349757,-0.9423890953235726,-0.3345187483762582,0.35496882342574226,-102.90440909610831,-0.22332512638599786,-0.9747440114843888,4.364685815959773,98.30948490870924,-0.14452000797734316,0.9895018783682163,-6.846815829980744,6,6,1,0,5,5,-34.95631793381354
-82.39,-94.28142857142859,-77.62,-98.22,-100.81,-94.69857142857141,-89.895,-102.22866666666701,-96.98,11.891428571428593,-4.769999999999996,-16.661428571428587,2.5900000000000034,-3.5214285714285865,-6.11142857142859,12.333666666667016,7.085000000000008,-5.248666666667006,0.8366566647319357,1.4473555073006346,0.7099299294853396,-136.85905728630857,-0.7296738329422756,-0.6837953623119478,0.9371246870052456,-72.43160971578979,0.3018439755551914,-0.95335733826359,-3.158444148206202,6.329107594499211,0.9939050795994387,0.11023925229442284,0.11091527204876664,4,6,3,-2,1,3,-34.95728642511816
-92.3542857142857,-92.18,-90.43428571428568,-95.55,-92.56,-81.2014285714286,-92.23,-87.069,-95.8575,-0.17428571428568773,-1.920000000000016,-1.7457142857143282,-2.9899999999999958,-14.348571428571406,-11.358571428571407,-5.161000000000001,3.6274999999999977,8.788499999999999,1.7299673136872835,0.7969771316684697,1.0641648306673102,168.53303394812812,-0.9800394875592818,0.19880292458749274,-0.2028519535295432,-144.40839358303592,-0.8131860308104771,-0.5820038481786025,0.715708123513309,110.883033268858,-0.3564613420819357,0.9343100725140157,-2.621069839038132,7,3,5,4,2,-2,-34.94875187082842
-90.56,-90.28,-90.29523809523808,-82.58,-90.22,-83.6461904761905,-89.06,-73.38,-96.3725,-0.28000000000000114,-0.26476190476192585,0.015238095238075287,7.6400000000000015,1.0661904761904992,-6.573809523809501,-15.680000000000007,7.3125,22.99250000000001,1.3255923139200456,0.7323054889271021,0.7782193537289598,174.46455512460255,-0.9953367148638436,0.0964615158705885,-0.09691345092578434,-111.80897587657938,-0.3715132862819536,-0.9284276375227006,2.4990428924205053,90.24378253464405,-0.004254795050666282,0.999990948318572,-235.02681948498963,6,3,3,3,3,0,-34.95080679820581
-85.16,-99.1157142857143,-90.77,-100.575,-92.505,-94.61285714285721,-86.4333333333333,-77.108,-93.67,13.955714285714304,5.609999999999999,-8.345714285714308,-8.07000000000001,-5.962142857142794,2.1078571428572133,-9.32533333333329,7.236666666666707,16.561999999999998,1.5083717139234782,1.3572326461470745,0.18857795730361368,-160.80044218388957,-0.9443789082590048,-0.32885935844298264,0.34822819057791776,-106.13222131341816,-0.2778549208819389,-0.9606230493495832,3.4572828377502582,125.08165043715458,-0.574743201695484,0.8183338268120317,-1.4238251525167398,6,6,1,0,5,5,-34.9565907510885
-83.9057142857143,-99.6357142857143,-84.66571428571429,-95.72,-100.225,-88.2328571428571,-78.955,-89.444,-56.27,15.730000000000004,0.7599999999999909,-14.970000000000011,4.5049999999999955,-7.4871428571428975,-11.992142857142895,10.489000000000004,-22.684999999999995,-33.174,1.4445487998863682,1.6433290066962811,0.22403200813241594,-144.92807822691432,-0.818431404812592,-0.5746042426022341,0.7020799045874949,-94.70858947350108,-0.08208791819754102,-0.9966250918404542,12.140947337001762,-53.3209055201426,0.5973325631947647,-0.8019936464506264,-1.342625023088069,6,7,1,-1,5,6,-34.959542019081255
