lat,lon,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3
-8.055949879767068,-34.951777470027345,-89.81142857142858,-85.14,-92.25357142857142,-84.52,-90.9375,-78.813373015873,-87.0581666666667,-81.07,-96.92
-8.053621273519587,-34.95634358529479,-96.34,-91.13142857142859,-92.60285714285708,-67.0,-87.23,-87.58,-91925,-97924,-97.6
-8.054135571100645,-34.95280710905745,-83.44,-95.73,-87.51,-92.89,-92.1258333333333,-91.57404761904759,-91.42,-97358,-97.5325
-8.055977998748054,-34.95187447433151,-88.19142857142859,-99.5742857142857,-92.4,-95.9383333333333,-92.8475,-90.70714285714293,-87.4933333333333,-89988,-63.96
-8.053678420983005,-34.95309300458778,-94.16,-93.72,-90.7971428571429,-55.83,-76.45,-78.21285714285709,-90.95666666666668,-98048,-97.6
-8.053572854999247,-34.95207302498495,-90.0471428571429,-98.2457142857143,-91.97,-100.931666666667,-98.2575,-90.91142857142859,-84.5666666666667,-98116,-66.85
-8.052632298322788,-34.950265051042386,-89405,-89.38285714285709,-86.78,-87.9,-91.66,-80.8975,-88.4648333333333,-80.4833333333333,-96.92
-8.053513903025818,-34.956397127025774,-75.43,-79.27,-72.2057142857143,-87.9,-77.27,-94.59,-84.2116666666667,-102828,-97.22
-8.053986750201105,-34.952514599299704,-88.98,-95.3,-94.49,-54.04,-73.92,-69.4114285714286,-89.5116666666667,-94332,-97.6
-8.05282419409082,-34.95149874924047,-92.87619047619049,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-95.78,-70.25,-81.3505714285714,-91.5075
-8.052180385689296,-34.949190987189354,-90.11142857142859,-91.88714285714279,-87.09,-89.72,-86.0675,-84.1933333333333,-90.0483333333333,-83.83,-96.7
-8.053192638845134,-34.95159167374477,-94.34,-96.95,-88.03,-102.270833333333,-102.0075,-96.88285714285708,-69.75,-84.37799999999999,-81.59
-8.056777373644836,-34.95324367696009,-96275,-80.13,-104485,-99295,-97685,-99.98,-106.07,-102064,-94.4075
-8.053647637703035,-34.95493885444948,-88.4442857142857,-90.19142857142859,-91.91857142857141,-45.64,-86875,-65.83,-90.02,-97146,-97.6
-8.050662877511119,-34.95616022372342,-91.00714285714292,-99.1157142857143,-90.12178571428568,-96.1066666666667,-92.8375,-93.88142857142859,-85855,-65.69,-87005
-8.05191385631276,-34.95307703806954,-82.39,-94.28142857142859,-77.62,-98.22,-100.81,-94.69857142857141,-89895,-102.22866666666701,-96.98
-8.052539518382117,-34.95360146087424,-92.3542857142857,-92.18,-90.43428571428568,-95.55,-92.56,-81.2014285714286,-92.23,-87069,-95.8575
-8.05322395408163,-34.95539243480071,-90.56,-90.28,-90.29523809523808,-82.58,-90.22,-83.6461904761905,-89.06,-73.38,-96.3725
-8.051447361467607,-34.95096330432441,-85.16,-99.1157142857143,-90.77,-100575,-92505,-94.61285714285721,-86.4333333333333,-77108,-93.67
-8.054012146013225,-34.95240145812984,-83.9057142857143,-99.6357142857143,-84.66571428571429,-95.72,-100225,-88.2328571428571,-78955,-89444,-56.27
-8.053570352020598,-34.949660740128216,-83.9357142857143,-96.01857142857142,-84.6371428571428,-97.6933333333333,-96.9575,-91.1428571428571,-89.5483333333333,-98266,-78.38
-8.050545691565445,-34.949984037937504,-94.1357142857143,-97.10285714285708,-94.05857142857141,-95.0616666666667,-92.6075,-90.85142857142858,-79755,-71054,-94.9725
-8.05490322176712,-34.95283198431054,-90.67857142857142,-91.88714285714279,-90.29523809523808,-83.71,-74165,-89.97,-87.0483333333333,-85098,-96.3725
-8.054287111447021,-34.95305478584931,-86.84857142857142,-97.50785714285708,-89.57142857142858,-96.59,-97.4925,-96.41,-87395,-98048,-98.36
-8.055174006710637,-34.952497052232324,-91.91,-94.2557142857143,-96.77,-80.94,-90.8575,-88.17,-98.13,-95054,-97.2725
-8.056388206359593,-34.95147943057225,-90.99142857142859,-89.66928571428568,-92.0128571428571,-82.04,-84.03,-87.96285714285709,-85.2516666666667,-86.59,-96.72
-8.053835798902535,-34.95164268398793,-88.32857142857141,-93.73,-89.81571428571432,-51.34,-82.4825,-85.5028571428572,-89.99,-90804,-97.6
-8.054889689924922,-34.951880961380326,-89.81142857142858,-91.15,-92.25357142857142,-89.28,-90.9375,-78.813373015873,-87.0581666666667,-81.7266666666667,-96.92
-8.055038382725455,-34.953105622788456,-88.48142857142858,-88.93,-89.42142857142859,-51.53,-73.22,-72.18285714285709,-88.7983333333333,-92588,-97.6
-8.051855726521625,-34.95187568740735,-94.64,-91.78285714285721,-92.26857142857142,-86.76,-89.19,-82.07,-91.4133333333333,-96142,-95.5675
-8.053444543733194,-34.95107831036579,-91.49,-88.33987012987009,-87.8,-94115,-70.55,-78.5596428571429,-90.6719444444444,-92.7552727272727,-95.8575
-8.053037422334604,-34.955047559290385,-91.21857142857141,-91.19142857142859,-91.9266666666666,-92.84,-84.7325,-81.56142857142859,-92.45,-86.63,-96.3725
-8.05300326368016,-34.95527263097283,-89.66857142857141,-99.5742857142857,-88.76,-97.4416666666667,-100225,-87.61285714285721,-65.4133333333333,-88874,-61.58
-8.054444558745917,-34.9526096860335,-88.43,-82.0235714285714,-85.0471428571429,-71.17,-70955,-67.7228571428572,-86.9966666666667,-88.96600000000002,-97255
-8.056236845694954,-34.95350114113326,-89.22,-94.0857142857143,-94.02857142857141,-88.15,-83.8825,-86.70285714285721,-93.5016666666667,-95754,-97.2725
-8.051836734159801,-34.95451797030122,-95.79,-97.79142857142858,-93.75,-98.36,-90.86,-89.5542857142857,-80.7433333333333,-76456,-92.4925
-8.054138618586718,-34.95446420947989,-94.91,-90.8878571428571,-90.3642857142857,-80.08,-84.8275,-91.53,-85.2516666666667,-86.59,-96.72
-8.052134130774025,-34.95333211705271,-79.5385714285714,-86.59,-76.64,-93.78,-90.83,-89.94,-78.44,-104266,-97.22
-8.054903507899779,-34.95188828169723,-88.49,-99.5742857142857,-88.51,-95.8766666666667,-95.8825,-90.95,-87.24,-89988,-66.02
-8.055684774248272,-34.95174576915099,-89.81142857142858,-89.34,-92.25357142857142,-89.59,-90.9375,-70.83,-88.4648333333333,-80.7506666666667,-96.92
-8.055965284314407,-34.94962736631316,-95.2857142857143,-93.75714285714292,-97.4142857142857,-68.52,-90.1,-92.03,-96955,-99334,-98.9125
-8.051956826806395,-34.94879626549112,-81.01,-80.7,-79.4407142857143,-93.1466666666667,-94.7625,-89.7132142857143,-90.5533333333333,-99034,-94.4075
-8.05516070073849,-34.953240026570604,-88.98,-84.29,-90.4671428571429,-51.48,-73.92,-70.23,-89255,-94332,-97.6
-8.055972928706638,-34.952240641748915,-90545,-87.9,-92.25357142857142,-95.8883333333333,-93385,-91.16285714285708,-87.75,-81.69,-94.6125
-8.053563905346612,-34.956498631557686,-100.81,-100.0,-93.0842857142857,-97.0833333333333,-89215,-91.95142857142858,-77.1366666666667,-84.07,-87625
-8.053744812088315,-34.950817509526175,-86.68142857142858,-89.19142857142859,-88.5557142857143,-75.52,-80.21,-70.4,-88.6833333333333,-86.26,-97255
-8.05400069213421,-34.953212886207304,-92.1857142857143,-90.0457142857143,-90.07285714285707,-57.17,-78995,-79.66285714285709,-90685,-88.09,-97255
-8.053467288010825,-34.951100830922606,-77.51,-73.76,-96.78,-92.08,-92.5125,-91.05857142857141,-87.2983333333333,-98098,-97.91
-8.052795860837497,-34.951621682697386,-81.7285714285714,-93.11142857142859,-76.38857142857141,-98.4933333333333,-96.8925,-94.57285714285707,-91.31,-102.22866666666701,-105.13
-8.051812780640235,-34.95321557837396,-91.4642857142857,-91.97,-91.6666666666667,-86.34,-83.4025,-81.2314285714286,-89.4841666666667,-85.33200000000002,-96.3725
-8.05710625707907,-34.95384078140621,-84.43,-88.2857142857143,-83.83,-75.77,-64.71,-76.39714285714291,-88.6833333333333,-90952,-97255
-8.05150839300537,-34.951824433170174,-89.59857142857142,-94.0842857142857,-80.26,-98.3416666666667,-95.4775,-93.0942857142857,-84.0,-102688,-90.27
-8.053464882975115,-34.951937257073304,-94.1671428571429,-93.51142857142858,-90.93285714285707,-61.46,-77.3175,-81.2671428571429,-94.64,-99.0,-97.6
-8.051847364377972,-34.95099740457823,-85.98142857142858,-100.28857142857099,-84.57285714285709,-94765,-100225,-83.7171428571429,-87.24,-85.38,-70.08
-8.054381759512902,-34.95386686011608,-88.5857142857143,-99.5742857142857,-91.64,-100.090833333333,-100225,-92.16142857142859,-63.55,-79.75,-72.33
-8.054038984518401,-34.951617347406255,-72.1871428571429,-89.77,-78.07,-81.2,-85.4375,-92.4,-88.76,-100104,-96.8925
-8.056538740398496,-34.95445840276825,-89.63285714285709,-89.55142857142859,-91.72357142857142,-76.08,-90.9375,-78.02,-87.8358333333333,-81828,-96.92
-8.05220510281179,-34.95599897848378,-95.08285714285721,-97.10285714285708,-93.21,-96.48,-89.2275,-89.68714285714279,-78.07,-66562,-87.66
-8.055612741583282,-34.952301132642944,-94.7157142857143,-95.6771428571428,-96.70142857142858,-75.46,-97.46,-103.6,-97.8733333333333,-98578,-98.9125
-8.053661417288394,-34.94992999880237,-88.3042857142857,-98.2242857142857,-88.14,-98.54,-98.52,-93.42142857142859,-67.8783333333333,-94.5,-83.58
-8.054794976493032,-34.949042431767595,-86.89,-99.5742857142857,-87.0942857142857,-97.4416666666667,-100225,-90.74285714285708,-79.8383333333333,-89988,-59.08
-8.05556321033749,-34.95483764999783,-91.44714285714292,-89.3,-92.29428571428568,-93.0216666666667,-79.3775,-80.23,-90.2566666666667,-90.5772727272727,-95.8575
-8.05539507203064,-34.952568279521074,-91.61,-92.64857142857142,-91.9742857142857,-76.38,-85.89,-87.2828571428571,-91.9416666666667,-96.76,-97.7875
-8.054044732480312,-34.951899571052465,-82.9994285714286,-98.2553571428572,-87.81857142857142,-101535,-97.59125,-90.6569047619048,-80.61722222222221,-99.9346666666667,-96.98277777777781
-8.05551513704827,-34.951784635379646,-89.5942857142857,-98.93285714285707,-90.09,-100.76833333333299,-100.9,-100.45,-98395,-98222,-95605
-8.052319697953852,-34.95439956426538,-96.59,-94.0842857142857,-83.9585714285714,-100.74,-97.8975,-88.95,-82.5833333333333,-102688,-84.58
-8.05544128993673,-34.953210509412365,-88.4761904761905,-96.68857142857142,-88.9332142857143,-100.793333333333,-98.6375,-88.53,-98.4983333333333,-99518,-97765
-8.053732410957265,-34.95572301426768,-79.41,-95.00714285714292,-85.03,-99.26,-94.9675,-93.29,-90.1316666666667,-102204,-79.66
-8.05216908487196,-34.953385054668566,-84.9542857142857,-100.28857142857099,-79.01,-94765,-100225,-81.16428571428571,-87.6566666666667,-85.38,-60.27
-8.053180928580096,-34.954067508205455,-92.67857142857142,-93.5,-89.4328571428572,-60.19,-72.3875,-70.94,-90.6716666666667,-97924,-97.6
-8.052611947369563,-34.952881230555114,-85.72,-95.98857142857142,-89.7142857142857,-98.7883333333333,-89.5,-92.60142857142858,-93.2233333333333,-73742,-89.66
-8.05527156600166,-34.95092177723516,-79.89571428571429,-93.93,-85.33,-83.95,-93.34,-84.96,-91.8966666666667,-96186,-96.2825
-8.05345227408621,-34.953209073692406,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.30785714285707,-85.47388888888891,-100.24066666666701,-95.1425
-8.053984359329595,-34.95419766618167,-69.94,-91.26,-79.36714285714291,-85.76,-90.27,-86.99857142857141,-91.8966666666667,-98268,-96.7675
-8.054148900480751,-34.950552734497435,-91.21857142857141,-88.03,-92.2171428571429,-91.4025,-85.5925,-78.27,-92.96,-88.71,-96.3725
-8.05222262933573,-34.953360661854944,-91.21857142857141,-92.1571428571429,-91.9266666666666,-96.1,-86.46625,-82.9885714285714,-91.6233333333333,-90598,-95.73
-8.054535541190845,-34.95191060338647,-94.08,-96.14857142857142,-88.06214285714279,-92.51,-92.9775,-94.3842857142857,-97.57,-96342,-97.62
-8.054455241809936,-34.95129667523727,-82.47571428571429,-97.22,-85.0771428571428,-96.97,-98.5125,-96.90142857142858,-86.7141666666667,-97054,-99.62
-8.053887559049123,-34.9520302492344,-85.23,-97.57714285714279,-89.27,-96.1116666666667,-94.1125,-86.45,-68.8766666666667,-86.57600000000002,-91.96
-8.053062876061551,-34.95320583583508,-76.39,-94.0842857142857,-83.9585714285714,-94.46,-96.34,-93.0942857142857,-82.5833333333333,-102688,-83.33
-8.05563880229494,-34.95011820330415,-96.68142857142858,-86.8921428571429,-96.69714285714292,-85.45,-90.83,-100.73,-91.4083333333333,-95518,-98.9125
-8.051270281101745,-34.95629840358641,-91.1428571428571,-99.1157142857143,-90.77,-100575,-92505,-95.25142857142859,-90.64,-65.13,-90.35
-8.05594284348352,-34.952304830568245,-83.60285714285709,-84.42,-85.0471428571429,-72.04,-67.5475,-67.7228571428572,-87285,-91026,-97255
-8.05565356820784,-34.95292090570733,-90.0042857142857,-90.24214285714292,-92.0857142857143,-73.8516666666667,-78665,-80.84714285714291,-91.2483333333333,-107.96,-97255
-8.051723529315668,-34.95481845936303,-99.5,-98.56857142857142,-93.1,-96.1066666666667,-90.2025,-89.59142857142858,-85.0616666666667,-68294,-98.43
-8.055049293319843,-34.95037424507482,-87.21,-96.75714285714292,-89.33,-98.03,-97655,-94.62857142857142,-92.9683333333333,-92346,-96145
-8.051662475515014,-34.9520132430999,-92.87619047619049,-98.7371428571429,-89.90285714285709,-101.7375,-101.5175,-97.97,-84.56,-81.3505714285714,-93.09
-8.052021825891714,-34.95145961060686,-91.1428571428571,-99.1157142857143,-95.28,-99.4316666666667,-90205,-93.8357142857143,-85.83,-67566,-85.72
-8.052524134847088,-34.95362781270824,-85.83,-95.8325,-84.9171428571428,-92.51,-95.6975,-95.21,-90965,-97358,-98224
-8.053249067572803,-34.950752681718676,-83.64,-85.83,-89.02,-93.8533333333333,-94.7625,-86.27,-90.0,-99034,-94.4075
-8.056194394433472,-34.95335436996063,-90.7,-75.38,-95.26357142857141,-90.6916666666667,-97685,-100.962857142857,-106.07,-102064,-94.4075
-8.054114006824978,-34.95171981793425,-89.82600000000002,-90.09,-88.09,-83535,-86.6,-85.49,-91.7533333333333,-88486,-96.3725
-8.054072836991885,-34.95224641693884,-89.7971428571429,-89.88857142857141,-88.67,-78.08,-87.8725,-91.22,-92.99,-94252,-97.6
-8.05462682182,-34.94975683580105,-90.7028571428571,-93.5242857142857,-91.27,-44.01,-72.39,-83.9228571428571,-90225,-92.3,-97.6
-8.05286170080889,-34.9532707830754,-88.69857142857141,-93.22714285714292,-89.8128571428571,-93.76,-94.52,-90.4957142857143,-92.7283333333334,-95286,-95.9225
-8.05362837946776,-34.95287422306481,-87.47,-96.6671428571429,-88.54428571428568,-93.8383333333334,-88.8325,-89.93428571428568,-92.3,-79.33,-95455
-8.052058248875985,-34.951412262693964,-95.14142857142859,-97.3871428571429,-96.53,-98.6583333333333,-88.2125,-92.1142857142857,-70.63,-59448,-97.1
-8.05361837556696,-34.952802829491574,-91.27,-102.38,-90.9871428571429,-100.74,-97775,-94.34952380952379,-88.5333333333333,-96.5766666666667,-104.74
-8.052886813854583,-34.95331064479606,-94.65142857142858,-97.10285714285708,-100.43,-98.03,-93.81,-91.4671428571429,-77.9516666666667,-69.33800000000001,-96.6
-8.052715919849982,-34.95146513936329,-89.8257142857143,-91.26,-88.51,-92.76,-95.78,-92.77857142857141,-96.52,-97346,-96.7925
-8.05204977676037,-34.95343825484036,-93.4,-97.65428571428568,-84.01,-99.5883333333333,-99085,-101.75,-63105,-89102,-95.59
-8.054148002773042,-34.95696068221315,-87.85142857142858,-92.09,-91.17857142857142,-66.97,-87.01,-83.69857142857141,-91.5933333333333,-91412,-97.6
-8.053360702826762,-34.9462266414373,-91.44,-73.08,-74.58,-93.97,-94.1525,-94.22,-90.5533333333333,-98898,-94.4075
-8.05328108444743,-34.951862651862015,-84.00142857142859,-97.79,-85.53,-97.66,-92.5975,-91.07142857142858,-74.1666666666667,-93.38,-95.47
-8.054902847808775,-34.955051550270106,-96.53,-96.09,-89.443125,-91.02,-92.71,-94.3842857142857,-91.1933333333333,-101.67,-97.62
-8.053904296782768,-34.95300633027774,-86.44857142857141,-89.73285714285721,-90.40428571428568,-82.71,-92.66,-78.99857142857141,-92.7083333333333,-83.63,-97255
-8.053829471038622,-34.952658301312155,-83.12942857142859,-98.2553571428572,-84.39,-101.853333333333,-98.14875,-90.6569047619048,-83.0638888888889,-100.24066666666701,-94.5625
-8.054650320619814,-34.952289358306004,-81.6875,-81.83,-81.134619047619,-95.4,-96.4925,-102.13,-90.1566666666667,-100.98,-94.4075
-8.056335449113433,-34.953033678521976,-77.82,-87.14,-89.54142857142858,-88.0572222222222,-86315,-89.63857142857141,-89205,-96096,-95605
-8.05306724974599,-34.95323124791542,-91.87,-90.4171428571429,-91.09,-77.84,-89.46,-84.72,-91.6983333333333,-96142,-97.6
-8.055173558049153,-34.95174582265608,-88.4761904761905,-96.68857142857142,-88.9332142857143,-100.13,-98.6375,-96.22142857142859,-98.4983333333333,-99518,-97765
-8.052265009255002,-34.94942479296728,-91.21857142857141,-92.1571428571429,-91.9266666666666,-86.84,-88.72,-80.65,-91.6233333333333,-90598,-95.73
-8.055612271818113,-34.952514364359686,-93.01428571428568,-94.0857142857143,-98.36,-83.84,-85.7875,-86.70285714285721,-94.1316666666667,-95754,-97.2725
-8.054157314620273,-34.952901256872245,-88.02,-77.32,-87.71,-89.9,-92.04,-90.20142857142858,-90.0516666666667,-99034,-94.4075
-8.052010478254003,-34.95135942853789,-77.3814285714286,-95.2228571428571,-71.95,-98.6366666666667,-91.33,-94.17,-84.49,-102.22866666666701,-94.03
-8.053678047756957,-34.95586048740388,-76.94,-90.20571428571432,-84.69,-83.5,-90.49,-87.58,-91.4133333333333,-93176,-95605
-8.050604844917345,-34.95279821090301,-87.0642857142857,-94.46,-83.32,-89.54,-92.04,-90.20142857142858,-93.69,-99034,-94.4075
-8.053232997425606,-34.95330721086457,-81.7657142857143,-100.805714285714,-81.22,-95.72,-100225,-84.33,-74.04333333333331,-89368,-70.91
-8.05317933951826,-34.95425666327889,-103.52,-97.77,-98.92285714285721,-82.88,-99.9375,-99.48571428571432,-103.146666666667,-101744,-96.92
-8.055440379639679,-34.95169364117936,-93.54285714285707,-91.76142857142858,-96.82,-68.83,-87.96,-94.72,-97.84,-99818,-97.6
-8.05307565660197,-34.94948757412767,-86.52,-99.54,-88.55857142857141,-81.07,-96.3125,-94.34285714285721,-95.79,-97346,-96.7925
-8.053329649641528,-34.95309005246095,-97.1,-92.3842857142857,-85.6071428571429,-96.4233333333333,-93985,-95.1042857142857,-83.1183333333333,-106544,-91.08
-8.054767703227455,-34.95114563694309,-94.1071428571429,-91.4242857142857,-95.81142857142858,-71.96,-87.01,-90.54285714285707,-95.1083333333333,-97924,-97.6
-8.055593314419129,-34.95272237515424,-83.3128571428571,-93.36714285714292,-97.02,-86.14,-90.49,-90.48571428571432,-96.88,-96.93,-95605
-8.053891640546356,-34.95441576116402,-101.12,-92.7633333333333,-97.83642857142858,-79.25,-100.51,-98.77857142857141,-96.5633333333333,-101744,-96.56
-8.05406788250676,-34.95406509971523,-77.81,-95.44875,-82.76,-99.55,-97.57,-94.34142857142858,-85.3333333333333,-99.9346666666667,-93.28
-8.052977952135858,-34.95348290193984,-91.21857142857141,-91.1371428571429,-92.2171428571429,-88.97,-85.5925,-77.86142857142859,-92.96,-88.71,-96.3725
