CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-LightGBM.py
MEM 141.082031 1604501310.9679
MEM 141.093750 1604501311.0801
MEM 141.167969 1604501311.1836
MEM 141.292969 1604501311.2838
MEM 141.402344 1604501311.3933
MEM 141.566406 1604501311.5035
MEM 141.726562 1604501311.6122
MEM 141.726562 1604501311.7249
MEM 142.000000 1604501311.8325
MEM 145.121094 1604501311.9358
MEM 142.417969 1604501312.0474
MEM 142.417969 1604501312.1593
MEM 142.417969 1604501312.2708
MEM 139.566406 1604501312.3787
MEM 141.886719 1604501312.4846
MEM 141.933594 1604501312.5999
MEM 141.984375 1604501312.7013
MEM 142.035156 1604501312.8146
MEM 142.035156 1604501312.9187
MEM 142.078125 1604501313.0275
MEM 142.078125 1604501313.1359
MEM 142.082031 1604501313.2448
MEM 142.097656 1604501313.3530
MEM 142.167969 1604501313.4630
MEM 142.421875 1604501313.5729
MEM 142.484375 1604501313.6816
MEM 146.417969 1604501313.7833
MEM 142.687500 1604501313.8954
MEM 143.289062 1604501313.9965
MEM 143.289062 1604501314.0968
MEM 142.601562 1604501314.2009
MEM 143.718750 1604501314.3128
MEM 143.757812 1604501314.4250
MEM 143.765625 1604501314.5342
MEM 143.832031 1604501314.6347
MEM 143.910156 1604501314.7452
MEM 143.996094 1604501314.8500
MEM 144.132812 1604501314.9658
MEM 144.226562 1604501315.0667
MEM 144.230469 1604501315.1791
MEM 144.226562 1604501315.2901
MEM 144.351562 1604501315.3994
MEM 146.101562 1604501315.5118
MEM 144.613281 1604501315.6176
MEM 144.253906 1604501315.7317
MEM 144.253906 1604501315.8478
MEM 143.664062 1604501315.9628
MEM 145.683594 1604501316.0755
MEM 145.683594 1604501316.1878
MEM 145.695312 1604501316.2887
MEM 145.703125 1604501316.4010
MEM 145.718750 1604501316.5101
MEM 145.722656 1604501316.6107
MEM 145.792969 1604501316.7171
MEM 145.933594 1604501316.8327
MEM 145.949219 1604501316.9415
MEM 146.003906 1604501317.0502
MEM 146.000000 1604501317.1600
MEM 146.007812 1604501317.2691
MEM 147.863281 1604501317.3858
MEM 145.335938 1604501317.4985
MEM 147.308594 1604501317.6099
MEM 147.308594 1604501317.7217
MEM 147.394531 1604501317.8349
MEM 148.921875 1604501317.9442
MEM 148.953125 1604501318.0517
MEM 148.976562 1604501318.1628
MEM 149.000000 1604501318.2814
MEM 149.000000 1604501318.3822
MEM 149.054688 1604501318.4993
MEM 149.171875 1604501318.6145
MEM 149.238281 1604501318.7157
MEM 149.308594 1604501318.8265
MEM 149.433594 1604501318.9377
MEM 149.453125 1604501319.0462
MEM 149.453125 1604501319.1539
MEM 149.523438 1604501319.2631
MEM 151.156250 1604501319.3669
MEM 148.925781 1604501319.4815
MEM 149.515625 1604501319.5918
MEM 149.515625 1604501319.7059
MEM 149.660156 1604501319.8192
MEM 150.039062 1604501319.9280
MEM 150.039062 1604501320.0406
MEM 150.039062 1604501320.1507
MEM 150.054688 1604501320.2612
MEM 150.070312 1604501320.3691
MEM 150.070312 1604501320.4796
MEM 150.093750 1604501320.5900
MEM 150.101562 1604501320.7004
MEM 150.128906 1604501320.8095
MEM 150.191406 1604501320.9196
MEM 150.191406 1604501321.0306
MEM 150.285156 1604501321.1411
MEM 150.347656 1604501321.2547
MEM 150.429688 1604501321.3547
MEM 150.429688 1604501321.4665
MEM 151.601562 1604501321.5833
MEM 152.683594 1604501321.6990
MEM 140.265625 1604501321.8106
MEM 140.265625 1604501321.9225
MEM 140.265625 1604501322.0355
MEM 141.050781 1604501322.1498
MEM 142.832031 1604501322.2607
MEM 142.843750 1604501322.3638
MEM 142.843750 1604501322.4738
MEM 142.859375 1604501322.5888
MEM 142.964844 1604501322.7029
MEM 142.964844 1604501322.8119
MEM 142.996094 1604501322.9207
MEM 143.000000 1604501323.0297
MEM 143.058594 1604501323.1387
MEM 143.070312 1604501323.2478
MEM 143.160156 1604501323.3571
MEM 144.222656 1604501323.4668
MEM 144.132812 1604501323.5764
MEM 145.398438 1604501323.6918
MEM 145.398438 1604501323.7936
MEM 145.398438 1604501323.8937
MEM 145.058594 1604501324.0040
MEM 145.074219 1604501324.1122
MEM 145.074219 1604501324.2211
MEM 145.074219 1604501324.3300
MEM 145.074219 1604501324.4380
MEM 145.078125 1604501324.5491
MEM 145.101562 1604501324.6575
MEM 145.101562 1604501324.7595
MEM 145.144531 1604501324.8722
MEM 145.171875 1604501324.9828
MEM 145.199219 1604501325.0830
MEM 145.261719 1604501325.1924
MEM 145.257812 1604501325.2996
MEM 145.324219 1604501325.4141
MEM 145.328125 1604501325.5245
MEM 145.332031 1604501325.6326
MEM 145.332031 1604501325.7451
MEM 145.335938 1604501325.8494
MEM 147.140625 1604501325.9652
MEM 145.160156 1604501326.0654
MEM 145.746094 1604501326.1790
MEM 145.746094 1604501326.2821
MEM 145.746094 1604501326.3889
MEM 145.746094 1604501326.4985
MEM 147.394531 1604501326.6063
MEM 150.917969 1604501326.7075
MEM 150.031250 1604501326.8080
MEM 148.468750 1604501326.9144
MEM 156.082031 1604501327.0155
MEM 148.234375 1604501327.1554
MEM 135.984375 1604501327.2733
MEM 131.734375 1604501327.3748
