CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 159.488281 1604501448.3166
MEM 161.269531 1604501448.4262
MEM 161.472656 1604501448.5470
MEM 141.257812 1604501448.6584
MEM 141.257812 1604501448.7690
MEM 141.257812 1604501448.8770
MEM 141.257812 1604501448.9891
MEM 141.257812 1604501449.0927
MEM 141.257812 1604501449.1945
MEM 141.257812 1604501449.3049
MEM 141.257812 1604501449.4155
MEM 141.257812 1604501449.5270
MEM 141.257812 1604501449.6375
MEM 141.257812 1604501449.7479
MEM 138.339844 1604501449.8565
MEM 142.195312 1604501449.9656
MEM 146.945312 1604501450.0760
MEM 149.902344 1604501450.1882
MEM 152.539062 1604501450.2998
MEM 156.714844 1604501450.4137
MEM 159.433594 1604501450.5173
MEM 160.679688 1604501450.6279
MEM 160.722656 1604501450.7386
MEM 140.546875 1604501450.8501
MEM 140.546875 1604501450.9760
MEM 140.546875 1604501451.0875
MEM 140.546875 1604501451.1981
MEM 140.546875 1604501451.3110
MEM 140.546875 1604501451.4215
MEM 140.546875 1604501451.5367
MEM 140.546875 1604501451.6427
MEM 140.546875 1604501451.7554
MEM 140.546875 1604501451.8697
MEM 143.160156 1604501451.9832
MEM 146.574219 1604501452.0937
MEM 151.273438 1604501452.2032
MEM 155.492188 1604501452.3147
MEM 159.156250 1604501452.4253
MEM 160.929688 1604501452.5383
MEM 161.308594 1604501452.6443
MEM 140.617188 1604501452.7551
MEM 140.617188 1604501452.8670
MEM 140.617188 1604501452.9776
MEM 140.617188 1604501453.0829
MEM 140.617188 1604501453.1945
MEM 140.617188 1604501453.3078
MEM 140.617188 1604501453.4142
MEM 140.617188 1604501453.5280
MEM 140.617188 1604501453.6314
MEM 140.617188 1604501453.7408
MEM 140.000000 1604501453.8650
MEM 143.187500 1604501453.9785
MEM 148.042969 1604501454.0901
MEM 152.503906 1604501454.2022
MEM 156.386719 1604501454.3065
MEM 159.574219 1604501454.4223
MEM 160.753906 1604501454.5317
MEM 160.863281 1604501454.6435
MEM 142.691406 1604501454.7476
MEM 142.695312 1604501454.8650
MEM 142.695312 1604501454.9662
MEM 142.699219 1604501455.0777
MEM 142.707031 1604501455.1877
MEM 142.710938 1604501455.2950
MEM 142.714844 1604501455.4043
MEM 142.718750 1604501455.5136
MEM 142.722656 1604501455.6146
MEM 142.730469 1604501455.7324
MEM 142.730469 1604501455.8326
MEM 140.648438 1604501455.9487
MEM 143.519531 1604501456.0638
MEM 148.199219 1604501456.1769
MEM 152.765625 1604501456.2899
MEM 156.125000 1604501456.4014
MEM 159.386719 1604501456.5134
MEM 160.625000 1604501456.6253
MEM 160.824219 1604501456.7408
MEM 142.292969 1604501456.8493
MEM 142.292969 1604501456.9634
MEM 142.292969 1604501457.0879
MEM 142.292969 1604501457.2005
MEM 142.292969 1604501457.3179
MEM 142.292969 1604501457.4320
MEM 142.292969 1604501457.5425
MEM 142.292969 1604501457.6564
MEM 142.292969 1604501457.7670
MEM 141.707031 1604501457.8754
MEM 143.746094 1604501457.9810
MEM 147.632812 1604501458.0951
MEM 150.800781 1604501458.2099
MEM 154.847656 1604501458.3204
MEM 157.761719 1604501458.4311
MEM 159.476562 1604501458.5418
MEM 160.406250 1604501458.6537
MEM 142.425781 1604501458.7679
MEM 142.433594 1604501458.8799
MEM 142.433594 1604501458.9946
MEM 142.441406 1604501459.0995
MEM 142.441406 1604501459.2098
MEM 142.445312 1604501459.3202
MEM 142.453125 1604501459.4484
MEM 142.457031 1604501459.5603
MEM 142.457031 1604501459.6718
MEM 142.460938 1604501459.7847
MEM 142.464844 1604501459.8951
MEM 142.468750 1604501459.9974
MEM 143.078125 1604501460.0987
MEM 146.960938 1604501460.2106
MEM 144.285156 1604501460.3158
MEM 151.882812 1604501460.4275
MEM 141.226562 1604501460.5284
MEM 132.789062 1604501460.6312
MEM 22.703125 1604501460.7558
