CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 141.183594 1604455318.1303
MEM 141.183594 1604455318.2423
MEM 141.183594 1604455318.3569
MEM 141.183594 1604455318.4701
MEM 141.183594 1604455318.5749
MEM 141.183594 1604455318.6881
MEM 141.183594 1604455318.7986
MEM 146.210938 1604455318.9042
MEM 144.941406 1604455319.0172
MEM 140.910156 1604455319.1428
MEM 127.871094 1604455319.2541
