CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-SVR.py
MEM 160.046875 1604494414.5157
MEM 160.117188 1604494414.6165
MEM 160.144531 1604494414.7172
MEM 160.156250 1604494414.8179
MEM 160.257812 1604494414.9187
MEM 160.257812 1604494415.0194
MEM 160.304688 1604494415.1200
MEM 160.308594 1604494415.2208
MEM 160.308594 1604494415.3216
MEM 160.308594 1604494415.4223
MEM 160.312500 1604494415.5230
MEM 137.832031 1604494415.6238
MEM 137.835938 1604494415.7245
MEM 137.839844 1604494415.8253
MEM 137.843750 1604494415.9260
MEM 137.847656 1604494416.0267
MEM 137.851562 1604494416.1274
MEM 137.855469 1604494416.2282
MEM 137.859375 1604494416.3289
MEM 137.863281 1604494416.4296
MEM 137.867188 1604494416.5303
MEM 137.871094 1604494416.6311
MEM 137.875000 1604494416.7318
MEM 137.875000 1604494416.8325
MEM 139.781250 1604494416.9333
MEM 142.753906 1604494417.0341
MEM 146.160156 1604494417.1348
MEM 149.570312 1604494417.2355
MEM 152.648438 1604494417.3362
MEM 155.570312 1604494417.4369
MEM 157.761719 1604494417.5377
MEM 159.015625 1604494417.6384
MEM 159.921875 1604494417.7392
MEM 160.222656 1604494417.8399
MEM 160.441406 1604494417.9406
MEM 160.511719 1604494418.0413
MEM 160.542969 1604494418.1420
MEM 160.675781 1604494418.2428
MEM 160.683594 1604494418.3435
MEM 160.695312 1604494418.4443
MEM 160.695312 1604494418.5450
MEM 160.695312 1604494418.6457
MEM 160.695312 1604494418.7465
MEM 160.710938 1604494418.8472
MEM 138.593750 1604494418.9479
MEM 138.593750 1604494419.0487
MEM 138.593750 1604494419.1493
MEM 138.593750 1604494419.2501
MEM 138.593750 1604494419.3508
MEM 138.593750 1604494419.4516
MEM 138.593750 1604494419.5523
MEM 138.593750 1604494419.6530
MEM 138.593750 1604494419.7538
MEM 138.593750 1604494419.8545
MEM 138.593750 1604494419.9547
MEM 138.593750 1604494420.0550
MEM 138.593750 1604494420.1557
MEM 137.820312 1604494420.2564
MEM 140.261719 1604494420.3572
MEM 144.175781 1604494420.4578
MEM 147.660156 1604494420.5586
MEM 151.003906 1604494420.6593
MEM 153.996094 1604494420.7600
MEM 156.171875 1604494420.8608
MEM 157.214844 1604494420.9616
MEM 158.132812 1604494421.0623
MEM 158.632812 1604494421.1630
MEM 159.195312 1604494421.2637
MEM 159.449219 1604494421.3645
MEM 159.683594 1604494421.4652
MEM 159.863281 1604494421.5659
MEM 159.882812 1604494421.6666
MEM 159.945312 1604494421.7674
MEM 160.082031 1604494421.8681
MEM 160.082031 1604494421.9687
MEM 160.082031 1604494422.0696
MEM 160.125000 1604494422.1703
MEM 160.136719 1604494422.2710
MEM 160.136719 1604494422.3718
MEM 160.136719 1604494422.4725
MEM 160.136719 1604494422.5732
MEM 160.136719 1604494422.6740
MEM 139.097656 1604494422.7747
MEM 139.097656 1604494422.8754
MEM 139.097656 1604494422.9762
MEM 139.097656 1604494423.0769
MEM 139.097656 1604494423.1776
MEM 139.097656 1604494423.2783
MEM 139.097656 1604494423.3791
MEM 139.097656 1604494423.4798
MEM 139.097656 1604494423.5805
MEM 139.097656 1604494423.6813
MEM 139.097656 1604494423.7820
MEM 139.832031 1604494423.8827
MEM 142.417969 1604494423.9835
MEM 144.925781 1604494424.0842
MEM 148.539062 1604494424.1849
MEM 151.753906 1604494424.2857
MEM 154.550781 1604494424.3864
MEM 156.945312 1604494424.4871
MEM 158.269531 1604494424.5878
MEM 159.175781 1604494424.6886
MEM 159.699219 1604494424.7893
MEM 160.121094 1604494424.8900
MEM 160.382812 1604494424.9907
MEM 160.460938 1604494425.0915
MEM 160.488281 1604494425.1922
MEM 160.617188 1604494425.2930
MEM 160.632812 1604494425.3937
MEM 160.640625 1604494425.4944
MEM 160.652344 1604494425.5951
MEM 160.652344 1604494425.6959
MEM 160.656250 1604494425.7966
MEM 160.656250 1604494425.8974
MEM 160.656250 1604494425.9981
MEM 160.656250 1604494426.0988
MEM 160.656250 1604494426.1995
MEM 160.656250 1604494426.3003
MEM 140.617188 1604494426.4010
MEM 140.617188 1604494426.5017
MEM 140.617188 1604494426.6025
MEM 140.617188 1604494426.7032
MEM 140.617188 1604494426.8039
MEM 140.621094 1604494426.9046
MEM 140.625000 1604494427.0054
MEM 140.628906 1604494427.1061
MEM 140.632812 1604494427.2068
MEM 140.636719 1604494427.3076
MEM 140.640625 1604494427.4083
MEM 140.640625 1604494427.5090
MEM 143.535156 1604494427.6098
MEM 146.312500 1604494427.7105
MEM 148.171875 1604494427.8112
MEM 150.957031 1604494427.9119
MEM 153.121094 1604494428.0127
MEM 154.558594 1604494428.1134
MEM 156.695312 1604494428.2141
MEM 157.933594 1604494428.3149
MEM 158.527344 1604494428.4156
MEM 159.167969 1604494428.5163
MEM 159.460938 1604494428.6171
MEM 159.675781 1604494428.7178
MEM 159.761719 1604494428.8185
MEM 159.953125 1604494428.9193
MEM 160.011719 1604494429.0200
MEM 160.144531 1604494429.1207
MEM 160.171875 1604494429.2215
MEM 160.175781 1604494429.3222
MEM 160.187500 1604494429.4229
MEM 160.187500 1604494429.5236
MEM 160.187500 1604494429.6244
MEM 160.195312 1604494429.7251
MEM 160.207031 1604494429.8258
MEM 160.210938 1604494429.9266
MEM 160.218750 1604494430.0273
MEM 160.218750 1604494430.1280
MEM 160.261719 1604494430.2288
MEM 160.261719 1604494430.3295
MEM 160.261719 1604494430.4302
MEM 140.378906 1604494430.5309
MEM 140.382812 1604494430.6317
MEM 140.390625 1604494430.7324
MEM 140.394531 1604494430.8331
MEM 140.398438 1604494430.9338
MEM 140.402344 1604494431.0346
MEM 140.406250 1604494431.1353
MEM 140.410156 1604494431.2361
MEM 140.414062 1604494431.3368
MEM 140.417969 1604494431.4375
MEM 140.417969 1604494431.5380
MEM 140.718750 1604494431.6389
MEM 143.648438 1604494431.7397
MEM 146.804688 1604494431.8404
MEM 150.226562 1604494431.9411
MEM 152.929688 1604494432.0419
MEM 154.898438 1604494432.1427
MEM 156.390625 1604494432.2433
MEM 157.402344 1604494432.3434
MEM 158.082031 1604494432.4438
MEM 158.574219 1604494432.5445
MEM 158.855469 1604494432.6453
MEM 158.910156 1604494432.7460
MEM 159.062500 1604494432.8468
MEM 159.132812 1604494432.9475
MEM 159.269531 1604494433.0482
MEM 159.269531 1604494433.1489
MEM 159.285156 1604494433.2497
MEM 159.289062 1604494433.3501
MEM 159.324219 1604494433.4501
MEM 159.332031 1604494433.5508
MEM 159.332031 1604494433.6516
MEM 159.335938 1604494433.7524
MEM 159.335938 1604494433.8531
MEM 159.335938 1604494433.9538
MEM 159.335938 1604494434.0545
MEM 159.335938 1604494434.1552
MEM 141.257812 1604494434.2560
MEM 141.261719 1604494434.3567
MEM 141.265625 1604494434.4574
MEM 141.273438 1604494434.5581
MEM 141.277344 1604494434.6589
MEM 141.281250 1604494434.7596
MEM 141.285156 1604494434.8603
MEM 141.289062 1604494434.9611
MEM 141.292969 1604494435.0618
MEM 141.292969 1604494435.1626
MEM 141.859375 1604494435.2633
MEM 143.281250 1604494435.3640
MEM 146.503906 1604494435.4648
MEM 148.972656 1604494435.5655
MEM 151.882812 1604494435.6662
MEM 154.121094 1604494435.7669
MEM 155.621094 1604494435.8677
MEM 156.546875 1604494435.9684
MEM 157.273438 1604494436.0691
MEM 157.578125 1604494436.1692
MEM 157.957031 1604494436.2696
MEM 158.050781 1604494436.3703
MEM 158.234375 1604494436.4710
MEM 158.265625 1604494436.5718
MEM 158.320312 1604494436.6725
MEM 158.324219 1604494436.7732
MEM 158.445312 1604494436.8740
MEM 158.445312 1604494436.9748
MEM 158.449219 1604494437.0755
MEM 141.160156 1604494437.1762
MEM 141.164062 1604494437.2769
MEM 141.167969 1604494437.3770
MEM 141.171875 1604494437.4770
MEM 141.175781 1604494437.5771
MEM 141.179688 1604494437.6775
MEM 141.183594 1604494437.7775
MEM 141.187500 1604494437.8783
MEM 141.195312 1604494437.9790
MEM 141.199219 1604494438.0798
MEM 141.199219 1604494438.1805
MEM 143.292969 1604494438.2812
MEM 146.320312 1604494438.3819
MEM 145.964844 1604494438.4827
MEM 151.945312 1604494438.5834
MEM 135.781250 1604494438.6841
MEM 125.652344 1604494438.7848
