CMDLINE c:\users\douglas.silva\anaconda3\python.exe .\testMemory-LightGBM.py
MEM 146.503906 1604494726.1537
MEM 146.507812 1604494726.2544
MEM 148.742188 1604494726.3552
MEM 150.746094 1604494726.4557
MEM 144.066406 1604494726.5566
MEM 142.808594 1604494726.6574
MEM 142.808594 1604494726.7601
MEM 142.808594 1604494726.8618
MEM 142.808594 1604494726.9815
MEM 142.808594 1604494727.0842
MEM 144.269531 1604494727.1919
MEM 145.796875 1604494727.3006
MEM 145.804688 1604494727.4153
MEM 145.804688 1604494727.5300
MEM 145.808594 1604494727.6657
MEM 145.812500 1604494727.7704
MEM 145.828125 1604494727.8771
MEM 145.828125 1604494727.9788
MEM 145.828125 1604494728.0855
MEM 145.828125 1604494728.1883
MEM 145.898438 1604494728.2984
MEM 145.902344 1604494728.4017
MEM 145.972656 1604494728.5054
MEM 146.011719 1604494728.6082
MEM 146.074219 1604494728.7109
MEM 146.265625 1604494728.8126
MEM 146.328125 1604494728.9183
MEM 146.515625 1604494729.0220
MEM 146.515625 1604494729.1258
MEM 146.703125 1604494729.2325
MEM 146.828125 1604494729.3352
MEM 146.832031 1604494729.4369
MEM 146.894531 1604494729.5397
MEM 147.144531 1604494729.6400
MEM 147.273438 1604494729.7405
MEM 147.289062 1604494729.8413
MEM 147.414062 1604494729.9419
MEM 147.421875 1604494730.0426
MEM 147.613281 1604494730.1483
MEM 147.675781 1604494730.2630
MEM 147.675781 1604494730.3638
MEM 147.929688 1604494730.4645
MEM 147.929688 1604494730.5653
MEM 148.183594 1604494730.6670
MEM 150.484375 1604494730.7677
MEM 152.156250 1604494730.8682
MEM 146.097656 1604494730.9691
MEM 144.371094 1604494731.0759
MEM 144.371094 1604494731.1796
MEM 144.371094 1604494731.2823
MEM 144.371094 1604494731.3830
MEM 148.011719 1604494731.4838
MEM 148.031250 1604494731.5845
MEM 148.085938 1604494731.6852
MEM 148.144531 1604494731.7860
MEM 148.152344 1604494731.8887
MEM 148.156250 1604494731.9904
MEM 148.171875 1604494732.0961
MEM 148.218750 1604494732.1989
MEM 148.281250 1604494732.2996
MEM 148.312500 1604494732.4013
MEM 148.320312 1604494732.5021
MEM 148.351562 1604494732.6028
MEM 148.417969 1604494732.7035
MEM 148.542969 1604494732.8042
MEM 148.609375 1604494732.9060
MEM 148.671875 1604494733.0067
MEM 148.859375 1604494733.1074
MEM 148.859375 1604494733.2082
MEM 149.046875 1604494733.3089
MEM 149.171875 1604494733.4096
MEM 149.171875 1604494733.5104
MEM 149.300781 1604494733.6112
MEM 149.425781 1604494733.7118
MEM 149.425781 1604494733.8125
MEM 149.441406 1604494733.9133
MEM 149.441406 1604494734.0140
MEM 149.445312 1604494734.1147
MEM 149.445312 1604494734.2155
MEM 149.441406 1604494734.3162
MEM 149.441406 1604494734.4169
MEM 150.980469 1604494734.5180
MEM 153.582031 1604494734.6184
MEM 155.640625 1604494734.7191
MEM 148.140625 1604494734.8199
MEM 148.140625 1604494734.9206
MEM 148.140625 1604494735.0213
MEM 144.316406 1604494735.1220
MEM 149.160156 1604494735.2228
MEM 149.207031 1604494735.3233
MEM 149.214844 1604494735.4238
MEM 149.257812 1604494735.5240
MEM 149.257812 1604494735.6247
MEM 149.300781 1604494735.7254
MEM 149.324219 1604494735.8262
MEM 149.328125 1604494735.9270
MEM 149.367188 1604494736.0277
MEM 149.585938 1604494736.1284
MEM 149.710938 1604494736.2291
MEM 149.898438 1604494736.3298
MEM 149.960938 1604494736.4305
MEM 150.210938 1604494736.5313
MEM 150.429688 1604494736.6320
MEM 150.492188 1604494736.7321
MEM 150.644531 1604494736.8325
MEM 150.960938 1604494736.9332
MEM 150.972656 1604494737.0334
MEM 154.882812 1604494737.1334
MEM 150.050781 1604494737.2344
MEM 148.320312 1604494737.3352
MEM 148.320312 1604494737.4359
MEM 148.320312 1604494737.5366
MEM 150.281250 1604494737.6373
MEM 151.976562 1604494737.7381
MEM 151.976562 1604494737.8385
MEM 152.000000 1604494737.9385
MEM 152.000000 1604494738.0393
MEM 152.000000 1604494738.1400
MEM 152.000000 1604494738.2407
MEM 152.152344 1604494738.3414
MEM 152.152344 1604494738.4422
MEM 152.242188 1604494738.5429
MEM 152.308594 1604494738.6433
MEM 152.371094 1604494738.7434
MEM 152.566406 1604494738.8441
MEM 152.753906 1604494738.9445
MEM 152.769531 1604494739.0446
MEM 152.832031 1604494739.1453
MEM 153.019531 1604494739.2461
MEM 153.082031 1604494739.3467
MEM 154.250000 1604494739.4475
MEM 156.308594 1604494739.5485
MEM 150.187500 1604494739.6489
MEM 150.187500 1604494739.7495
MEM 150.187500 1604494739.8504
MEM 150.187500 1604494739.9511
MEM 152.566406 1604494740.0516
MEM 152.566406 1604494740.1516
MEM 152.613281 1604494740.2524
MEM 152.628906 1604494740.3531
MEM 152.628906 1604494740.4538
MEM 152.695312 1604494740.5545
MEM 152.757812 1604494740.6553
MEM 152.804688 1604494740.7555
MEM 152.804688 1604494740.8563
MEM 152.804688 1604494740.9569
MEM 152.828125 1604494741.0574
MEM 152.996094 1604494741.1575
MEM 153.144531 1604494741.2582
MEM 153.144531 1604494741.3586
MEM 153.511719 1604494741.4587
MEM 153.511719 1604494741.5590
MEM 153.582031 1604494741.6591
MEM 153.910156 1604494741.7599
MEM 153.972656 1604494741.8607
MEM 156.378906 1604494741.9613
MEM 158.003906 1604494742.0622
MEM 151.773438 1604494742.1628
MEM 151.773438 1604494742.2635
MEM 151.773438 1604494742.3643
MEM 151.773438 1604494742.4650
MEM 151.980469 1604494742.5657
MEM 154.410156 1604494742.6664
MEM 154.429688 1604494742.7672
MEM 154.441406 1604494742.8679
MEM 154.441406 1604494742.9686
MEM 154.441406 1604494743.0694
MEM 154.441406 1604494743.1701
MEM 154.445312 1604494743.2709
MEM 154.445312 1604494743.3710
MEM 154.554688 1604494743.4713
MEM 154.664062 1604494743.5717
MEM 154.687500 1604494743.6728
MEM 154.812500 1604494743.7735
MEM 154.996094 1604494743.8742
MEM 155.070312 1604494743.9751
MEM 155.070312 1604494744.0757
MEM 155.222656 1604494744.1765
MEM 155.539062 1604494744.2772
MEM 156.761719 1604494744.3779
MEM 159.167969 1604494744.4787
MEM 154.070312 1604494744.5793
MEM 143.101562 1604494744.6800
MEM 143.101562 1604494744.7808
MEM 140.906250 1604494744.8815
MEM 146.492188 1604494744.9822
MEM 146.519531 1604494745.0830
MEM 146.535156 1604494745.1838
MEM 146.535156 1604494745.2844
MEM 146.542969 1604494745.3931
MEM 146.574219 1604494745.4936
MEM 146.582031 1604494745.5936
MEM 146.582031 1604494745.6943
MEM 146.707031 1604494745.7951
MEM 146.707031 1604494745.8958
MEM 146.902344 1604494745.9965
MEM 147.089844 1604494746.0973
MEM 147.324219 1604494746.1981
MEM 147.386719 1604494746.2987
MEM 147.457031 1604494746.3994
MEM 147.644531 1604494746.5002
MEM 147.960938 1604494746.6009
MEM 151.601562 1604494746.7072
MEM 146.613281 1604494746.8074
MEM 145.335938 1604494746.9081
MEM 145.335938 1604494747.0088
MEM 145.335938 1604494747.1095
MEM 143.214844 1604494747.2103
MEM 148.335938 1604494747.3110
MEM 149.375000 1604494747.4117
MEM 150.078125 1604494747.5125
MEM 156.343750 1604494747.6132
MEM 141.214844 1604494747.7140
MEM 134.152344 1604494747.8147
MEM 47.675781 1604494747.9254
