idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
3751,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5566666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3752,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5566666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3753,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5566666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3754,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5566666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3755,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.92,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3756,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3757,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3758,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3759,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3760,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3761,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3762,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3763,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3764,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-87.59,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3765,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3766,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3767,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3768,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3769,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3770,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3771,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3772,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3773,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3774,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3775,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3776,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3777,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3778,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3779,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3780,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3781,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3782,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-92.5983333333333,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3783,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3784,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3785,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3786,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3787,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3788,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3789,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3790,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-86.59,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3791,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3792,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3793,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3794,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-91.59,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3795,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3796,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3797,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3798,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3799,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3800,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3801,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3802,-106.07,-115.0,-106.67,-104.161666666667,-90.15,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3803,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3804,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-95.73,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3805,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3806,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3807,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3808,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.6,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3809,-106.07,-115.0,-106.67,-104.161666666667,-94.66,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3810,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
3811,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-96.1257142857143,-93.2766666666667,-115.0,-8.055424,-34.951597,True,1.328337996415302,0.8131534855405441,0.6948645448950389,178.08356827020287,-0.99944066634065,0.03344180713654097,-0.03346052273316508,-110.16069994310529,-0.3446543910142681,-0.93872964731843,2.7236839912466637,90.94889370807702,-0.016560562402113888,0.9998628644833879,-60.37614183656948,6,3,3,3,3,0
