idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,indoor,dist_1,dist_2,dist_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
8616,-88.38625,-95.1142857142857,-81.89,-99.26,-93.9625,-91.33285714285721,-89.1316666666667,-102204,-85.52,-8.05074,-34.959720000000004,False,1.1745465521234753,1.6756873112706228,0.5448116440524354,5,7,2,-2,3,5
8617,-88.2078571428571,-96.14857142857142,-101.68,-99.28,-93.6675,-94.3842857142857,-91.1933333333333,-96342,-97.62,-8.05074,-34.95317,False,0.8197715882831296,0.9664371868669633,0.7269202228551606,4,4,3,0,1,1
8618,-91.06857142857142,-90.42,-93.78,-67.02,-82195,-91.97,-89.3683333333333,-96776,-98.9125,-8.05074,-34.94603,False,1.0432915062193884,0.28097611874051426,1.4030433526859776,4,1,6,3,-2,-5
8619,-89.31142857142858,-95.1142857142857,-84.45,-99.26,-93.9625,-91.33285714285721,-89.1316666666667,-102204,-98.35,-8.05073,-34.959720000000004,False,1.1737845434704963,1.6758446257920458,0.5458400462158258,5,7,2,-2,3,5
8620,-87585,-99.4125,-78.89,-98.8433333333333,-96.3675,-95.3338095238095,-83.84888888888891,-98.5686666666667,-96.36,-8.05072,-34.95494,False,0.8699668342421171,1.156998972322583,0.6043803113183823,4,5,3,-1,1,2
8621,-89.31142857142858,-95.1142857142857,-98.98,-99.26,-93.9625,-97.47,-89.1316666666667,-102688,-89.02,-8.05071,-34.95971,False,1.1714622187094879,1.6750705768260858,0.5474951062738792,5,7,2,-2,3,5
8622,-85355,-95975,-83505,-90.26,-94.59,-93.71285714285708,-91.60285714285708,-96342,-97.62,-8.05071,-34.95317,False,0.8164951916378405,0.9672588955863533,0.7292360742591043,3,4,3,-1,0,1
8623,-93.95,-88.52,-93.36142857142859,-89.1066666666667,-88.59,-85.52,-92.64,-94976,-96.5925,-8.05071,-34.95056,False,0.821722007080388,0.6923649399832974,0.9563245531516548,4,3,4,1,0,-1
8624,-93.95,-95.24142857142859,-91.01,-82.0,-89.89,-86.30142857142859,-92.64,-94976,-96.5925,-8.05071,-34.95053,False,0.8223672054170006,0.689265997664488,0.9591238900104538,4,3,4,1,0,-1
8625,-96.1642857142857,-97.9,-94.76,-65.19,-84.57,-91.8171428571428,-96955,-97.98,-98.9125,-8.05071,-34.9477,False,0.9352535600404828,0.41174540137168303,1.234534632054943,4,2,5,2,-1,-3
8626,-96.1642857142857,-93.16,-96.66857142857141,-69.27,-87.4875,-91.8171428571428,-96955,-99334,-98.9125,-8.05071,-34.94761,False,0.9403203450757688,0.40374519682662424,1.2435764425653473,4,2,5,2,-1,-3
8627,-89.31142857142858,-95.1142857142857,-94.02,-99.26,-93.9625,-92.15,-89.1316666666667,-102688,-84.83,-8.05069,-34.95971,False,1.1699410056203272,1.6753904173463705,0.5495555227331181,5,7,2,-2,3,5
8628,-85.77,-95.78857142857142,-89665,-93.08,-93.6675,-92.21,-92465,-96342,-98.2875,-8.05069,-34.95316,False,0.8141372591918616,0.9667457824210476,0.7315711110193219,3,4,3,-1,0,1
8629,-86.77928571428568,-95.78857142857142,-91.2292857142857,-95.3383333333333,-96.4,-93.71285714285708,-88.86,-96342,-98.2875,-8.05067,-34.95317,False,0.8121271867727923,0.9683711061161485,0.7323358671400526,3,4,3,-1,0,1
8630,-89.56857142857142,-95.1142857142857,-89.33,-98.18,-93.9625,-92.08,-89.1316666666667,-102688,-83.58,-8.05066,-34.9597,False,1.1668612632428499,1.674785253868662,0.5522513566488825,5,7,2,-2,3,5
8631,-86.27785714285709,-95.78857142857142,-84.51,-96.84,-94.8225,-98.17,-92465,-96342,-98.2875,-8.05066,-34.95316,False,0.8108607231036612,0.967586191026149,0.7338972861535644,3,4,3,-1,0,1
8632,-87.08,-92.26,-88.7,-95.85,-94.8225,-94.45,-92465,-96342,-98.2875,-8.05065,-34.95317,False,0.8099434116335693,0.9689343068440425,0.7338908537595149,3,4,3,-1,0,1
8633,-94.38,-95.24142857142859,-93.27,-91.83,-93.7925,-93.9,-90.81,-94976,-96.5925,-8.05065,-34.95055,False,0.8154275860124931,0.6936738674361779,0.9608080657337589,3,3,4,0,-1,-1
8634,-97.59,-95.24142857142859,-93.36142857142859,-88.26,-93.7925,-88.09857142857142,-90.81,-94976,-98.7325,-8.05065,-34.950520000000004,False,0.816082227648715,0.6905860767899464,0.9635981608822041,3,3,4,0,-1,-1
8635,-83.56928571428571,-99.4125,-81.27285714285709,-99.8383333333333,-94.41375,-94.04357142857141,-83.84888888888891,-98.5686666666667,-94.14,-8.05064,-34.95492,False,0.8609356230789439,1.1567135911830622,0.6130250490331066,4,5,3,-1,1,2
8636,-84.01,-95.33142857142859,-89.3142857142857,-96.22,-94.8225,-98.67,-92465,-96342,-98.2875,-8.05064,-34.95317,False,0.8088515814249397,0.9692176774773528,0.7346696101943742,3,4,3,-1,0,1
8637,-97.0571428571429,-91.73,-96.35,-66.52,-87.4875,-89.91,-96.5133333333333,-97754,-98.9125,-8.05064,-34.9476,False,0.9342627712705152,0.4075419461590477,1.2477734173925232,4,2,5,2,-1,-3
8638,-89.2828571428571,-95.22142857142859,-89.33,-98.18,-94.1925,-93.52857142857141,-89.1316666666667,-102688,-89.77,-8.05063,-34.95969,False,1.1637838739437205,1.6741871725856972,0.5549561207614565,5,7,2,-2,3,5
8639,-76.95,-99.4125,-83.26,-99.8383333333333,-94.41375,-94.04357142857141,-83.84888888888891,-98.5686666666667,-91.08,-8.05063,-34.95491,False,0.859497966998417,1.1558757938155086,0.6145495788243058,4,5,3,-1,1,2
8640,-97.0571428571429,-91.73,-97.56857142857142,-58.69,-88.89,-91.6928571428572,-96.5133333333333,-97754,-98.9125,-8.05063,-34.9477,False,0.9276371824159916,0.4169879160561509,1.2382149384552235,4,2,5,2,-1,-3
8641,-85.3878571428571,-95.33142857142859,-89.3142857142857,-100.11,-95.5575,-93.71285714285708,-92465,-96342,-98.2875,-8.05062,-34.95317,False,0.8066680365051263,0.9697879541082163,0.7362296359536113,3,4,3,-1,0,1
8642,-85.1721428571428,-95.33142857142859,-100.93,-95.52,-95.5575,-93.71285714285708,-92465,-96342,-98.2875,-8.05062,-34.95316,False,0.8064925342122962,0.9687232787959106,0.7370106667993095,3,4,3,-1,0,1
8643,-90.46,-88.7242857142857,-93.78,-76.14,-82195,-85.74857142857141,-89265,-96776,-98.9125,-8.05062,-34946,False,1.0351369483664719,0.29061328186324153,1.4109630096151573,4,1,6,3,-2,-5
8644,-77.01,-95.33142857142859,-87.08,-93.33,-96.16,-93.71285714285708,-95.88,-96342,-98.2875,-8.05061,-34.95318,False,0.8057535319697122,0.9711393027745382,0.7362315196990528,3,4,3,-1,0,1
8645,-94.4871428571429,-95.24142857142859,-85.7,-89.7,-93.7925,-91.0257142857143,-90.81,-98.07,-98.7325,-8.0506,-34.950509999999994,False,0.8108873525713027,0.6915632323099166,0.9675013179445133,3,3,4,0,-1,-1
8646,-79.7,-95.22142857142859,-89.33,-98.18,-94.1925,-93.52857142857141,-89.1316666666667,-102688,-82.83,-8.05059,-34.95968,False,1.1599525200595138,1.6737639229633212,0.5587050692346149,5,7,2,-2,3,5
8647,-84.45,-95.33142857142859,-78.76,-94.46,-95135,-93.71285714285708,-92465,-96342,-98.2875,-8.05059,-34.95322,False,0.8042961819120192,0.9759721077641522,0.7346955869220014,3,4,3,-1,0,1
8648,-79.95,-95.33142857142859,-79.51,-94.21,-95.5575,-93.71285714285708,-92465,-96342,-98.2875,-8.05059,-34.95321,False,0.8041126065728296,0.9749079543296749,0.7354699866150035,3,4,3,-1,0,1
8649,-93.02,-95.33142857142859,-92.27,-92.58,-95.5575,-93.71285714285708,-90.68,-96342,-98.2875,-8.05059,-34.95319,False,0.8037498654092778,0.9727799022861343,0.7370212907431152,3,4,3,-1,0,1
8650,-91.7,-95.33142857142859,-92.2,-91.51,-92.14,-93.71285714285708,-92465,-96342,-98.2875,-8.05059,-34.95316,False,0.8032167923260205,0.969588465464736,0.739354469356784,3,4,3,-1,0,1
8651,-91.52,-94.8242857142857,-78.07,-94.33,-95135,-93.21142857142858,-91.6633333333333,-95.39,-98.2875,-8.05058,-34.95328,False,0.804339601960652,0.9826457628553465,0.730859761545986,3,4,3,-1,0,1
8652,-85.01,-95.33142857142859,-84.05875,-93.3216666666667,-95135,-93.71285714285708,-91.6633333333333,-100.91,-98.2875,-8.05058,-34.95324,False,0.803577871556229,0.9783888850372875,0.7339388480415708,3,4,3,-1,0,1
8653,-84945,-95.33142857142859,-89.7342857142857,-93.7,-95.5575,-93.71285714285708,-92465,-96342,-96.84,-8.05058,-34.95316,False,0.8021249553425231,0.9698792117822709,0.7401373927045212,3,4,3,-1,0,1
8654,-94.4871428571429,-96.28,-94.68428571428568,-87.83,-93.7925,-87.96,-90.81,-94976,-98.7325,-8.05058,-34.950540000000004,False,0.8080562881929431,0.6954509593586542,0.9659174203152021,3,3,4,0,-1,-1
8655,-84.2478571428571,-99.78964285714292,-80.9314285714286,-100.488333333333,-97.59375,-92345,-83.84888888888891,-98.5686666666667,-92.7775,-8.05057,-34.9549,False,0.8529315104132752,1.1562540932629883,0.6207470719999583,4,5,3,-1,1,2
8656,-84.45,-94.02,-82.2885714285714,-94.7333333333333,-95135,-93.21142857142858,-90965,-95.39,-98.2875,-8.05057,-34.95335,False,0.8046420512636066,0.9903844673108687,0.7263039316025316,3,4,3,-1,0,1
8657,-79.51,-94.8242857142857,-79.32,-91.02,-94.71,-93.21142857142858,-90965,-95.39,-98.2875,-8.05057,-34.953309999999995,False,0.8038382838472123,0.9861264955091653,0.7293556062376227,3,4,3,-1,0,1
8658,-78.44,-96.65,-85.26,-99.41,-97.53,-93.71285714285708,-92465,-96342,-99.74,-8.05057,-34.95316,False,0.80103315711014,0.9701711317268461,0.7409211395949887,3,4,3,-1,0,1
8659,-98.64,-87.78,-97.13857142857141,-67.71,-87405,-86.97,-94.1966666666667,-97754,-98.9125,-8.05057,-34.947590000000005,False,0.9282315440390174,0.411452293980585,1.252005165043532,4,2,5,2,-1,-3
8660,-83.7085714285714,-94.28142857142859,-82.5128571428571,-98.6,-95135,-95.2957142857143,-91.8233333333333,-96142,-97.7875,-8.05056,-34.95346,False,0.8058888020494269,1.0023843901157665,0.7187941678268804,3,4,3,-1,0,1
8661,-83.7,-94.28142857142859,-80.01,-95.78,-95135,-93.21142857142858,-91.8233333333333,-96142,-98.18,-8.05056,-34.9534,False,0.8045941123386247,0.9959943610387796,0.7233135900602566,3,4,3,-1,0,1
8662,-83.94,-99.28,-86.56714285714291,-94.76,-95.5575,-93.22,-92465,-96342,-98.2875,-8.05056,-34.95316,False,0.7999413977878497,0.9704642242323703,0.7417057074162409,3,4,3,-1,0,1
8663,-81.39,-96.2342857142857,-90.01,-98.18,-94.1925,-94.53,-89.1316666666667,-102688,-82.77,-8.05055,-34.95967,False,1.1561264476262318,1.6733529875441073,0.5624659843590344,5,7,2,-2,3,5
8664,-79.51,-94275,-85.33,-95.86,-97.5075,-96.13,-82.93,-98048,-98.1,-8.05055,-34.953590000000005,False,0.8077927441355215,1.0165202885458584,0.709936336031193,3,4,3,-1,0,1
8665,-82.2628571428571,-90.71,-83.36142857142859,-92.27,-97.5075,-96.13,-87.5833333333333,-98048,-98.1,-8.05055,-34.95356,False,0.8070816983074577,1.0133227216825997,0.7121535223769824,3,4,3,-1,0,1
8666,-83.7085714285714,-94275,-88.08,-96.34,-97.5075,-96.0571428571428,-87.5833333333333,-98048,-96.7075,-8.05055,-34.953509999999994,False,0.8059253819969515,1.0079950111001998,0.7158675190801733,3,4,3,-1,0,1
8667,-94.4871428571429,-95.61714285714292,-98.78,-91.45,-93.7925,-93.14,-90.81,-94976,-98.7325,-8.05055,-34.9505,False,0.8056984439245772,0.6925849163070766,0.9714215216602078,3,3,4,0,-1,-1
8668,-98.64,-95.96,-97.13857142857141,-62.63,-86.39,-86.08,-94.9533333333333,-97754,-98.9125,-8.05055,-34.94769,False,0.9206112149131825,0.4214801442451822,1.2429453636164254,4,2,5,2,-1,-3
8669,-89.95,-99.78964285714292,-80.5028571428571,-99.9166666666667,-97.59375,-92.9078571428571,-83.84888888888891,-98.5686666666667,-93.59,-8.05054,-34.95488,False,0.8490295863652102,1.1548467851606083,0.6247294060288622,4,5,3,-1,1,2
8670,-82.91571428571429,-96.72,-83.1557142857143,-96.59,-98.5125,-96.13,-99.21,-98048,-98.1,-8.05054,-34.95368,False,0.8089265166668752,1.0263966483502422,0.704166048458477,3,4,3,-1,0,1
8671,-83.55857142857141,-90.33,-89.71,-95065,-98.5125,-96.13,-89.6266666666667,-90.62,-98.1,-8.05054,-34.95365,False,0.8081758752468168,1.0231978831543203,0.7063549035275574,3,4,3,-1,0,1
8672,-82.26,-94275,-77.07,-95.86,-98.5125,-95.15,-93.38,-98048,-98.1,-8.05054,-34.95362,False,0.807438079805259,1.019999807526589,0.7085524302827392,3,4,3,-1,0,1
8673,-88.95,-95.33142857142859,-90.89,-92.76,-95.5575,-93.22,-92465,-96342,-98.2875,-8.05054,-34.95316,False,0.7977579965129934,0.9710539226915377,0.7432772954527317,3,4,3,-1,0,1
8674,-83.69285714285719,-94.7492857142857,-82.01,-97.59,-97.4925,-96.72,-90.44142857142859,-98048,-98.1,-8.05053,-34.95376,False,0.8099169510590045,1.0352083154367884,0.6992096755855166,3,4,3,-1,0,1
8675,-82.91571428571429,-94.7492857142857,-81.32,-93.77,-98.5125,-96.13,-92.4633333333333,-98048,-98.1,-8.05053,-34.953720000000004,False,0.8088721020307714,1.0309421860019756,0.7020953181916741,3,4,3,-1,0,1
8676,-93.21,-98.67642857142859,-93.77,-97.2833333333333,-96.36,-97.66,-87395,-98048,-94.28,-8.05052,-34.95393,False,0.8135413733142539,1.0536271080165351,0.687979191260536,3,5,3,-2,0,2
8677,-88.70857142857142,-97.34,-95.27,-97.28,-97.4925,-96.7657142857143,-80.81,-100.15,-97.5425,-8.05052,-34.9539,False,0.8126828656507772,1.0504245109128985,0.6900873402241188,3,4,3,-1,0,1
8678,-88.70857142857142,-95.78642857142859,-97.97,-96.9083333333333,-97.4925,-97.22,-87395,-98048,-97.6175,-8.05052,-34.95388,False,0.812117503977556,1.048289805932304,0.6914979878934625,3,4,3,-1,0,1
8679,-86.84857142857142,-95.78642857142859,-89.52,-96.15,-97.4925,-96.7657142857143,-97.45,-98048,-98525,-8.05052,-34.95385,False,0.8112799557924515,1.0450882925056824,0.6936217183033944,3,4,3,-1,0,1
8680,-79.95,-95.78642857142859,-78.57,-96.15,-97.4925,-96.7657142857143,-87.3533333333333,-98048,-93.09,-8.05052,-34.95383,False,0.8107286034172289,1.0429543155149814,0.6950426743013389,3,4,3,-1,0,1
8681,-89.65,-95.78642857142859,-88.34714285714291,-94.0016666666667,-97.4925,-95.91,-85.93,-98048,-98.1,-8.05052,-34.9538,False,0.8099121231205242,1.0397539024636013,0.6971817490821411,3,4,3,-1,0,1
8682,-94.4871428571429,-95.61714285714292,-94.5871428571428,-83.76,-93.7925,-85.65,-90.81,-95348,-98.7325,-8.05052,-34.95053,False,0.8017766071718452,0.696894491033986,0.9704574300405255,3,3,4,0,-1,-1
8683,-83.6578571428571,-99.78964285714292,-80.5028571428571,-99.9166666666667,-98.14875,-91.8178571428572,-83.84888888888891,-98.5686666666667,-93.78,-8.050510000000001,-34.95488,False,0.8459532869082711,1.1555980436806512,0.6275395113719673,4,5,3,-1,1,2
8684,-94.26,-98.4607142857143,-87.08,-95.21,-97775,-94.54857142857142,-88.5333333333333,-97.33,-98.8,-8.050510000000001,-34.95403,False,0.8154297229365998,1.0645799609387803,0.6818833297752549,3,5,3,-2,0,2
8685,-96.28,-98.67642857142859,-88.83,-98435,-97775,-97.91,-87395,-98048,-97715,-8.050510000000001,-34.953990000000005,False,0.8142307938712177,1.060308245894524,0.6846503425605299,3,5,3,-2,0,2
8686,-92.66,-98.67642857142859,-90.78714285714292,-95.72,-95.9525,-94.54,-87395,-98048,-96.6,-8.050510000000001,-34.953959999999995,False,0.8133461236343114,1.0571052003888814,0.6867368634312837,3,5,3,-2,0,2
8687,-90.2,-95.61714285714292,-94.5871428571428,-88.01,-97.09,-89.39,-90.81,-95348,-98.7325,-8.050510000000001,-34.9505,False,0.8013692758142016,0.6942501075224647,0.9738310657708046,3,3,4,0,-1,-1
8688,-95.09,-88.7242857142857,-93.7442857142857,-67.14,-82195,-85.74857142857141,-89.86,-96776,-98.9125,-8.050510000000001,-34.94597,False,1.0279431737384226,0.29959184658846605,1.4185551759868829,4,1,6,3,-2,-5
8689,-93.8742857142857,-98.4607142857143,-88.5342857142857,-99.6,-97775,-87.65,-88.5333333333333,-96.5766666666667,-101.82,-8.0505,-34.9541,False,0.8165201937704221,1.0723302314374783,0.6779522123638325,3,5,3,-2,0,2
8690,-99.29,-98.4607142857143,-88.5342857142857,-98.09,-97775,-95.24285714285708,-88.5333333333333,-97.33,-101.12,-8.0505,-34.95407,False,0.8155888441569769,1.0691256989251063,0.680000321658259,3,5,3,-2,0,2
8691,-84.69,-95.33142857142859,-88.76,-92.01,-95135,-91.7,-91.6633333333333,-95.39,-98.2875,-8.0505,-34.95315,False,0.7932147600045322,0.971186615072283,0.7472022036151316,3,4,3,-1,0,1
8692,-98.64,-91.48857142857142,-97.13857142857141,-71.71,-87405,-92.3642857142857,-92.3833333333333,-96362,-98.9125,-8.0505,-34.94758,False,0.9222271802892751,0.4154730328056559,1.2562713341235958,4,2,5,2,-1,-3
8693,-88.49285714285709,-97.03142857142859,-87.0,-96.9966666666667,-94.1925,-94.53,-89.1316666666667,-102688,-87.71,-8.05049,-34.95965,False,1.1499931475752185,1.6722155316733622,0.5679418421432553,5,7,2,-2,3,5
8694,-97.91,-98.4607142857143,-94.03,-99475,-97775,-94.34952380952379,-88.5333333333333,-97054,-100835,-8.05049,-34.95425,False,0.8203065677762598,1.0886312187478047,0.6687461631307823,4,5,3,-1,1,2
8695,-92.52,-98.4607142857143,-90.22857142857141,-100.54,-97.16,-94.34952380952379,-88.5333333333333,-96.5766666666667,-100835,-8.05049,-34.954159999999995,False,0.8173617409319847,1.0790126891940999,0.6747612074401518,3,5,3,-2,0,2
8696,-92.15,-98.4607142857143,-94.33,-100445,-97775,-89.02,-88.5333333333333,-96.5766666666667,-100835,-8.05049,-34.95413,False,0.8164045617995661,1.0758077320238189,0.6767866582343336,3,5,3,-2,0,2
8697,-81.01,-98.4607142857143,-84795,-99.6308333333333,-97775,-94.71,-83.68,-97054,-100835,-8.05048,-34.95425,False,0.8192524383465605,1.0889014153558516,0.6696299124645632,4,5,3,-1,1,2
8698,-87.87642857142859,-98.4607142857143,-85.77,-101.62,-97775,-94.34952380952379,-99.71,-97054,-100835,-8.05048,-34.95424000000001,False,0.8189194020992687,1.0878326873048096,0.6702927843199069,3,5,3,-2,0,2
8699,-85.65,-98.4607142857143,-86.85214285714291,-101.37,-97775,-94.34952380952379,-88.5333333333333,-97054,-100835,-8.05048,-34.954229999999995,False,0.8185877147193212,1.086764026304683,0.6709568122061912,3,5,3,-2,0,2
8700,-83.51,-98.4607142857143,-86.85214285714291,-99.6,-101.94,-94.34952380952379,-88.5333333333333,-97054,-100835,-8.05048,-34.95421,False,0.8179283931235194,1.0846269062607126,0.6722883223537155,3,5,3,-2,0,2
8701,-89.77,-98.4607142857143,-86.08,-99595,-97775,-95.97,-88.5333333333333,-97054,-100835,-8.05048,-34.954190000000004,False,0.8172744866317514,1.0824900568176088,0.6736244155703923,3,5,3,-2,0,2
8702,-83765,-98.4607142857143,-82.51,-99.63,-97775,-91.4066666666667,-85.68,-97054,-100835,-8.050469999999999,-34.95425,False,0.8181984457542685,1.0891726679403817,0.6705143211969066,3,5,3,-2,0,2
8703,-98.64,-91.48857142857142,-97.13857142857141,-69.5,-89.77,-92.9528571428571,-92.3833333333333,-96362,-98.9125,-8.050469999999999,-34.94768,False,0.9136182296304599,0.42611159886494454,1.2477215691512675,4,2,5,2,-1,-3
8704,-82.1221428571429,-99.0082142857143,-80.5028571428571,-99.9166666666667,-98.14875,-91.8178571428572,-85.47388888888891,-98.5686666666667,-95.1425,-8.050460000000001,-34.95487,False,0.8404146362439511,1.1557980937088546,0.6328150428500048,4,5,3,-1,1,2
8705,-88.62642857142859,-98.4607142857143,-91.08,-96.09,-97775,-94.34952380952379,-88.5333333333333,-97054,-100835,-8.050460000000001,-34.95424000000001,False,0.8168106948381432,1.0883767813611112,0.6720605133297864,3,5,3,-2,0,2
8706,-91.9,-98.4607142857143,-85.52,-102.89,-97775,-94.34952380952379,-88.5333333333333,-96.5766666666667,-100835,-8.050460000000001,-34.95411,False,0.8125936484247253,1.074496522865317,0.6807591598497252,3,5,3,-2,0,2
8707,-97.47,-98.4607142857143,-90.13875,-101.75,-97775,-95.48571428571432,-88.5333333333333,-97.33,-95.66,-8.050460000000001,-34.95406,False,0.8110332897043857,1.0691611203503046,0.6841552646777186,3,5,3,-2,0,2
8708,-89.52,-98.4607142857143,-83.07,-98.0766666666667,-94.65,-95.7025,-83.87,-97.33,-98.1075,-8.050460000000001,-34.95402,False,0.8098098465101154,1.064894089573578,0.6868918996023288,3,5,3,-2,0,2
8709,-92.66,-97.97,-90.2157142857143,-98.09,-95.9525,-94.54,-87395,-98048,-99.05,-8.050460000000001,-34.95397,False,0.8083117617573319,1.0595619378934218,0.6903370395368634,3,5,3,-2,0,2
8710,-87.9,-98.4607142857143,-90.78714285714292,-101.75,-97.4925,-95.47,-87395,-98048,-100.93,-8.050460000000001,-34.95393,False,0.8071383898716689,1.055297543185893,0.6931123767980173,3,5,3,-2,0,2
8711,-86.84857142857142,-97.50785714285708,-89.57142857142858,-96.59,-97.4925,-96.41,-87395,-98048,-98.36,-8.050460000000001,-34.95389,False,0.8059874311383408,1.0510343432587355,0.6959045818137349,3,4,3,-1,0,1
8712,-96.53857142857142,-95.1157142857143,-101.24,-86.2,-94775,-101.62,-93.5,-95348,-98.7325,-8.050460000000001,-34.95049,False,0.7961889938398045,0.69534875192304,0.9777834275793365,3,3,4,0,-1,-1
8713,-78.7,-99.0082142857143,-76.7,-99.9166666666667,-97.91,-90.30785714285707,-85.47388888888891,-98.5686666666667,-90.08,-8.05045,-34.95486,False,0.8389752992591657,1.1549839542528515,0.634336296252321,4,5,3,-1,1,2
8714,-94.02,-98.4607142857143,-94.83,-100.581666666667,-97.35,-94.34952380952379,-88.5333333333333,-96.5766666666667,-100835,-8.05045,-34.95417,False,0.8134542351152407,1.0811768602063054,0.6775993533715836,3,5,3,-2,0,2
8715,-91.27,-102.38,-90.9871428571429,-100.74,-97775,-94.34952380952379,-88.5333333333333,-96.5766666666667,-104.74,-8.05045,-34.95414,False,0.8124879660557077,1.07797495560052,0.6796109823951028,3,5,3,-2,0,2
8716,-84.95,-95.78642857142859,-89.41142857142859,-94.27,-97.4925,-96.48857142857142,-87.3533333333333,-98048,-104.74,-8.05045,-34.95386,False,0.8040695280245371,1.0481219489952636,0.6988616792688329,3,4,3,-1,0,1
8717,-89.02,-94.71,-88.74142857142859,-95.84,-97.4925,-96.48857142857142,-88.3008333333333,-98048,-98525,-8.05045,-34.95383,False,0.8032326643138938,1.0449268976050292,0.7009735006575247,3,4,3,-1,0,1
8718,-83.26,-95.78642857142859,-86.84714285714291,-95.33,-98.5125,-96.48857142857142,-88.3008333333333,-98048,-97.91,-8.05045,-34.95381,False,0.8026818393547202,1.0427972507148,0.7023865035098837,3,4,3,-1,0,1
8719,-96.53857142857142,-95.1157142857143,-94.5871428571428,-83.82,-94775,-96.22,-93315,-95348,-98.7325,-8.05045,-34.950520000000004,False,0.7944218138812993,0.6988261632579303,0.975632831343701,3,3,4,0,-1,-1
8720,-93.46,-97.03142857142859,-87.54428571428568,-96.0366666666667,-94.1925,-91.33,-86.8133333333333,-102688,-85.58,-8.05044,-34.95964,False,1.145429783381124,1.6720145520432268,0.5727759406824475,5,7,2,-2,3,5
8721,-93.52,-98.4607142857143,-89.1507142857143,-99.85,-97775,-94.34952380952379,-88.5333333333333,-97054,-100835,-8.05044,-34.954229999999995,False,0.814369130041169,1.087857508638128,0.6744914105106172,3,5,3,-2,0,2
8722,-95.02,-98.4607142857143,-83.7,-99.04,-97775,-94.34952380952379,-88.5333333333333,-96.5766666666667,-100835,-8.05044,-34.95421,False,0.8137063901960593,1.0857225407823181,0.6758159568665433,3,5,3,-2,0,2
8723,-90.57285714285707,-103.39,-101.37,-99.4483333333333,-97775,-103.78,-88.5333333333333,-96.5766666666667,-100835,-8.05044,-34.954190000000004,False,0.8130490880401834,1.0835878517360387,0.6771450897783888,3,5,3,-2,0,2
8724,-85.6671428571428,-95.78642857142859,-84.46857142857141,-87.21,-98.5125,-96.48857142857142,-95.88,-98048,-98.1,-8.05044,-34.953790000000005,False,0.8010647634956966,1.0409552612020077,0.7046503016171495,3,4,3,-1,0,1
8725,-93.08,-95.33142857142859,-80.25,-94.0566666666667,-95135,-93.22,-91.6633333333333,-95.39,-98.2875,-8.05044,-34.95315,False,0.7866649992760698,0.9730136659018406,0.7519507298197569,3,4,3,-1,0,1
8726,-82.1221428571429,-99.0082142857143,-80.5028571428571,-99.6783333333333,-98.14875,-90.30785714285707,-85.47388888888891,-99.8606666666667,-95.1425,-8.05043,-34.95485,False,0.8365112946911847,1.1544315089998254,0.6367967420627112,4,5,3,-1,1,2
8727,-98.64,-90.28,-97.13857142857141,-73.33,-89.5525,-95.79,-92.3833333333333,-96362,-98.9125,-8.05043,-34.94757,False,0.9162502081454849,0.41960098925058154,1.2605715751541506,4,2,5,2,-1,-3
8728,-84.11142857142859,-95.78642857142859,-85.3714285714286,-93.83,-98.5125,-96.48857142857142,-80.43,-98048,-98.1,-8.050419999999999,-34.95377,False,0.798379553911232,1.0394059885716478,0.7077619157835543,3,4,3,-1,0,1
8729,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.30785714285707,-85.47388888888891,-100.24066666666701,-95.1425,-8.050410000000001,-34.95485,False,0.8344617037629132,1.1549548223875405,0.6386763406428714,4,5,3,-1,1,2
8730,-76.76,-98225,-82.51,-95.72,-94.65,-96.90142857142858,-83.62,-98048,-96.66,-8.050410000000001,-34.95376,False,0.7970381453560097,1.038634006828787,0.7093177602569531,3,4,3,-1,0,1
8731,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.30785714285707,-85.47388888888891,-100.24066666666701,-95.1425,-8.0504,-34.95485,False,0.8334372195579098,1.1552179783911338,0.6396169371115068,4,5,3,-1,1,2
8732,-82.28142857142859,-99.0082142857143,-81.96,-99.9291666666667,-98.14875,-90.30785714285707,-85.47388888888891,-100.24066666666701,-95.1425,-8.0504,-34.954840000000004,False,0.8330223398516339,1.154147492387319,0.6401970151212171,4,5,3,-1,1,2
8733,-93.52,-95.78642857142859,-88.27,-95.33,-98.98,-95.53,-86495,-96.89,-98.1,-8.0504,-34.95376,False,0.7959654939464997,1.0389266238397539,0.7101648016444381,3,4,3,-1,0,1
8734,-96.53857142857142,-95.1157142857143,-95.4642857142857,-87.01,-99.6,-93.05285714285708,-93315,-95348,-98.7325,-8.0504,-34.95048,False,0.7899341500902983,0.696927588786776,0.982364432157923,3,3,4,0,-1,-1
8735,-102.63,-91.48857142857142,-97.13857142857141,-73.63,-89.5525,-92.9528571428571,-92.3833333333333,-96362,-98.9125,-8.0504,-34.94767,False,0.9075994768100407,0.4301689392285184,1.2520619842967096,4,2,5,2,-1,-3
8736,-95.09,-95.15,-94.85285714285708,-66.64,-83.9625,-82.21,-89.86,-95932,-98.9125,-8.0504,-34.94595,False,1.020133446948783,0.3093245769903638,1.4251995183701656,4,1,6,3,-2,-5
