idx,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,lat,lon,delta_1_12,delta_1_13,delta_1_23,delta_2_12,delta_2_13,delta_2_23,delta_3_12,delta_3_13,delta_3_23,dist_1,dist_2,dist_3,ang_1,cos_1,sin_1,tg_1,ang_2,cos_2,sin_2,tg_2,ang_3,cos_3,sin_3,tg_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23
8001,-87.74142857142859,-88.3957142857143,-89.5342857142857,-56.67,-77.0975,-71.01,-88.7983333333333,-92.588,-97.6,-8.05223,-34.94775,0.6542857142857201,1.7928571428571158,1.138571428571396,20.427499999999995,14.340000000000005,-6.087499999999992,3.7896666666666894,8.801666666666689,5.0120000000000005,1.0811257461783157,0.34704827181144177,1.1698507033720758,154.3209212379465,-0.9012353094714872,0.43333003237928536,-0.4808178594704681,-77.8583051667057,0.2103300520518348,-0.9776304359029911,-4.648077753825016,73.01410878868754,0.2921362107721818,0.9563767219854692,3.2737356298883666,5,1,5,4,0,-4
7211,-84.4,-92.1657142857143,-82.71,-82.83,-63.59,-80.71,-87.0483333333333,-85.61,-96.3725,-8.05541,-34.950720000000004,7.765714285714296,-1.690000000000012,-9.455714285714306,-19.239999999999995,-2.1200000000000045,17.11999999999999,-1.4383333333333042,9.3241666666667,10.762500000000005,1.3335318983099418,0.7225749578471881,0.7915022160851839,173.92636157076583,-0.9943867305825594,0.10580656898949288,-0.10640384242407007,-112.68720571308043,-0.3857000277054608,-0.92262424021267,2.3920771945529404,90.72004705794537,-0.012566861134586335,0.9999210338827882,-79.56808173290145,6,3,3,3,3,0
8549,-83.2642857142857,-95.4428571428571,-82.9914285714286,-99.26,-92.145,-93.84,-91.7016666666667,-102.204,-81.52,-8.051060000000001,-34.95981,12.178571428571386,-0.2728571428571058,-12.451428571428494,-7.115000000000008,-5.420000000000003,1.6950000000000074,10.502333333333297,-10.1816666666667,-20.684,1.206273908985568,1.6808799818491855,0.516040846135515,-134.4638482383503,-0.7004590871172516,-0.7136925579511577,1.0188925678562737,-83.08331042405518,0.12042601208507404,-0.9927223053872044,-8.243420903831831,-24.07822921114057,0.9129892654522,-0.4079835795336039,-0.4468656916043052,5,7,2,-2,3,5
7520,-92.87619047619049,-98.7371428571429,-89.90285714285709,-103.37583333333299,-101.5175,-95.78,-78.3476666666667,-81.3505714285714,-91.5383333333333,-8.05441,-34.956309999999995,5.860952380952412,-2.9733333333333998,-8.834285714285812,-1.8583333333329928,-7.59583333333299,-5.737499999999998,3.0029047619047016,13.190666666666601,10.187761904761901,1.3050027762348226,1.293810628261837,0.2021042461995494,-158.65030972222047,-0.9313758443628394,-0.36405911132315866,0.3908831365196228,-97.46478636292086,-0.12991683163431972,-0.9915248947243333,7.631997195830668,60.133911715942276,0.4979745613400085,0.8671916375624399,1.7414376253053947,6,6,1,0,5,5
9429,-77.7114285714286,-87.59,-77.5575,-101.82,-88.47,-91.645,-80.27944444444451,-102.82799999999999,-97.8275,-8.04758,-34.95404,9.878571428571405,-0.15392857142859384,-10.0325,-13.349999999999996,-10.174999999999997,3.174999999999997,22.548555555555488,17.548055555555493,-5.0005000000000015,0.5120939655226204,1.1879434554649335,0.955927349581362,-153.95203623560803,-0.8984267597001312,-0.43912339661503214,0.4887692757076813,-60.372157631689504,0.4943643314825155,-0.8692548002501025,-1.758328311517446,26.429620160852892,0.8954817778054037,0.4450981752585305,0.4970488359342744,2,5,4,-3,-2,1
8308,-86.74457142857142,-95.68428571428568,-96.02,-99.26,-98.2575,-97.91,-88.34,-99.194,-94.72,-8.05172,-34.95983,8.93971428571426,9.275428571428577,0.3357142857143174,-1.0025000000000122,-1.3500000000000083,-0.3474999999999966,10.854000000000001,6.379999999999996,-4.474000000000004,1.2599906467008133,1.6758570560871424,0.4514190481067549,-136.76316005175937,-0.7285283277680509,-0.6850156754699029,0.9402732184327612,-85.5705706604287,0.07723114303528981,-0.9970132148299052,-12.909471175045695,-28.116839160232143,0.8819883981004994,-0.4712711168914502,-0.5343280228021214,5,7,2,-2,3,5
7282,-85.78,-96.14,-97.48,-94.09,-86.255,-94.78,-81.08166666666669,-83.544,-96.05,-8.05529,-34.95363,10.36,11.700000000000005,1.3400000000000034,-7.835000000000008,0.6899999999999977,8.525000000000006,2.462333333333305,14.968333333333304,12.505999999999998,1.3250137978318377,1.022481741223629,0.4706868617909363,-172.206438306159,-0.9907630845264721,-0.1356042415988193,0.1368684842185358,-105.0453718162412,-0.2595838685377131,-0.9657205678637042,3.7202641801426175,89.59581821871754,0.007054244352666199,0.999975118508762,141.75510069066647,6,4,2,2,4,2
9613,-89.2671428571429,-87.59,-92.25357142857142,-85.4,-90.9375,-84.6365873015873,-87.0581666666667,-76.792,-96.92,-8.04646,-34.94529,-1.677142857142897,2.9864285714285184,4.663571428571416,5.537499999999994,-0.7634126984127079,-6.300912698412702,-10.266166666666694,9.861833333333307,20.128,0.8124791458713173,0.714387997855515,1.7006624284218048,114.44392347311607,-0.4138024468627929,0.9103667035708004,-2.200003191070198,-5.471839017984903,0.9954431864996526,-0.09535650188328992,-0.0957930127771518,54.81707894554172,0.5761887128812699,0.817316687183264,1.418487847664036,3,3,7,0,-4,-4
8864,-95.89714285714292,-100.04,-96.13285714285708,-84.25,-97.34,-93.45,-94.9433333333333,-96.632,-96.7925,-8.04975,-34.95043,4.142857142857082,0.2357142857141525,-3.9071428571429294,13.090000000000005,9.200000000000003,-3.890000000000001,1.6886666666667054,1.8491666666667044,0.16049999999999898,0.7211467346818319,0.7234937420156592,1.0283420479071823,166.11441076689874,-0.970776871909218,0.2399838848051123,-0.2472080781376035,-61.31467913737324,0.4799987574708816,-0.8772691678307234,-1.827648830703362,53.198158923191436,0.5990493279890371,0.8007121221986607,1.336638044293598,3,3,4,0,-1,-1
7161,-91.4642857142857,-84.58,-91.6666666666667,-72.58,-72.915,-65.52,-87.0483333333333,-89.07,-96.3725,-8.05547,-34.95073,-6.884285714285697,0.20238095238100584,7.0866666666667015,0.335000000000008,-7.060000000000002,-7.395000000000009,2.0216666666666896,9.3241666666667,7.302500000000008,1.340014992673347,0.7261737146873666,0.7905113742319884,174.00324979593574,-0.9945278225852352,0.10447205417656398,-0.1050468893921872,-113.13672067473571,-0.3929265465289597,-0.9195698608767172,2.340309833988126,91.20197633795999,-0.020976905910407868,0.9997799605005224,-47.66098321509242,6,3,3,3,3,0
8537,-88.92142857142859,-95.07714285714279,-84.6728571428571,-82.34,-86.35,-89.3942857142857,-90.12,-94.758,-95.1975,-8.05112,-34.95302,6.155714285714197,-4.248571428571496,-10.404285714285693,4.009999999999991,7.0542857142856965,3.0442857142857065,4.637999999999991,5.0775000000000015,0.4395000000000096,0.8589798259912251,0.9407852651548704,0.7107168528367163,-172.47868219522,-0.9913962284076532,-0.1308950659844772,0.13203103081672646,-77.98977824774231,0.20808619220171595,-0.9781104930502436,-4.700506471386032,49.188319394790604,0.6535749152224515,0.7568618303177703,1.158033781116223,4,4,3,0,1,1
8348,-91.61,-92.64857142857142,-90.48,-74.84,-87.5175,-87.53,-91.8033333333333,-96.14200000000001,-97.7875,-8.051639999999999,-34.94945,1.0385714285714158,-1.1299999999999957,-2.1685714285714117,12.677499999999995,12.689999999999998,0.012500000000002842,4.338666666666697,5.984166666666695,1.6454999999999984,0.9515629875644545,0.5445166438338499,1.0164708327657674,162.8185480588915,-0.955374040064246,0.2953987873558729,-0.30919700030368025,-75.29208757286965,0.2538915198151411,-0.967232700112004,-3.8096298010120533,66.39630594265455,0.4004081128037013,0.9163369157689646,2.2885073665283,4,2,4,2,0,-2
9241,-82.39714285714291,-76.95,-80.82,-74.32,-88.335,-87.867619047619,-90.9166666666667,-98.012,-96.7925,-8.04845,-34.950759999999995,-5.447142857142907,-1.577142857142917,3.8699999999999903,14.015,13.547619047619007,-0.4673809523809922,7.095333333333301,5.875833333333304,-1.2194999999999965,0.5728443604448399,0.8315481484494566,1.0939451313025226,166.19540395995662,-0.9711151425779188,0.23861135734886615,-0.2457086156801647,-53.80559788528525,0.5905268235445688,-0.8070180113692393,-1.3666068655869137,46.00846843429871,0.6945520429667719,0.7194424644199725,1.035836654294301,2,4,5,-2,-3,-1
7281,-88.32214285714291,-96.14,-93.1157142857143,-92.09,-87.6025,-93.84714285714293,-80.2366666666667,-83.706,-96.28,-8.05529,-34.9537,7.817857142857092,4.793571428571396,-3.0242857142856963,-4.487499999999997,1.7571428571429235,6.244642857142921,3.46933333333331,16.043333333333305,12.573999999999998,1.3260821546458799,1.0299351759897737,0.4629710703305822,-171.87612294072795,-0.9899648535158576,-0.14131379551666814,0.14274627529936296,-104.9339371617875,-0.2577051472676085,-0.9662236061449648,3.7493376301933554,89.5890919750436,0.00717163648122372,0.999974283484421,139.4346027022541,6,4,2,2,4,2
9070,-100.06,-84.49428571428571,-95.93428571428568,-78.27,-96.4925,-94.7016071428571,-94.34666666666661,-98.844,-96.3575,-8.048869999999999,-34.94699,-15.565714285714293,-4.125714285714324,11.439999999999971,18.22250000000001,16.431607142857107,-1.7908928571429072,4.497333333333387,2.0108333333333945,-2.4864999999999924,0.81749185332247,0.512788650074887,1.3982524268988905,137.50277858742268,-0.7373100990274343,0.6755544521888337,-0.9162419626151048,-29.88608553856645,0.8670177826962826,-0.4982771964363026,-0.5747023952458535,59.324168796389635,0.5101801652528356,0.8600675548947241,1.6858114318664092,3,2,6,1,-3,-4
9547,-76.4114285714286,-87.63142857142859,-71.64,-92.15,-80.6475,-91.7371428571429,-82.7116666666667,-102.82799999999999,-97.22,-8.0468,-34.95384,11.219999999999983,-4.7714285714286016,-15.991428571428585,-11.502500000000012,-0.4128571428571064,11.089642857142906,20.1163333333333,14.508333333333294,-5.608000000000003,0.4252945217098484,1.2144666652414629,1.0431555035241522,-151.51638360580003,-0.8789535192598986,-0.4769074448786044,0.5425855115526163,-56.31694124926734,0.5545984105207611,-0.8321181424820909,-1.5003976331283428,25.404934184196225,0.9032983505807308,0.429012925024563,0.4749404499064462,2,5,4,-3,-2,1
9120,-85.4885714285714,-82.9114285714286,-84.1785714285714,-86.02,-87.8775,-83.74428571428571,-98.58,-97.49600000000001,-96.7925,-8.04866,-34.950590000000005,-2.5771428571428032,-1.3100000000000025,1.267142857142801,1.8575000000000017,-2.2757142857142867,-4.133214285714288,-1.0840000000000032,-1.7874999999999943,-0.7034999999999911,0.6000035412378779,0.8027469571993101,1.0917005044052936,164.98673274287975,-0.9658658689494076,0.2590427053568694,-0.2681973902221388,-54.35358566516975,0.5827814581543516,-0.8126289264058275,-1.3943973594825658,47.568668832786216,0.6747060977771766,0.7380865000948704,1.0939377938431278,3,3,5,0,-2,-2
