rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,delay_12,delay_13,delay_23,lat,lon
-92.88781344806772,-92.64851135346736,-91.74531565105111,-96.14008466961472,-81.78985230206537,-81.59493797637369,-93.45684965265976,-84.35046922952736,-95.92247850115835,8,4,5,4,3,-1,-8.05955,-34.948946438356174
-92.85067227201915,-92.64851135346736,-92.00303461064888,-96.18076936901974,-81.62773043601305,-81.59493797637369,-93.21133671374216,-85.42802165929339,-96.00059056921384,8,4,5,4,3,-1,-8.05955,-34.94874452054795
-92.96626402068328,-92.64277457404013,-91.75544222239618,-96.13206533573485,-80.9714849476272,-81.63476313570233,-93.15214639778458,-85.42802165929339,-96.00059056921384,8,4,5,4,3,-1,-8.05955,-34.94854260273973
-92.96626402068328,-92.64688906284219,-91.54036350969463,-95.60092911067629,-80.22226459828356,-78.4227966279217,-93.10607653344108,-85.73188682527227,-96.00059056921384,8,4,5,4,3,-1,-8.05955,-34.94834068493151
-92.59218722544573,-92.60000431088808,-91.51500446104762,-95.69050931252485,-78.43196620955409,-78.06959524505588,-93.09798434016705,-85.98968856262177,-95.98627522497378,8,4,5,4,3,-1,-8.05955,-34.94813876712329
-92.2758007006983,-92.60000431088808,-91.53586501507436,-95.90868437937742,-78.69917768145973,-78.06959524505588,-92.98956120785057,-85.99063860108816,-95.90126539233273,8,4,5,4,3,-1,-8.05955,-34.94793684931507
-91.05721076593613,-90.62144972403965,-91.09033495230116,-95.99188468324499,-77.52666024061355,-77.81980341410075,-92.97561312730669,-85.99549517630804,-95.89614769623822,8,3,5,5,3,-2,-8.05955,-34.94773493150685
-91.33025332011286,-89.94103479967924,-90.98660764132192,-95.99188468324499,-77.51105917411857,-77.77662082073928,-92.94018924996232,-86.41553519517107,-95.92446721417187,8,3,5,5,3,-2,-8.05955,-34.94753301369863
-91.32710683867545,-88.43967818388089,-91.0028054495524,-96.28940500655807,-77.51105917411857,-77.77662082073928,-92.7064457075525,-86.34160278419138,-95.7912110340038,8,3,5,5,3,-2,-8.05955,-34.94733109589041
-91.4305620723658,-88.6038339091543,-91.2953439997324,-96.28065627063684,-77.88813039104517,-76.90355410954885,-92.24321432391342,-86.97235450602005,-95.79014632545591,8,3,5,5,3,-2,-8.05955,-34.94712917808219
